id	filename	tokens	lemmas
1342296	tlg0059.tlg030.perseus-grc2	κατέβην χθὲς εἰς Πειραιᾶ μετὰ Γλαύκωνος τοῦ Ἀρίστωνος προσευξόμενός τε τῇ θεῷ καὶ ἅμα τὴν ἑορτὴν βουλόμενος θεάσασθαι τίνα τρόπον ποιήσουσιν ἅτε νῦν πρῶτον ἄγοντες.	καταβαίνω χθές εἰς Πειραιεύς μετά Γλαύκων ὁ Ἀρίστων  τε ὁ θεός καί ἅμα ὁ ἑορτή  θεάομαι  τρόπος  ἅτε νῦν πρῶτος ἄγω .
1342297	tlg0059.tlg030.perseus-grc2	καλὴ μὲν οὖν μοι καὶ ἡ τῶν ἐπιχωρίων πομπὴ ἔδοξεν εἶναι, οὐ μέντοι ἧττον ἐφαίνετο πρέπειν ἣν οἱ Θρᾷκες ἔπεμπον.	καλός μέν οὖν  καί ὁ ὁ ἐπιχώριος πομπή δοκέω εἰμί , οὐ  ἥσσων φαίνω πρέπω ὅς ὁ Θρᾷξ πέμπω .
1342298	tlg0059.tlg030.perseus-grc2	προσευξάμενοι δὲ καὶ θεωρήσαντες ἀπῇμεν πρὸς τὸ ἄστυ.	δέ καί θεωρέω  πρός ὁ ἄστυ .
1342299	tlg0059.tlg030.perseus-grc2	κατιδὼν οὖν πόρρωθεν ἡμᾶς οἴκαδε ὡρμημένους Πολέμαρχος ὁ Κεφάλου ἐκέλευσε δραμόντα τὸν παῖδα περιμεῖναί ἑ κελεῦσαι.	καθοράω οὖν πρόσωθεν ἐγώ οἴκαδε  Πολέμαρχος ὁ Κέφαλος κελεύω  ὁ παῖς  ἕ κελεύω .
1342300	tlg0059.tlg030.perseus-grc2	καί μου ὄπισθεν ὁ παῖς λαβόμενος τοῦ ἱματίου, κελεύει ὑμᾶς, ἔφη, Πολέμαρχος περιμεῖναι.	καί  ὄπισθεν ὁ παῖς λαμβάνω ὁ ἱμάτιον , κελεύω  , φημί , Πολέμαρχος περιμένω .
1342301	tlg0059.tlg030.perseus-grc2	καὶ ἐγὼ μετεστράφην τε καὶ ἠρόμην ὅπου αὐτὸς εἴη.	καί   τε καί αἴρω ὅπου αὐτός εἰμί .
1342302	tlg0059.tlg030.perseus-grc2	οὗτος, ἔφη, ὄπισθεν προσέρχεται·	οὗτος , φημί , ὄπισθεν προσέρχομαι ·
1342303	tlg0059.tlg030.perseus-grc2	ἀλλὰ περιμένετε.	ἀλλά περιμένω .
1342304	tlg0059.tlg030.perseus-grc2	ἀλλὰ περιμενοῦμεν, ἦ δʼ ὃς ὁ Γλαύκων.	ἀλλά  , ἦ δέ ὅς ὁ Γλαύκων .
1342305	tlg0059.tlg030.perseus-grc2	καὶ ὀλίγῳ ὕστερον ὅ τε Πολέμαρχος ἧκε καὶ Ἀδείμαντος ὁ τοῦ Γλαύκωνος ἀδελφὸς καὶ Νικήρατος ὁ Νικίου καὶ ἄλλοι τινὲς ὡς ἀπὸ τῆς πομπῆς.	καί ὀλίγος ὕστερον ὁ τε Πολέμαρχος ἵημι καί Ἀδείμαντος ὁ ὁ Γλαύκων ἀδελφός καί Νικήρατος ὁ Νικίας καί   ὡς ἀπό ὁ πομπή .
1342306	tlg0059.tlg030.perseus-grc2	ὁ οὖν Πολέμαρχος ἔφη·	ὁ οὖν Πολέμαρχος φημί ·
1342307	tlg0059.tlg030.perseus-grc2	ὦ Σώκρατες, δοκεῖτέ μοι πρὸς ἄστυ ὡρμῆσθαι ὡς ἀπιόντες.	ὦ Σωκράτης , δοκέω  πρός ἄστυ ὁρμάω ὡς ἄπειμι2 .
1342308	tlg0059.tlg030.perseus-grc2	οὐ γὰρ κακῶς δοξάζεις, ἦν δʼ ἐγώ.	οὐ γάρ κακός δοξάζω , εἰμί δέ  .
1342309	tlg0059.tlg030.perseus-grc2	ὁρᾷς οὖν ἡμᾶς, ἔφη, ὅσοι ἐσμέν;	ὁράω οὖν ἐγώ , φημί , ὅσος εἰμί ;
1342310	tlg0059.tlg030.perseus-grc2	πῶς γὰρ οὔ;	πῶς γάρ οὐ ;
1342311	tlg0059.tlg030.perseus-grc2	ἢ τοίνυν τούτων, ἔφη, κρείττους γένεσθε ἢ μένετʼ αὐτοῦ.	τίη τοίνυν οὗτος , φημί , κρείσσων γίγνομαι τίη  αὐτός .
1342312	tlg0059.tlg030.perseus-grc2	οὐκοῦν, ἦν δʼ ἐγώ, ἔτι ἓν λείπεται, τὸ ἢν πείσωμεν ὑμᾶς ὡς χρὴ ἡμᾶς ἀφεῖναι;	οὐκοῦν , εἰμί δέ  , ἔτι  λείπω , ὁ ἐάν πείθω  ὡς χρή ἐγώ ἀφίημι ;
1342313	tlg0059.tlg030.perseus-grc2	ἦ καὶ δύναισθʼ ἄν, ἦ δʼ ὅς, πεῖσαι μὴ ἀκούοντας;	ἦ καί  ἄν , ἦ δέ ὅς ,  μή ἀκούω ;
1342314	tlg0059.tlg030.perseus-grc2	οὐδαμῶς, ἔφη ὁ Γλαύκων.	οὐδαμῶς , φημί ὁ Γλαύκων .
1342315	tlg0059.tlg030.perseus-grc2	ὡς τοίνυν μὴ ἀκουσομένων, οὕτω διανοεῖσθε.	ὡς τοίνυν μή ἀκούω , οὕτως  .
1342316	tlg0059.tlg030.perseus-grc2	καὶ ὁ Ἀδείμαντος, ἆρά γε, ἦ δʼ ὅς, οὐδʼ ἴστε ὅτι λαμπὰς ἔσται πρὸς ἑσπέραν ἀφʼ ἵππων τῇ θεῷ;	καί ὁ Ἀδείμαντος ,  γε , ἦ δέ ὅς , οὐδέ οἶδα ὅτι2 λαμπάς εἰμί πρός ἑσπέρα ἀπό ἵππος ὁ θεός ;
1342317	tlg0059.tlg030.perseus-grc2	ἀφʼ ἵππων;	ἀπό ἵππος ;
1342318	tlg0059.tlg030.perseus-grc2	ἦν δʼ ἐγώ·	εἰμί δέ  ·
1342319	tlg0059.tlg030.perseus-grc2	καινόν γε τοῦτο.	καινός γε οὗτος .
1342320	tlg0059.tlg030.perseus-grc2	λαμπάδια ἔχοντες διαδώσουσιν ἀλλήλοις ἁμιλλώμενοι τοῖς ἵπποις;	λαμπάδιος ἔχω  ἀλλήλων  ὁ ἵππος ;
1342321	tlg0059.tlg030.perseus-grc2	ἢ πῶς λέγεις;	ἤ πῶς λέγω ;
1342322	tlg0059.tlg030.perseus-grc2	οὕτως, ἔφη ὁ Πολέμαρχος.	οὕτως , φημί ὁ Πολέμαρχος .
1342323	tlg0059.tlg030.perseus-grc2	καὶ πρός γε παννυχίδα ποιήσουσιν, ἣν ἄξιον θεάσασθαι·	καί πρός γε παννυχίς  , ὅς ἄξιος θεάομαι ·
1342324	tlg0059.tlg030.perseus-grc2	ἐξαναστησόμεθα γὰρ μετὰ τὸ δεῖπνον καὶ τὴν παννυχίδα θεασόμεθα.	γάρ μετά ὁ δεῖπνον καί ὁ παννυχίς  .
