id	filename	tokens	lemmas
796603	tlg0540.tlg007.perseus-grc2	πρότερον μέν, ὦ βουλή, ἐνόμιζον ἐξεῖναι τῷ βουλομένῳ, ἡσυχίαν ἄγοντι, μήτε δίκας ἔχειν μήτε πράγματα·	πρότερος μέν , ὦ βουλή , νομίζω ἐξίημι τῷ  , ἡσυχία ἄγω , μήτε δίκη ἔχω μήτε πρᾶγμα ·
796604	tlg0540.tlg007.perseus-grc2	νυνὶ δὲ οὕτως ἀπροσδοκήτως αἰτίαις καὶ πονηροῖς συκοφάνταις περιπέπτωκα, ὥστʼ εἴ πως οἷόν τε, δοκεῖ μοι δεῖν καὶ τοὺς μὴ γεγονότας ἤδη δεδιέναι περὶ τῶν μελλόντων ἔσεσθαι·	νυνί δέ οὕτως ἀπροσδόκητος αἰτία καί πονηρός συκοφάντης περιπίπτω , ὥστε εἰ πως  τε , δοκέω  δέω καί ὁ μή γίγνομαι ἤδη δείδω περί ὁ μέλλω εἰμί ·
796605	tlg0540.tlg007.perseus-grc2	διὰ γὰρ τοὺς τοιούτους οἱ κίνδυνοι οἱ κοινοὶ γίγνονται καὶ τοῖς μηδὲν ἀδικοῦσι καὶ τοῖς πολλὰ ἡμαρτηκόσιν.	διά γάρ ὁ τοιοῦτος ὁ κίνδυνος ὁ  γίγνομαι καί ὁ  ἀδικέω καί ὁ πολύς ἁμαρτάνω .
796606	tlg0540.tlg007.perseus-grc2	οὕτω δʼ ἄπορος ὁ ἀγών μοι καθέστηκεν, ὥστε ἀπεγράφην τὸ μὲν πρῶτον ἐλάαν ἐκ τῆς γῆς ἀφανίζειν, καὶ πρὸς τοὺς ἐωνημένους τοὺς καρποὺς τῶν μορίων πυνθανόμενοι προσῇσαν·	οὕτως δέ ἄπορος ὁ ἀγών ἐγώ καθίστημι , ὥστε  ὁ μέν πρῶτος ἐλαύνω ἐκ ὁ γῆ ἀφανίζω , καί πρός ὁ  ὁ καρπός ὁ μόριος  προσᾴδω ·
796607	tlg0540.tlg007.perseus-grc2	ἐπειδὴ δʼ ἐκ τούτου τοῦ τρόπου ἀδικοῦντά με οὐδὲν εὑρεῖν ἐδυνήθησαν, νυνί με σηκόν φασιν ἀφανίζειν, ἡγούμενοι ἐμοὶ μὲν ταύτην τὴν αἰτίαν ἀπορωτάτην εἶναι ἀπελέγξαι, αὐτοῖς δὲ ἐξεῖναι μᾶλλον ὅ τι ἂν βούλωνται λέγειν.	ἐπεί δέ ἐκ οὗτος ὁ τρόπος ἀδικέω   εὑρίσκω δύναμαι ,   σηκός φημί ἀφανίζω ,   μέν οὗτος ὁ αἰτία  εἰμί ἀπελέγχω , αὐτός δέ ἐξίημι μᾶλλον ὅς  ἄν βούλομαι λέγω .
796608	tlg0540.tlg007.perseus-grc2	καὶ δεῖ με, περὶ ὧν οὗτος ἐπιβεβουλευκὼς ἥκει, ἅμʼ ὑμῖν τοῖς διαγνωσομένοις περὶ τοῦ πράγματος ἀκούσαντα καὶ περὶ τῆς πατρίδος καὶ περὶ τῆς οὐσίας ἀγωνίσασθαι.	καί δέω  , περί ὅς οὗτος ἐπιβουλεύω ἥκω , ἅμα  ὁ  περί ὁ πρᾶγμα ἀκούω καί περί ὁ πατρίς καί περί ὁ οὐσία ἀγωνίζομαι .
796609	tlg0540.tlg007.perseus-grc2	ὅμως δὲ πειράσομαι ἐξ ἀρχῆς ὑμᾶς διδάξαι.	ὅμως δέ πειράω ἐκ ἀρχή  διδάσκω .
796610	tlg0540.tlg007.perseus-grc2	ἦν μὲν γὰρ τοῦτο Πεισάνδρου τὸ χωρίον, δημευθέντων δὲ τῶν ὄντων ἐκείνου Ἀπολλόδωρος ὁ Μεγαρεὺς δωρειὰν παρὰ τοῦ δήμου λαβὼν τὸν μὲν ἄλλον χρόνον ἐγεώργει, ὀλίγῳ δὲ πρὸ τῶν τριάκοντα Ἀντικλῆς παρʼ αὐτοῦ πριάμενος ἐξεμίσθωσεν·	εἰμί μέν γάρ οὗτος Πείσανδρος ὁ χωρίον , δημεύω δέ ὁ εἰμί ἐκεῖνος Ἀπολλόδωρος ὁ Μεγαρεύς  παρά ὁ δῆμος λαμβάνω ὁ μέν ἄλλος χρόνος  , ὀλίγος δέ πρό ὁ  Ἀντικλέης  αὐτός  ἐκμισθόω ·
796611	tlg0540.tlg007.perseus-grc2	ἐγὼ δὲ παρʼ Ἀντικλέους εἰρήνης οὔσης ὠνοῦμαι.	δέ παρά Ἀντικλέης εἰρήνη εἰμί ὠνέομαι .
796612	tlg0540.tlg007.perseus-grc2	ἡγοῦμαι τοίνυν, ὦ βουλή, ἐμὸν ἔργον ἀποδεῖξαι ὡς ἐπειδὴ τὸ χωρίον ἐκτησάμην, οὔτʼ ἐλάα οὔτε σηκὸς ἐνῆν ἐν αὐτῷ.	τοίνυν , ὦ βουλή ,  ἔργον ἀποδείκνυμι ὡς ἐπεί ὁ χωρίον κτάομαι ,   οὔτε σηκός ἔνειμι ἐν αὐτός .
796613	tlg0540.tlg007.perseus-grc2	νομίζω γὰρ τοῦ μὲν προτέρου χρόνου, οὐδʼ εἰ πάλαι ἐνῆσαν μορίαι, οὐκ ἂν δικαίως ζημιοῦσθαι·	νομίζω γάρ ὁ μέν πρότερος χρόνος , οὐδέ εἰ πάλαι ἔνειμι  , οὐ ἐάν δίκαιος ζημιόω ·
796614	tlg0540.tlg007.perseus-grc2	εἰ γὰρ μὴ διʼ ἡμᾶς εἰσιν ἠφανισμέναι, οὐδὲν προσήκει περὶ τῶν ἀλλοτρίων ἁμαρτημάτων ὡς ἀδικοῦντας κινδυνεύειν.	εἰ γάρ μή διά ἐγώ εἰμί ἀφανίζω ,  προσήκω περί ὁ ἀλλότριος ἁμάρτημα ὡς ἀδικέω κινδυνεύω .
796615	tlg0540.tlg007.perseus-grc2	πάντες γὰρ ἐπίστασθε ὅτι ὁ πόλεμος καὶ ἄλλων πολλῶν αἴτιος κακῶν γεγένηται, καὶ τὰ μὲν πόρρω ὑπὸ Λακεδαιμονίων ἐτέμνετο, τὰ δʼ ἐγγὺς ὑπὸ τῶν φίλων διηρπάζετο·	πᾶς γάρ  ὅτι2 ὁ πόλεμος καί ἄλλος πολύς αἴτιος κακός γίγνομαι , καί ὁ μέν πρόσω ὑπό  τέμνω , ὁ δέ ἐγγύς ὑπό ὁ φίλος διαρπάζω ·
796616	tlg0540.tlg007.perseus-grc2	ὥστε πῶς ἂν δικαίως ὑπὲρ τῶν τότε τῇ πόλει γεγενημένων συμφορῶν ἐγὼ νυνὶ δίκην διδοίην;	ὥστε πῶς ἄν δίκαιος ὑπέρ ὁ τότε ὁ πόλις  συμφορέω  νυνί δίκη  ;
