id	filename	tokens	lemmas
788638	tlg0007.tlg017.perseus-grc2	ἐκκειμένων δὲ τῶν πράξεων, ὅσας ἡγούμεθα λόγου καὶ μνήμης ἀξίας εἶναι, τὰς μὲν πολεμικὰς ἐπʼ οὐδέτερον ποιούσας ῥοπὴν μεγάλην ὁρᾶν ἐστιν, ὁμαλῶς γὰρ ἀμφότεροι πολλὰ μὲν στρατιωτικῆς ἔργα τόλμης καὶ ἀνδρείας, πολλὰ δὲ καὶ τέχνης καὶ προνοίας στρατηγοῦντες ἐπεδείξαντο, πλὴν εἰ μή τις θέλοι τὸν Ἀλκιβιάδην, ὅτι καὶ κατὰ γῆν καὶ κατὰ θάλατταν ἐν πολλοῖς ἀγῶσι νικῶν καὶ κατορθῶν διετέλεσεν, ἀποφαίνειν τελειότερον στρατηγόν ἐπεὶ τό γε παρόντας καὶ ἄρχοντας ὀρθοῦν ἀεὶ προδήλως τὰ οἰκεῖα καὶ προδηλότερον αὖ πάλιν βλάπτειν μεθισταμένους ἀμφοτέροις ὑπῆρξε, πολιτείαν δὲ τὴν μὲν Ἀλκιβιάδου τὴν ἄγαν λαμυρὰν καὶ τὸ μὴ καθαρεῦον ἀναγωγίας καὶ βωμολοχίας ἐν τῷ πρὸς χάριν ὁμιλεῖν τοῖς πολλοῖς οἱ σώφρονες ἐβδελύττοντο, τὴν δὲ Μαρκίου παντάπασιν ἄχαριν καὶ ὑπερήφανον καὶ ὀλιγαρχικὴν γενομένην ἐμίσησεν ὁ Ῥωμαίων δῆμος.	δέ ὁ πρᾶξις , ὅσος  λόγος καί μνήμη ἄξιος εἰμί , ὁ μέν πολεμικός  οὐδέτερος ποιέω ῥοπή μέγας ὁράω εἰμί , ὁμαλός γάρ ἀμφότερος πολύς μέν στρατιωτικός ἔργον τόλμα καί ἀνδρεία , πολύς δέ καί τέχνη καί πρόνοια στρατηγέω ἐπιδείκνυμι ,  εἰ μή τις ἐθέλω ὁ Ἀλκιβιάδης , ὅτι2 καί κατά γῆ καί κατά θάλασσα ἐν πολύς ἀγών νικάω καί κατορθόω διατελέω , ἀποφαίνω  στρατηγός ἐπεί ὁ γε πάρειμι καί ἄρχων ὀρθόω ἀεί πρόδηλος ὁ οἰκεῖος καί  αὖ πάλιν βλάπτω μεθίστημι ἀμφότερος ὑπάρχω , πολιτεία δέ ὁ μέν Ἀλκιβιάδης ὁ ἄγαν  καί ὁ μή  ἀναγωγία καί βωμολοχία ἐν ὁ πρός χάρις ὁμιλέω ὁ πολύς ὁ  βδελύσσομαι , ὁ δέ Μάρκιος παντάπασι ἄχαρις καί ὑπερήφανος καί ὀλιγαρχικός γίγνομαι μισέω ὁ  δῆμος .
788639	tlg0007.tlg017.perseus-grc2	οὐδετέραν μὲν οὖν ἐπαινετέον ὁ δὲ δημαγωγῶν καὶ χαριζόμενος τῶν ὅπως οὐ δόξουσι δημαγωγεῖν προπηλακιζόντων τοὺς πολλοὺς ἀμεμπτότερος·	οὐδέτερος μέν οὖν  ὁ δέ δημαγωγός καί χαρίζω ὁ ὅπως οὐ  δημαγωγέω  ὁ πολύς ἄμεμπτος ·
788640	tlg0007.tlg017.perseus-grc2	αἰσχρὸν μὲν γὰρ τὸ κολακεύειν δῆμον ἐπὶ τῷ δύνασθαι, τὸ δʼ ἰσχύειν ἐκ τοῦ φοβερὸν εἶναι καὶ κακοῦν καὶ πιέζειν πρὸς τῷ αἰσχρῷ καὶ ἄδικόν ἐστιν.	αἰσχρός μέν γάρ ὁ κολακεύω δῆμος ἐπί τῷ δύναμαι , ὁ δέ ἰσχύω ἐκ ὁ φοβερός εἰμί καί κακόω καί πιέζω πρός ὁ  καί ἄδικος εἰμί .
788641	tlg0007.tlg017.perseus-grc2	ὅτι τοίνυν ἁπλοῦς τις ὁ Μάρκιος ὑπείληπται τῷ τρόπῳ γεγονέναι καὶ αὐθέκαστος, ὁ δὲ Ἀλκιβιάδης πανοῦργος ἐν τῇ πολιτείᾳ καὶ ἀναλήθης, οὐκ ἄδηλόν ἐστι.	ὅτι2 τοίνυν ἁπλόος τις ὁ Μάρκιος ὑπολαμβάνω τῷ τρόπος γίγνομαι καί αὐθέκαστος , ὁ δέ Ἀλκιβιάδης πανοῦργος ἐν ὁ πολιτεία καί ἀλάομαι , οὐ ἄδηλος εἰμί .
788642	tlg0007.tlg017.perseus-grc2	μάλιστα δὲ κατηγοροῦσιν αὐτοῦ κακοήθειαν καὶ ἀπάτην, ᾗ τοὺς Λακεδαιμονίων πρέσβεις παρακρουσάμενος, ὡς Θουκυδίδης ἱστόρηκε, τὴν εἰρήνην ἔλυσεν.	μάλιστα δέ κατηγορέω αὐτός κακοήθεια καί ἀπάτη , ὅς ὁ  πρέσβυς παρακρούω , ὡς Θουκυδίδης ἱστορέω , ὁ εἰρήνη ἐλύω .
788643	tlg0007.tlg017.perseus-grc2	ἀλλʼ αὕτη μὲν ἡ πολιτείᾳ, καίπερ εἰς πόλεμον αὖθις ἐμβαλοῦσα τὴν πόλιν, ἰσχυρὰν ἐποίησε καὶ φοβερὰν, τῆς Μαντινέων καὶ Ἀργείων συμμαχίας διʼ Ἀλκιβιάδου προσγενομένης·	οὗτος μέν ὁ πολιτεία , καίπερ εἰς πόλεμος αὖθις ἐμβάλλω ὁ πόλις , ἰσχυρός ποιέω καί φοβερός , ὁ Μαντινεύς καί Ἀργεῖος συμμαχία διά Ἀλκιβιάδης  ·
788644	tlg0007.tlg017.perseus-grc2	Μάρκιος δʼ ὅτι μὲν ἀπάτῃ καὶ αὐτὸς ἐξεπολέμωσε Ῥωμαίους καὶ Οὐολούσκους διαβαλὼν ψευδῶς τοὺς ἥκοντας ἐπὶ τὴν θέαν, Διονύσιος ἱστόρηκεν ἡ δʼ αἰτία φαυλότερον ποιεῖ τὸ ἔργον, οὐ γὰρ ἐκ φιλονεικίας οὐδὲ πολιτικῆς μάχης ἢ ἁμίλλης, ὡς ἐκεῖνος, ἀλλʼ ὀργῇ χαριζόμενος, παρʼ ἧς οὐδένα φησὶν ὁ Δίων ἀπολαβεῖν χάριν, πολλὰ τῆς Ἰταλίας μέρη συνετάραξε καὶ πολλὰς πόλεις οὐδὲν ἀδικούσας τῷ πρὸς τὴν πατρίδα θυμῷ παρανάλωσε.	Μάρκιος δέ ὅτι2 μέν ἀπάτη καί αὐτός   καί Οὐολοῦσκοι διαβάλλω ψευδής ὁ ἥκω ἐπί ὁ θέα , Διονύσιος ἱστορέω ὁ δέ αἰτία  ποιέω ὁ ἔργον , οὐ γάρ ἐκ φιλονικία οὐδέ πολιτικός μάχη ἤ ἅμιλλα , ὡς ἐκεῖνος , ἀλλά ὀργή χαρίζω ,  ὅς  φημί ὁ Δίων ἀπολαμβάνω χάρις , πολύς ὁ Ἰταλία μέρος συνταράσσω καί πολύς πόλις   τῷ πρός ὁ πατρίς θυμός  .
788645	tlg0007.tlg017.perseus-grc2	καίτοι καὶ Ἀλκιβιάδης διʼ ὀργὴν μεγάλων αἴτιος συμφορῶν κατέστη τοῖς πολίταις.	καίτοι καί Ἀλκιβιάδης διό ὀργή μέγας αἴτιος συμφορέω καθίστημι ὁ πολίτης .
788646	tlg0007.tlg017.perseus-grc2	ἀλλʼ ὅτε πρῶτον ἔγνω μεταμελομένους, εὐγνωμόνησε, καὶ πάλιν ἀπορριφείς οὐκ ἐφήσθη τοῖς στρατηγοῖς ἁμαρτάνουσιν οὐδὲ παρεῖδε κακῶς βουλευομένους καὶ κινδυνεύοντας, ἀλλʼ, ὅπερ Ἀριστείδης ἐπαινεῖται μάλιστα πράξας πρὸς Θεμιστοκλέα, τοῦτʼ ἐποίησε, πρὸς τοὺς τότʼ ἄρχοντας οὐ φίλους ὄντας ἐλθὼν καὶ φράσας τὸ δέον καὶ διδάξας.	ὅτε πρῶτος γιγνώσκω  , εὐγνωμονέω , καί πάλιν  οὐ ἐφέζομαι ὁ στρατηγός ἁμαρτάνω οὐδέ παροράω κακός βουλεύω καί κινδυνεύω ,  , ὅς Ἀριστείδης ἐπαινέω μάλιστα πράσσω πρός Θεμιστοκλέης ,  ποιέω , πρός ὁ τότε ἄρχων οὐ  εἰμί ἔρχομαι καί φράζω ὁ δέω καί διδάσκω .
788647	tlg0007.tlg017.perseus-grc2	Μάρκιος δὲ πρῶτον μὲν ὅλην κακῶς ἐποίει τὴν πόλιν οὐχ ὑφ̓ὅλης παθών, ἀλλὰ τοῦ βελτίστου καὶ κρατίστου μέρους συναδικηθέντος αὐτῷ καὶ συναλγήσαντος·	Μάρκιος δέ πρῶτος μέν ὅλος κακός ποιέω ὁ πόλις   πάσχω , ἀλλά ὁ βέλτιστος καί κράτιστος μέρος  αὐτός καί  ·
