id	filename	tokens	lemmas
560009	tlg2200.tlg00541.opp-grc1	XLI.	.
560010	tlg2200.tlg00541.opp-grc1	Λοιμὸς ἐπεῖχε τὴν πόλιν.	ἐπέχω ὁ πόλις .
560011	tlg2200.tlg00541.opp-grc1	ἔχρησεν ὁ θεὸς παύ- σασθαι τὸν λοιμόν, εἰ ὁ δῆμος ἑνός του τῶν πολιτῶν παῖδα θύσειεν.	χράω2 ὁ   -  ὁ λοιμός , εἰ ὁ δῆμος  ὁ ὁ πολίτης παῖς θύω .
560012	tlg2200.tlg00541.opp-grc1	ἔλαχεν ὁ τοῦ μάγου.	λαγχάνω ὁ ὁ Μάγος .
560013	tlg2200.tlg00541.opp-grc1	ὑπισχνεῖται παύσειν τὸν λοιμόν, εἰ ἀπόσχοιντο τοῦ παιδός.	ὑπισχνέομαι παύω ὁ λοιμός , εἰ  ὁ παῖς .
560014	tlg2200.tlg00541.opp-grc1	βουλεύονται.	βουλεύω .
560015	tlg2200.tlg00541.opp-grc1	| οὐ τὸ τοῦτον, ὦ πολῖται, πάντα τρόπον RIV 724 ἐξαρπάσαι πειρᾶσθαι τὸν υἱὸν τὸν ἑαυτοῦ θαυμαστὸν εἶναί μοι δοκεῖ, τὸ δὲ ὑμᾶς τῆς πόλεως νοσούσης τοι- ούτων καθημένους ἀκροᾶσθαι λόγων.	| οὐ ὁ οὗτος , ὦ πολίτης , πᾶς τρόπος   ἐξαρπάζω πειράω ὁ υἱός ὁ ἑαυτοῦ θαυμαστός εἰμί ἐγώ δοκέω , ὁ δέ  ὁ πόλις νοσέω τοι -    λόγος .
560016	tlg2200.tlg00541.opp-grc1	νοῦν μὲν γὰρ ἦν ἐχόντων ἀνθρώπων καὶ βουλομένων παῦσαι τὸ 10 κακὸν εὐθὺς ὑπακοῦσαι τοῖς παρὰ τοῦ θεοῦ καὶ μηδὲν παρὰ ταῦτα μήτε λέγειν μήτε ἀκούειν μηδένα·	νόος μέν γάρ εἰμί ἔχω ἄνθρωπος καί  παύω ὁ  κακός εὐθύς ὑπακούω ὁ παρά ὁ θεός καί  παρά οὗτος μήτε λέγω μήτε ἀκούω  ·
560017	tlg2200.tlg00541.opp-grc1	ἐπεὶ δὲ ἀφέντες τὸ βοηθεῖν τῇ πόλει λόγων ἠνέσχεσθε μακρῶν καὶ τοσοῦτον ἐδυνήθη τις παρ’ ὑμῖν ὥσθ’ ὑμᾶς κατα- στῆσαι πρὸς τὸ ζητεῖν εἰ δεῖ τῆς προδήλου σωτηρίας ἀμελήσαντας τὰ μηδαμοῦ γενησόμενα περιμένειν, πῶς οὐκ ἂν εἰκότως δοκοίητε παραφρονεῖν;	ἐπεί δέ ἀφίημι ὁ βοηθέω ὁ πόλις λόγος  μακρός καί  δύναμαι τις παρά     - ἵστημι πρός ὁ ζητέω εἰ δέω ὁ πρόδηλος σωτηρία ἀμελέω ὁ μηδαμοῦ  περιμένω , πῶς οὐ ἄν εἰκός  παραφρονέω ;
560018	tlg2200.tlg00541.opp-grc1	ἐγὼ δὲ ἠξίουν μὲν ὑμᾶς ἀπὸ τῶν πρώτων ῥημάτων εὐθὺς τουτονὶ τὸν μιαρὸν ἐκβαλεῖν καὶ μηδὲν ἐπ’ αὐτῷ δεηθῆναι ῥήτορος, ἀλλὰ τοῦ δήμου καθαρῶς ποιῆσαι τὸ ἔργον·	δέ ἀξιόω μέν  ἀπό ὁ πρῶτος ῥῆμα εὐθύς  ὁ μιαρός ἐκβάλλω καί  ἐπί αὐτός δέω2 ῥήτωρ , ἀλλά ὁ δῆμος καθαρός ποιέω ὁ ἔργον ·
560019	tlg2200.tlg00541.opp-grc1	ἐπεὶ δὲ οὐκ οἶδ’ ὅπως ἐδόθη τοσοῦτος χρό- νος τῇ τοῦδε ψευδολογίᾳ καὶ τοῦ διδάξοντος ὑμᾶς περὶ ὧν μόνων οὐδὲν δεῖ διδαχῆς ἐδεήθητε, παρῆλθον οὐκ ἐπιτρέψων βελτίω νομισθῆναι τοῦ Πυθίου τὸν μάγον.	ἐπεί δέ οὐ  ὅπως δίδωμι τοσοῦτος  -  ὁ ὅδε ψευδολογία καί ὁ   περί ὅς   δέω διδαχή  , παρέρχομαι οὐ  βελτίων νομίζω ὁ  ὁ Μάγος .
560020	tlg2200.tlg00541.opp-grc1	3.	.
560021	tlg2200.tlg00541.opp-grc1	Τὸ μὲν οὖν ἐξελέγξαι τοῦτον ἀλαζονευόμενον οὐκ ἐμοὶ μόνον, ἀλλὰ καὶ παντί τῳ ῥᾴδιον, οὕτως οὐ- δὲν πιθανὸν ἐν οἷς ὑπέσχηται τούτοις ἦν·	μέν οὖν ἐξελέγχω οὗτος  οὐ  μόνος , ἀλλά καί  τις  , οὕτως οὐ -  πιθανός ἐν ὅς  οὗτος εἰμί ·
560022	tlg2200.tlg00541.opp-grc1	δύο δέ ὦ πολῖται, μάλιστα τῆς τοῦ μάγου δημηγορίας ἀνιᾷ, ἕν μὲν ὅτι πολλοὶ νῦν τῶν πολιτῶν ἐν τοῖς τούτου κεκηλημένοι λόγοις, ἔστι δὲ καὶ τούτων| οὗτος αἴτιος, ἀποθνήσκουσι τοῦ λοιμοῦ τὸ αὑτοῦ ποιοῦντος, ἕτερον δὲ τὸ μὴ τὸν θεὸν ὁμοίως ἡμῖν ἔτι βοηθεῖν ἐθελήσειν.	γε δέ ὦ πολίτης , μάλιστα ὁ ὁ Μάγος δημηγορία ἀνία ,  μέν ὅτι2 πολύς νῦν ὁ πολίτης ἐν ὁ οὗτος κηλέω λόγος , εἰμί δέ καί οὗτος | οὗτος αἴτιος , ἀποθνῄσκω ὁ λοιμός ὁ ἑαυτοῦ ποιέω , ἕτερος δέ ὁ μή ὁ  ὅμοιος  ἔτι βοηθέω ἐθέλω .
560023	tlg2200.tlg00541.opp-grc1	τὸ γὰρ πρὸς ἑτέρας ἡμᾶς ἰδεῖν ἐλπίδας καὶ δέξασθαι λόγους ὑπὲρ ἄλλης ἐπικουρίας μετὰ τὴν με- γάλην ἐκείνην θαυμάσαιμ’ ἂν εἰ μὴ τῆς εὐνοίας τε καὶ σπουδῆς ᾗ κέχρηται περὶ τὴν πόλιν ὁ θεὸς μέγα μέρος ἀφαιρήσεται.	ὁ γάρ πρός ἕτερος ἐγώ ὁράω ἐλπίς καί δέχομαι λόγος ὑπέρ ἄλλος ἐπικουρία μετά ὁ  -  ἐκεῖνος  ἐάν εἰ μή ὁ εὔνοια τε καί σπουδή ὅς χράω περί ὁ πόλις ὁ  μέγας μέρος ἀφαιρέω .
560024	tlg2200.tlg00541.opp-grc1	διὸ καὶ σφόδρα δεῖ τουτονὶ καὶ μισῆσαι καὶ ζημιῶσαι τηλικαύτης ἡμᾶς ἐν οἶς ἐπαγγέλ- λεται καὶ φησι δώσειν ἀποστεροῦντα ῥοπῆς, οἶμαι δὲ καὶ τοὺς τούτῳ συνειπόντας, οἱ τὸν μάγον ὅθεν φι- λοῦσιν οὐκ ἄδηλον, εἰκότως ἂν τῆς παρ’ ὑμῶν ὀργῆς τυγχάνειν, εἰ τὰ πρὸς τοῦτον ὄντα τοιοῦτον πρὸ τῶν τῆς πόλεως τίθενται.	διό καί σφόδρα δέω  καί μισέω καί ζημιόω τηλικοῦτος ἐγώ ἐν   -  καί φημί δίδωμι ἀποστερέω ῥοπή , οἴομαι δέ καί ὁ οὗτος  , ὁ ὁ Μάγος ὅθεν  -  οὐ ἄδηλος , εἰκός ἄν ὁ παρά ὑμός ὀργή τυγχάνω , εἰ ὁ πρός οὗτος εἰμί τοιοῦτος πρό ὁ ὁ πόλις τίθημι .
560025	tlg2200.tlg00541.opp-grc1	5.	.
560026	tlg2200.tlg00541.opp-grc1	Τῶν μὲν οὖν ἄλλων τινὲς ἀποροῦσι καὶ πρὸς αὑτοὺς ἐζητήκασι πολλάκις, <ἐκ> τίνος ποτὲ ἀρχῆς πόθεν τὴν αἰτίαν λαβὸν τὸ δεινὸν τοῦτο καὶ ἀφόρη-’ τον νόσημα κενοῖ τὴν πόλιν.	μέν οὖν ἄλλος  ἀπορέω2 καί πρός ἑαυτοῦ  πολλάκις ,   ποτε ἀρχή πόθεν ὁ αἰτία  ὁ δεινός οὗτος καί  - ’  νόσημα κενόω ὁ πόλις .
560027	tlg2200.tlg00541.opp-grc1	καὶ δὴ καὶ πρὸς ἀλλή- λους ᾐσθόμην τινῶν ἐπ’ ἀγορᾶς στενόντων·	καί δή καί πρός  -  αἰσθάνομαι  ἐπί ἀγορά  ·
560028	tlg2200.tlg00541.opp-grc1	τίνος ταύτην ἀδικήματος δίδομεν δίκην;	οὗτος ἀδίκημα  δίκη ;
560029	tlg2200.tlg00541.opp-grc1	οὐχὶ καὶ νεῴ καὶ ἱερὰ καὶ τεμένη καὶ βωμοὶ καὶ πάντα κατὰ τοὺς παλαιοὺς νόμους πεφύλακται τοῖς θεοῖς;	οὐ καί  καί ἱερόν καί τέμενος καί βωμός καί πᾶς κατά ὁ παλαιός νόμος φυλάσσω ὁ θεός ;
560030	tlg2200.tlg00541.opp-grc1	οὐ θύομεν;	οὐ θύω ;
560031	tlg2200.tlg00541.opp-grc1	οὐ σπένδομεν;	οὐ σπένδω ;
560032	tlg2200.tlg00541.opp-grc1	οὐ τελοῦμεν;	οὐ τελέω ;
560033	tlg2200.tlg00541.opp-grc1	οὐ πανηγυρίζομεν;	οὐ  ;
560034	tlg2200.tlg00541.opp-grc1	οὐ παρ’ αὐτῶν ἐπὶ τὰς μά- χας ἐρχόμεθα;	οὐ παρά αὐτός ἐπί ὁ  -  ἔρχομαι ;
560035	tlg2200.tlg00541.opp-grc1	οὐ μετὰ νίκας ἀναθήματα κομί- ζομεν;	οὐ μετά νίκη ἀνάθημα  -  ;
560036	tlg2200.tlg00541.opp-grc1	οὐ συνθήκας τηροῦμεν;	οὐ συνθήκη τηρέω ;
560037	tlg2200.tlg00541.opp-grc1	οὐχ ὅρκοις ἐμ- μένομεν;	οὐ ὅρκος ἐν - μένω ;
560038	tlg2200.tlg00541.opp-grc1	οὐ τὰ δίκαια πρὸς τοὺς περιχώρους ποιοῦμεν;	οὐ ὁ δίκαιος πρός ὁ περίχωρος ποιέω ;
560039	tlg2200.tlg00541.opp-grc1	πῶς οὖν νοσοῦμεν;	πῶς οὖν νοσέω ;
