id	filename	tokens	lemmas
1256537	tlg0540.tlg009.perseus-grc2	τί ποτε διανοηθέντες οἱ ἀντίδικοι τοῦ μὲν πράγματος παρημελήκασι, τὸν δὲ τρόπον μου ἐπεχείρησαν διαβάλλειν;	τι ποτε διανοέομαι ὁ  ὁ μέν πρᾶγμα  , ὁ δέ τρόπος  ἐπιχειρέω διαβάλλω ;
1256538	tlg0540.tlg009.perseus-grc2	πότερον ἀγνοοῦντες ὅτι περὶ τοῦ πράγματος προσήκει λέγειν;	πότερος ἀγνοέω ὅτι2 περί ὁ πρᾶγμα προσήκω λέγω ;
1256539	tlg0540.tlg009.perseus-grc2	ἢ τόδε μὲν ἐπίστανται, ἡγούμενοι δὲ λήσειν περὶ τοῦ παντὸς πλείω λόγον ἢ τοῦ προσήκοντος ποιοῦνται;	τίη ὅδε μέν ἐφίστημι ,  δέ λανθάνω περί ὁ πᾶς πολύς λόγος ἤ ὁ προσήκω ποιέω ;
1256540	tlg0540.tlg009.perseus-grc2	ὅτι μὲν οὐκ ἐμοῦ καταφρονήσαντες ἀλλὰ τοῦ πράγματος τοὺς λόγους ποιοῦνται, σαφῶς ἐπίσταμαι·	ὅτι2 μέν οὐ  καταφρονέω ἀλλά ὁ πρᾶγμα ὁ λόγος ποιέω , σαφής ἐφίστημι ·
1256541	tlg0540.tlg009.perseus-grc2	εἰ μέντοι ὑμᾶς οἴονται διʼ ἄγνοιαν ὑπὸ τῶν διαβολῶν πεισθέντας καταψηφιεῖσθαί μου, τοῦτʼ ἂν θαυμάσαιμι.	εἰ   οἴομαι  ἄγνοια ὑπό ὁ  πείθω   ,  ἄν θαυμάζω .
1256542	tlg0540.tlg009.perseus-grc2	ᾤμην μὲν οὖν, ὦ ἄνδρες δικασταί, περὶ τοῦ ἐγκλήματος, οὐ περὶ τοῦ τρόπου τὸν ἀγῶνά μοι προκεῖσθαι·	οἴομαι μέν οὖν , ὦ ἀνήρ δικαστής , περί ὁ ἔγκλημα , οὐ περί ὁ τρόπος ὁ ἀγών  πρόκειμαι ·
1256543	tlg0540.tlg009.perseus-grc2	διαβαλλόντων δέ με τῶν ἀντιδίκων ἀναγκαῖόν ἐστι περὶ πάντων τὴν ἀπολογίαν ποιήσασθαι.	διαβάλλω δέ  ὁ ἀντίδικος ἀναγκαῖος εἰμί περί πᾶς ὁ ἀπολογία ποιέω .
1256544	tlg0540.tlg009.perseus-grc2	πρῶτον μὲν οὖν περὶ τῆς ἀπογραφῆς ὑμᾶς διδάξω.	πρῶτος μέν οὖν περί ὁ ἀπογραφή  διδάσκω .
1256545	tlg0540.tlg009.perseus-grc2	ἀφικόμενος προπέρυσιν εἰς τὴν πόλιν, οὔπω δύο μῆνας ἐπιδεδημηκὼς κατελέγην στρατιώτης.	ἀφικνέομαι  εἰς ὁ πόλις , οὔπω γε μείς ἐπιδημέω  στρατιώτης .
1256546	tlg0540.tlg009.perseus-grc2	αἰσθόμενος δὲ τὸ πραχθὲν ὑπετοπούμην εὐθέως ἐπὶ μηδενὶ ὑγιεῖ κατειλέχθαι.	αἰσθάνομαι δέ ὁ πράσσω  εὐθύς ἐπί μηδείς   .
1256547	tlg0540.tlg009.perseus-grc2	προσελθὼν οὖν τῷ στρατηγῷ ἐδήλωσα ὅτι ἐστρατευμένος εἴην, ἔτυχον δὲ οὐδενὸς τῶν μετρίων.	προσέρχομαι οὖν τῷ στρατηγός  ὅτι2 στρατεύω εἰμί , τυγχάνω δέ  ὁ μέτριος .
1256548	tlg0540.tlg009.perseus-grc2	προπηλακιζόμενος δὲ ἠγανάκτουν μέν, ἡσυχίαν δʼ εἶχον.	προπηλακίζω δέ ἀγανακτέω μέν , ἡσυχία δέ ἔχω .
1256549	tlg0540.tlg009.perseus-grc2	ἀπορούμενος δὲ καὶ συμβουλευόμενός τινι τῶν πολιτῶν τί χρήσωμαι τῷ πράγματι, ἐπυθόμην ὡς καὶ δήσειν με ἀπειλοῖεν, λέγοντες ὅτι οὐδὲν ἐλάττω χρόνον Καλλικράτους Πολύαινος ἐνδημοίη.	ἀπορέω2 δέ καί   ὁ πολίτης τι χράομαι τῷ πρᾶγμα , πυνθάνομαι ὡς καί δέω   , λέγω ὅτι2  ἐλάσσων χρόνος Καλλικράτης Πολύαινος  .
1256550	tlg0540.tlg009.perseus-grc2	κἀμοὶ μὲν τὰ προειρημένα διείλεκτο ἐπὶ τῇ Φιλίου τραπέζῃ·	μέν ὁ προαγορεύω  ἐπί ὁ  τράπεζα ·
1256551	tlg0540.tlg009.perseus-grc2	οἱ δὲ μετὰ Κτησικλέους τοῦ ἄρχοντος, ἀπαγγείλαντός τινος ὡς ἐγὼ λοιδοροῖμι, τοῦ νόμου ἀπαγορεύοντος ἐάν τις ἀρχὴν ἐν συνεδρίῳ λοιδορῇ, παρὰ τὸν νόμον ζημιῶσαι ἠξίωσαν.	ὁ δέ μετά Κτησικλέης ὁ ἄρχων ,  τις ὡς   , ὁ νόμος ἀπαγορεύω ἐάν τις ἀρχή ἐν   , παρά ὁ νόμος ζημιόω ἀξιόω .
1256552	tlg0540.tlg009.perseus-grc2	ἐπιβαλόντες δὲ τὸ ἀργύριον πράξασθαι μὲν οὐκ ἐπεχείρησαν, ἐξιούσης δὲ τῆς ἀρχῆς γράψαντες εἰς λεύκωμα τοῖς ταμίαις παρέδοσαν.	ἐπιβάλλω δέ ὁ ἀργύριον πράσσω μέν οὐ ἐπιχειρέω ,  δέ ὁ ἀρχή γράφω εἰς λεύκωμα ὁ ταμίας παραδίδωμι .
1256553	tlg0540.tlg009.perseus-grc2	οἵδε μὲν τάδε διεπράξαντο.	ὅδε μέν ὅδε διαπράσσω .
1256554	tlg0540.tlg009.perseus-grc2	οἱ δὲ ταμίαι οὐδὲν ὅμοιον τοῖσδε διανοηθέντες, ἀνακαλεσάμενοι δὲ τοὺς παραδόντας καὶ τὴν γραφήν, ἐσκοποῦντο τῆς αἰτίας τὴν πρόφασιν.	ὁ δέ ταμία  ὅμοιος ὅδε διανοέομαι ,  δέ ὁ  καί ὁ γραφή , σκοπέω ὁ αἰτία ὁ πρόφασις .
1256555	tlg0540.tlg009.perseus-grc2	ἀκούσαντες δὲ τὸ γεγενημένον, ἐννοούμενοι οἷα πεπονθὼς ἦν, τὸ μὲν πρῶτον ἔπειθον αὐτοὺς ἀφεῖναι, διδάσκοντες ὡς οὐκ ἐπιεικὲς εἴη τῶν πολιτῶν τινας διὰ τὰς ἔχθρας ἀναγράφεσθαι, ἀποροῦντες δὲ μεταπεῖσαι αὐτούς, τὸν παρʼ ὑμῶν κίνδυνον ὑποστάντες ἄκυρον τὴν ζημίαν ἔκριναν ὅτι μὲν οὖν ἀφείθην ὑπὸ τῶν ταμιῶν, ἐπίστασθε·	ἀκούω δέ ὁ  , ἐννοέω  πάσχω εἰμί , ὁ μέν πρῶτος πείθω αὐτός ἀφίημι , διδάσκω ὡς οὐ ἐπιεικής ἐάω ὁ πολίτης τις διά ὁ ἔχθρα ἀναγράφω , ἀπορέω2 δέ  αὐτός , ὁ παρά  κίνδυνος ὑφίστημι ἄκυρος ὁ ζημία κρίνω ὅτι2 μέν οὖν ἀφίημι ὑπό ὁ  , ἐφίστημι ·
1256556	tlg0540.tlg009.perseus-grc2	προσήκειν δὲ ἡγούμενος καὶ διὰ ταύτην τὴν ἀπόδειξιν ἀπηλλάχθαι τοῦ ἐγκλήματος, ἔτι πλείονας καὶ νόμους καὶ ἄλλας δικαιώσεις παρασχήσομαι.	προσήκω δέ  καί διά οὗτος ὁ ἀπόδειξις ἀπαλλάσσω ὁ ἔγκλημα , ἔτι πολύς καί νόμος καί ἄλλος δικαίωσις παρέχω .
1256557	tlg0540.tlg009.perseus-grc2	καὶ μοι λαβὲ τὸν νόμον.	καί  λαμβάνω ὁ νόμος .
1256558	tlg0540.tlg009.perseus-grc2	Νόμος τοῦ μὲν νόμου διαρρήδην ἀγορεύοντος τοὺς ἐν τῷ συνεδρίω λοιδοροῦντας ζημιοῦν ἀκηκόατε·	νόμος ὁ μέν νόμος διαρρήδην ἀγορεύω ὁ ἐν ὁ  λοιδορέω ζημιόω ἀκούω ·
1256559	tlg0540.tlg009.perseus-grc2	ἐγὼ δʼ ὅτι μὲν οὐκ εἰσῆλθον εἰς τὸ ἀρχεῖον, μάρτυρας παρεσχόμην, ἀδίκως δὲ ζημιωθεὶς οὔτʼ ὀφείλω οὔτʼ ἐκτεῖσαι δίκαιός εἰμι.	δέ ὅτι2 μέν οὐ εἰσέρχομαι εἰς ὁ ἀρχεῖον , μάρτυς  , ἄδικος δέ ζημιόω  ὀφείλω   δίκαιος εἰμί .
