id	filename	tokens	lemmas
791406	tlg2733.tlg001.1st1K-grc1	κεφάλαια του πρώτου τόμου της ἐκκλησιαστικης ἱστορίας ευαγρίου σχολαστικου καὶ ἀπὸ ὑπάρχων του ʼεπιφανέως.	κεφάλαιος  πρῶτος τόμος   ἱστορία   καί ἀπό ὑπάρχω   .
791407	tlg2733.tlg001.1st1K-grc1	α Προοίμιον τοῦ συγγραφέως, πῶς ἐπὶ τὸ γράφειν τὴν παροῦσαν πραγματείαν ἐλήλυθεν.	ὁ  , πῶς ἐπί ὁ γράφω ὁ πάρειμι πραγματεία  .
791408	tlg2733.tlg001.1st1K-grc1	Εἶτα πρῶτον κεφάλαιον, ὅτι μετὰ τὴν κατάλυσιν τοῦ ἀσεβοῦς Ἰουλιανοῦ τῶν αἱρέσεων μικρὸν παυθεισῶν, ὕστερον ὁ πονηρὸς διάβολος τὴν πίστιν πάλιν ἐτάραττεν.	πρῶτος κεφάλαιος , ὅτι2 μετά ὁ κατάλυσις ὁ ἀσεβής  ὁ αἵρεσις μικρός  , ὕστερον ὁ πονηρός διάβολος ὁ πίστις πάλιν ταράσσω .
791409	tlg2733.tlg001.1st1K-grc1	β Ὅπως ἐφωράθη Νεστόριος δἰ Ἀναστασίου τοῦ μαθητοῦ διδάσκοντος μὴ θεοτόκον ἀλλὰ χριστοτόκον τὴν ἁγίαν καλῶν θεομήτορα, δἰ ἢν αἰτίαν καὶ αἱρετικὸς ὡμολόγηται.	ὅπως φωράω    ὁ μαθητής διδάσκω μή  ἀλλά  ὁ  καλός  ,  ἐάν αἰτία καί   .
791410	tlg2733.tlg001.1st1K-grc1	γ Οἷα ὁ μέγας Κύριλλος τῷ Νεστορίῳ ἔγραψε, καὶ ὅπως ἡ τρίτη σύνοδος ἐν Ἐφέσῳ ἠθροίσθη, ὑστερήσαντος Ἰωάννου τοῦ Ἀντιοχείας καὶ Θεοδωρήτου.	ὁ μέγας  τῷ  γράφω , καί ὅπως ὁ τρίτος σύνοδος2 ἐν Ἔφεσος ἀθροίζω , ὑστερέω Ἰωάννης ὁ  καί  .
791411	tlg2733.tlg001.1st1K-grc1	δ Ὅπως παρὰ τῆς συνόδου καθῃρέθη Νεστόριος, τοῦ Ἀντιοχείας μὴ ἐνδημήσαντος.	ὅπως παρά ὁ σύνοδος2 καθαιρέω  , ὁ  μή  .
791412	tlg2733.tlg001.1st1K-grc1	ε Ὡς μετὰ πέντε ἡμέρας ἐλθὼν ὁ Ἀντιοχείας Ἰωάννης καθαιρεῖ Κύριλλον τὸν Ἀλεξανδρείας καὶ Μέμνονα τὸν Ἐφέσου:	ὡς μετά πέντε ἡμέρα ἔρχομαι ὁ  Ἰωάννης καθαιρέω  ὁ Ἀλεξάνδρεια καί Μέμνων ὁ Ἔφεσος :
791413	tlg2733.tlg001.1st1K-grc1	οὓς ἡ σύνοδος πάλιν ἠθῴωσεν καθελοῦσα Ἰωάννην καὶ τοὺς μετ̓ αὐτοῦ.	ὅς ὁ σύνοδος2 πάλιν  καθαιρέω  καί ὁ  αὐτός .
791414	tlg2733.tlg001.1st1K-grc1	Καὶ ὅπως διὰ Θεοδοσίου τοῦ βασιλέως συμβαίνουσι Κύριλλος καὶ Ἰωάννης, κυρώσαντες ἔτι καὶ τὴν Νεστορίου καθαίρεσιν.	καί ὅπως διά Θεοδόσιος ὁ βασιλεύς συμβαίνω  καί Ἰωάννης , κυρόω ἔτι καί ὁ  καθαίρεσις .
791415	tlg2733.tlg001.1st1K-grc1	ς Περὶ Παύλου τοῦ Ἐμέσης εἰς Ἀλεξάνδρειαν ἐλθόντος, καὶ ἔπαινος Κυρίλλου διὰ τὴν ἐπιστολήν.	περί Παῦλος ὁ  εἰς Ἀλεξάνδρεια ἔρχομαι , καί ἔπαινος  διά ὁ ἐπιστολή .
