id	filename	tokens	lemmas
580016	tlg0031.tlg024.perseus-grc2	Ο ΠΡΕΣΒΥΤΕΡΟΣ ἐκλεκτῇ κυρίᾳ καὶ τοῖς τέκνοις αὐτῆς, οὓς ἐγὼ ἀγαπῶ ἐν ἀληθείᾳ, καὶ οὐκ ἐγὼ μόνος ἀλλὰ καὶ πάντες οἱ ἐγνωκότες τὴν ἀλήθειαν, διὰ τὴν ἀλήθειαν τὴν μένουσαν ἐν ἡμῖν, καὶ μεθʼ ἡμῶν ἔσται εἰς τὸν αἰῶνα·	Ο  ἐκλεκτός κυρία καί ὁ τέκνον αὐτός , ὅς  ἀγαπάω ἐν ἀλήθεια , καί οὐ  μόνος ἀλλά καί πᾶς ὁ γιγνώσκω ὁ ἀλήθεια , διά ὁ ἀλήθεια ὁ μένω ἐν ἐγώ , καί  ἐγώ εἰμί εἰς ὁ αἰών ·
580017	tlg0031.tlg024.perseus-grc2	ἔσται μεθʼ ἡμῶν χάρις ἔλεος εἰρήνη παρὰ θεοῦ πατρός, καὶ παρὰ Ἰησοῦ Χριστοῦ τοῦ υἱοῦ τοῦ πατρός, ἐν ἀληθείᾳ καὶ ἀγάπῃ.	μετά ἐγώ χάρις  εἰρήνη παρά θεός πατήρ , καί παρά Ἰησοῦς  ὁ υἱός ὁ πατήρ , ἐν ἀλήθεια καί  .
580018	tlg0031.tlg024.perseus-grc2	Ἐχάρην λίαν ὅτι εὕρηκα ἐκ τῶν τέκνων σου περιπατοῦντας ἐν ἀληθείᾳ, καθὼς ἐντολὴν ἐλάβομεν παρὰ τοῦ πατρός.	λίαν ὅτι2 εὑρίσκω ἐκ ὁ τέκνον  περιπατέω ἐν ἀλήθεια ,  ἐντολή  παρά ὁ πατήρ .
580019	tlg0031.tlg024.perseus-grc2	καὶ νῦν ἐρωτῶσε, κυρία, οὐχ ὡς ἐντολὴν γράφων σοι καινὴν ἀλλὰ ἣν εἴχαμεν ἀπʼ ἀρχῆς, ἵνα ἀγαπῶμεν ἀλλήλους.	καί νῦν ἐρωτάω σε , κύριος , οὐ ὡς ἐντολή   καινός ἀλλά ὅς  ἀπό ἀρχή , ἵνα ἀγαπάω ἀλλήλων .
580020	tlg0031.tlg024.perseus-grc2	καὶ αὕτη ἐστὶν ἡ ἀγάπη, ἵνα περιπατῶμεν κατὰ τὰς ἐντολὰς αὐτοῦ·	καί οὗτος εἰμί ὁ ἀγάπη , ἵνα περιπατέω κατά ὁ ἐντολή αὐτός ·
580021	tlg0031.tlg024.perseus-grc2	αὕτη ἡ ἐντολή ἐστιν, καθὼς ἠκούσατε ἀπʼ ἀρχῆς, ἵνα ἐν αὐτῇ περιπατῆτε.	οὗτος ὁ ἐντολή εἰμί ,  ἀκούω ἀπό ἀρχή , ἵνα ἐν αὐτός  .
580022	tlg0031.tlg024.perseus-grc2	ὅτι πολλοὶ πλάνοι ἐξῆλθαν εἰς τὸν κόσμον, οἱ μὴ ὁμολογοῦντες Ἰησοῦν Χριστὸν ἐρχόμενον ἐν σαρκί·	ὅτι2 πολύς πλάνος ἐξέρχομαι εἰς ὁ κόσμος , ὁ μή ὁμολογέω  Χριστός  ἐν σάρξ ·
580023	tlg0031.tlg024.perseus-grc2	οὗτός ἐστιν ὁ πλάνος καὶ ὁ ἀντίχριστος.	εἰμί ὁ πλάνος καί ὁ  .
580024	tlg0031.tlg024.perseus-grc2	βλέπετε ἑαυτούς, ἵνα μὴ ἀπολέσητε ἃ ἠργασάμεθα, ἀλλὰ μισθὸν πλήρη ἀπολάβητε.	βλέπω ἑαυτοῦ , ἵνα μή ἀπόλλυμι ὅς  , ἀλλά μισθός πλήρης ἀπολαμβάνω .
580025	tlg0031.tlg024.perseus-grc2	πᾶς ὁ προάγων καὶ μὴ μένων ἐν τῇ διδαχῇ τοῦ χριστοῦ θεὸν οὐκ ἔχει·	πᾶς ὁ προάγω καί μή μένω ἐν ὁ διδαχή ὁ χριστός  οὐ ἔχω ·
