id	filename	tokens	lemmas
603505	tlg4015.tlg003.opp-grc1	IOANNIS PHILOPONI IN ARISTOTELIS ANALYTICA POSTERIORA COMMENTARIA ΙΩΑΝΝΟΥ ΑΛΕΞΑΝΔΡΕΩΣ ΣΧΟΛΙΚΑΙ ΑΠΟΣΗΜΕΙΩΣΕΙΣ ΕΚ ΤΩΝ ΣΥΝΟΥΣΙΩΝ ΑΜΜΩΝΙΟΥ ΤΟΥ ΕΡΜΕΙΟΥ ΜΕΤΑ ΤΙΝΩΝ ΙΔΙΩΝ ΕΠΙΣΤΑΣΕΩΝ ΕΙΣ ΤΟ ΠΡΩΤΟΝ ΤΩΝ ΥΣΤΕΡΩΝ ΑΝΑΛΥΤΙΚΩΝ ΑΡΙΣΤΟΤΕΛΟΥΣ.	A                       .
603506	tlg4015.tlg003.opp-grc1	Τοῦτο τέλος ἐστὶ τῆς λογικῆς πραγματείας, φημὶ δὴ ὁ λόγος ὁ περὶ ἀποδείξεως·	οὗτος τέλος εἰμί ὁ λογικός πραγματεία , φημί δή ὁ λόγος ὁ περί ἀπόδειξις ·
603507	tlg4015.tlg003.opp-grc1	τὰ γὰρ ἄλλα λογικὰ συγγράμματα διὰ τὴν ἀπόδειξιν ἡμῖν παρέδωκεν ὁ Ἀριστοτέλης, λέγω δὴ τὴν τε περὶ τῶν ἁπολῶν φωνῶν διδασκαλίαν ἐν Κατηγορίαις καὶ τὴν περὶ τῶν προτάσεων ἐν τῷ Περὶ ἑρμηνείας καὶ τὴν περὶ τῶν συλλογισμῶν ἐν τοῖς Προτέροις ἀναλυτικοῖς, ἵν᾿ οὕτω δι’ ἐκείνων ὁδῷ καὶ ἐπὶ ταύτην ὡς τέλος τῶν ἄλλων βαδίσωμεν.	ὁ γάρ ἄλλος λογικός σύγγραμμα διά ὁ ἀπόδειξις ἐγώ παραδίδωμι ὁ Ἀριστοτέλης , λέγω δή ὁ τε περί ὁ   διδασκαλία ἐν  καί ὁ περί ὁ πρότασις ἐν τῷ περί ἑρμηνεία καί ὁ περί ὁ  ἐν ὁ  ἀναλυτικός ,  οὕτως διά ἐκεῖνος ὁδός καί ἐπί οὗτος ὡς τέλος ὁ ἄλλος  .
603508	tlg4015.tlg003.opp-grc1	καὶ πάνυ γε εἰκότως τοῦτο πεποίηκεν·	καί πάνυ γε εἰκός οὗτος ποιέω ·
603509	tlg4015.tlg003.opp-grc1	ὥσπερ γὰρ οὐ δυνατὸν γνῶναι τὴν Λύδιον ἢ τὴν Δώριον ἁρμονίαν τὸν μὴ Μῶς εἰδότα κιθαρίζειν, οὔτε δὲ πάλιν, εἰ τύχοι, τὸν ὀξύρυγχον τύπον γράφειν τὸν μὴ ἁπλῶς εἰδότα γράφειν, οὔτως ἀδύνατον γνῶναι τὸν ἀποδεικτικὸν συλλογισμὸν πρὸ τοῦ μαθεῖν τὸν ἁπλῶς συλλογισμόν.	ὥσπερ γάρ οὐ δυνατός γιγνώσκω ὁ  τίη ὁ   ὁ μή  οἶδα κιθαρίζω , οὔτε δέ πάλιν , εἰ τυγχάνω , ὁ  τύπος γράφω ὁ μή ἁπλόος οἶδα γράφω ,  ἀδύνατος γιγνώσκω ὁ ἀποδεικτικός συλλογισμός πρό ὁ μανθάνω ὁ ἁπλόος συλλογισμός .
603510	tlg4015.tlg003.opp-grc1	εἶτα ἐπειδὴ ὁ ἁπλῶς συλλογισμὸς σύγκειται ἐν προτάσεων, οὐ δυνατὸν δὲ ἄνευ προτάσεων γνῶναι τὸν ἁπλῶς συλλογισμόν, παραδέδωκεν ἡμῖν τὸ Περὶ ἑρμηνείας, ἐνῴ περὶ προτάσεων διδάσκει.	εἶτα ἐπεί ὁ ἁπλόος συλλογισμός σύγκειμαι ἐν πρότασις , οὐ δυνατός δέ ἄνευ πρότασις γιγνώσκω ὁ ἁπλόος συλλογισμός , παραδίδωμι ἐγώ ὁ περί ἑρμηνεία , ἐν ῴ περί πρότασις διδάσκω .
603511	tlg4015.tlg003.opp-grc1	πάλιν δέ, ἐπειδὴ ἀδύδνατον γνῶναι τὰς προτάσεις ἄνευ τῶν ἁπλῶν φωνῶν ἐξ ὧν σύγκεινται, πρὸ τοῦ Περὶ ἑρμηνείας παραδέδωκεν ἡμῖν τὰς Κατηγορίας, ἐν αἷς διδάσκει ἡμᾶς περὶ τῆς τῶν ἁπλῶν φωνῶν δυνάμεώς τε καὶ σημασίας.	πάλιν δέ , ἐπεί  γιγνώσκω ὁ πρότασις ἄνευ ὁ ἁπλόος  ἐκ  σύγκειμαι , πρό ὁ περί ἑρμηνεία   ὁ  , ἐν ὅς διδάσκω ἐγώ περί ὁ ὁ ἁπλόος   τε καί σημασία .
603512	tlg4015.tlg003.opp-grc1	καὶ ἐπεὶ συλλογισμοῦ πλείονα εἴδη, ὡς ἐν τοῖς Προτέροις ἀναλυτικοῖς διὰ πλειόνων ἀπεδείξαμεν, τό τε σοφιστικὸν καὶ τὸ διαλεκτικὸν καὶ τὸ ἀποδεικτικόν, τὸν μὲν ἀποδεικτικὸν συλλογισμὸν ἐν τούτοις ἡμῖν παραδίδωσι, τὸν δὲ διαλεκτικὸν ἐν τοῖς Τοπικοῖς, ἔνθα πῶς ἂν ἐφ’ ἑκάτερά τις ἐπιχειρήσειε παραδίδωσιν.	καί ἐπεί συλλογισμός πολύς εἶδος , ὡς ἐν ὁ  ἀναλυτικός διά πολύς ἀποδείκνυμι , ὁ τε σοφιστικός καί ὁ διαλεκτικός καί ὁ  , ὁ μέν ἀποδεικτικός συλλογισμός ἐν οὗτος ἐγώ  , ὁ δέ διαλεκτικός ἐν ὁ τοπικός , ἔνθα πῶς ἐάν ἐπί  τις ἐπιχειρέω  .
603513	tlg4015.tlg003.opp-grc1	ἵνα δὲ μὴ ἐξαπατώμεθα ὑπὸ τῶν προσδιαλεγομένων ἡμῖν, διδάσκει ἡμᾶς καὶ περὶ τοῦ σοφιστικοῦ συλλογισμοῦ ἐν τοῖς Σοφιστικοῖς ἐλέγχοις, ὥσπερ ἀλεξητήριον ἠμῖν φάρμακον παρέχων ἐπὶ τὸ ἀποφεύγειν τὰς σοφιστικάς, ὡς αὐτός φησιν, ἐνοχλήσεις, ὃν τρόπον καὶ οἰ ἰατροὶ διδάσκονται τὰ δηλητήρια τῶν φαρμάκων οὐκ ἐπὶ τὸ χρῆσθαι ἀλλ᾿ ἐπὶ τὸ φεύγειν.	ἵνα δέ μή ἐξαπατάω ὑπό ὁ προσδιαλέγομαι  , διδάσκω ἐγώ καί περί ὁ  συλλογισμός ἐν ὁ  ἔλεγχος , ὥσπερ ἀλεξητήριος  φάρμακον παρέχω ἐπί ὁ ἀποφεύγω ὁ  , ὡς αὐτός φημί , ἐνοχλέω ,  τρόπος καί  ἰατρός διδάσκω ὁ  ὁ φάρμακον οὐ ἐπί ὁ χράω2  ἐπί ὁ φεύγω .
603514	tlg4015.tlg003.opp-grc1	ημδεὶς γὰρ ὑπολαμβανέτω, ὅπερ οἱ πολλοὶ νομίζουσιν, ὡς περὶ σοφιστικῶν συλλογισμῶν ἐστι τοῖς φιλοσόφοιςὀ λόγος·	γάρ ὑπολαμβάνω , ὅς ἕ πολύς νομίζω , ὡς περί σοφιστικός  εἰμί ὁ φιλόσοφος ὀ λόγος ·
603515	tlg4015.tlg003.opp-grc1	παιζόντων γὰp.	παίζω  .
603516	tlg4015.tlg003.opp-grc1	μᾶλλον, οὐ σπουδαζόντων τῶν τοιούτων συλλογισμῶν τὸ εἶδος·	μᾶλλον , οὐ σπουδάζω ὁ τοιοῦτος συλλογισμός ὁ εἶδος ·
603517	tlg4015.tlg003.opp-grc1	οἷον πᾶν τὸ ὑπερέχον τοῦ ὐπερεχομένου μεῖζόν ἐστι·	οἷος πᾶς ὁ  ὁ  μέγας εἰμί ·
603518	tlg4015.tlg003.opp-grc1	τὸ δὲ λάχανον ὑπερέχει τῆς γῆς·	ὁ δέ  ὑπερέχω ὁ γῆ ·
603519	tlg4015.tlg003.opp-grc1	τὸ λάχανον ἄρα μεῖζον τῆς γῆς.	ὁ  ἄρα μέγας ὁ γῆ .
603520	tlg4015.tlg003.opp-grc1	τοὐναντίον δὲ μᾶλλον ἐλέγχους τῆς τοιαύτης ἀπάτης ἐν ἐκείνοις ἡμῖν ὁ Ἀριστοτέλης παραδέδωκε·	ἐναντίον δέ μᾶλλον  ὁ τοιοῦτος ἀπάτη ἐν ἐκεῖνος  ὁ Ἀριστοτέλης  ·
603521	tlg4015.tlg003.opp-grc1	διόπερ οὐδὲ ἐπιγέγραπται τὸ βιβλίον Περὶ σοφιστικῶν συλλογισμῶν ἀλλὰ Σοφιστικοὶ ἔλεγχοι.	οὐδέ ἐπιγράφω ὁ βιβλίον περί σοφιστικός συλλογισμός ἀλλά  ἐλέγχω .
603522	tlg4015.tlg003.opp-grc1	ὀ γὰρ λόγος τοῖς φιλοσόφοις ἐστὶ περὶ τοῦ ἀποδεικτικοῦ συλλογισμοῦ οὐκ ἐξ ἐνδόξων ἀλλ᾿ ἐξ ἀναγκαίων τε καὶ αὐτοπίστων προτάσεων τὸ εἶναι ἔχοντος·	ὀ γάρ λόγος ὁ  εἰμί περί ὁ ἀποδεικτικός συλλογισμός οὐ ἐκ ἔνδοξος  ἐκ ἀναγκαῖον τε καί  πρότασις ὁ εἰμί ἔχω ·
603523	tlg4015.tlg003.opp-grc1	διὸ καὶ ἀδύνατόν ἐστι μεταπεισθῆναι τὸν τῇ τοιαύτῃ ἀνάγκῆ τῶν λόγων ἑπόμενον·	διό καί ἀδύνατος εἰμί μεταπείθω ὁ ὁ τοιοῦτος  ὁ λόγος  ·
603524	tlg4015.tlg003.opp-grc1	οὐδὲ γὰρ ἁπλῶς πείθεσθαι ἐνδόξοις δεῖ προσώποις ἑτεροκινήτου γὰρ τοῦτο) ἀλλὰ τὴν ἀλήθειαν μεταδιώκειν μετὰ ἀποδείξεως, κἂν ἅπαντες μὴ βούλωνται.	οὐδέ γάρ ἁπλόος πείθω ἔνδοξος δέω   γάρ οὗτος ) ἀλλά ὁ ἀλήθεια μεταδιώκω μετά ἀπόδειξις , ἐάν ἅπας μή βούλομαι .
603525	tlg4015.tlg003.opp-grc1	Ὅτι μὲν οὖν τέλος τῆς λογικῆς πραγματείας ἡ ἀπόδειξις, δῆλον γέγονε.	ὅτι2 μέν οὖν τέλος ὁ λογικός πραγματεία ὁ ἀπόδειξις , δῆλος γίγνομαι .
603526	tlg4015.tlg003.opp-grc1	τῆς δὲ ἀποδείξεως ἐδεήθησαν οἰ φιλόσοφοι ὡς ἀργάνου πρὸς κατόρθωσιν τῶν τῆς φιλοσοφίας μερῶν, τοῦ θεωρητικοῦ φημι καὶ τοὺ πρακτικοῦ·	ὁ δέ ἀπόδειξις δέω2   ὡς  πρός  ὁ ὁ φιλοσοφία μέρος , ὁ θεωρητικός φημί καί  πρακτικός ·
603527	tlg4015.tlg003.opp-grc1	ὥσπερ γὰρ τέκτων διακρίνει τὸ εὐθὺ ξύλον ἀπὸ τοῦ καμπύλου τῇ στάθμῃ κεχρημένος καὶ ὁ οἰκοδόμος τὸν ἴσον τοῖχον ἀπὸ τοῦ κεκλικότος τῇ καθέτῳ, οὕτων καὶὀ φιλόσοφος τῷ ἀποδεικτικῷ κανόνι διακρίνει κατὰ μὲν τὴν θεωρίαν τὸ ἀληθὲς ἀπὸ τοῦ ψεύδους, κατὰ δὲ τὴν πρᾶξιν τὸ ἀγαθὸν ἀπὸ τοῦ κακοῦ.	ὥσπερ γάρ τέκτων διακρίνω ὁ εὐθύς ξύλον ἀπό ὁ  ὁ στάθμη  καί ὁ οἰκοδόμος ὁ ἴσος τοῖχος ἀπό ὁ  ὁ  ,  καί ὀ φιλόσοφος τῷ  κανών διακρίνω κατά μέν ὁ θεωρία ὁ ἀληθής ἀπό ὁ ψεῦδος , κατά δέ ὁ πρᾶξις ὁ ἀγαθός ἀπό ὁ κακός .
603528	tlg4015.tlg003.opp-grc1	ἀπόδειξις τοίνυν ἐστὶ συλλογισμὸς ἐπιστημονικὸς ἐξ αὐτοπίστων καὶ ὁμολογουμένων λόγων λαμβανόμενος.	ἀπόδειξις τοίνυν εἰμί συλλογισμός  ἐκ  καί ὁμολογέω λόγος λαμβάνω .
603529	tlg4015.tlg003.opp-grc1	πρότερον δὲ τῇ τάξει ἐστὶ τὸ προκείμενον βιβλίον τῶν Σοφιστικῶν ἐλέγχων.	πρότερος δέ ὁ τάξις εἰμί ὁ  βιβλίον ὁ   .
603530	tlg4015.tlg003.opp-grc1	ὅτι μὲν γὰρ ἕπεσθαι τοῖς Τοπικοῖς ὤφειλεν, ἐν ἐκείνοις ἀπεδείξαμεν·	ὅτι2 μέν γάρ  ὁ τοπικός ὀφείλω , ἐν ἐκεῖνος ἀποδείκνυμι ·
603531	tlg4015.tlg003.opp-grc1	τοῖς γὰρ πιθανοῖς ἐγγυμνασθέντες ῥᾷον τοῖς ἀναγκαίοις προσβαλοῦμεν.	ὁ γάρ πιθανός  ῥᾴδιος ὁ ἀναγκαῖος  .
603532	tlg4015.tlg003.opp-grc1	ὅτι δὲ προηγεῖται| τῶν Σοφιστικῶν ἐλέγχων, δῆλον ἐντεῦθεν.	ὅτι2 δέ προηγέομαι | ὁ  ἔλεγχος , δῆλος ἐντεῦθεν .
603533	tlg4015.tlg003.opp-grc1	ἄχρηστος γὰρ παντελῶς εἰς ἀπόδειξιν ἐκείνη ἡ πραγματεία, καὶ παρεμβάλλειν μεταξὺ ταύτην τῶς εἰς ἀπόδειξιν συντεινουσῶν πραγματειῶν ἄκαιρον.	ἄχρηστος γάρ παντελής εἰς ἀπόδειξις ἐκεῖνος ὁ πραγματεία , καί παρεμβάλλω  οὗτος  εἰς ἀπόδειξις συντείνω πραγματεία ἄκαιρος .
