id	filename	tokens	lemmas
679564	tlg0062.tlg023.1st1K-grc1	ΕΡΜΗΣ1 Τί γελᾷς, ὦ Χάρων;	1  γελάω , ὦ Χάρων ;
679565	tlg0062.tlg023.1st1K-grc1	ἢ τὶ τὸ πορθμεῖον ἀπολιπὼν δεῦρο ἀνελήλυθας εἰς τὴν ἡμετέραν οὐ πάνυ εἰωθὼς ἐπιχωριάζειν τοῖς ἄνω πράγμασιν;	τίη  ὁ  ἀπολείπω δεῦρο  εἰς ὁ ἡμέτερος οὐ πάνυ εἴωθα ἐπιχωριάζω ὁ ἄνω2 πρᾶγμα ;
679566	tlg0062.tlg023.1st1K-grc1	ΧΑΡΩΝ Ἐπεθύμησα, ὦ Ἑρμῆ, ἰδεῖν ὁποῖά ἐστι τὰ ἐν τῷ βίῳ καὶ πράττουσιν οἱ ἄνθρωποι ἐν αὐτῷ ἢ τίνων στερούμενοι πάντες οἰμώζουσι κατιόντες παῤ ἡμᾶς·	, ὦ Ἑρμῆς , ὁράω  εἰμί ὁ ἐν ὁ βίος καί πράσσω ὁ ἄνθρωπος ἐν αὐτός τίη τίς  πᾶς  κάτειμι  ἐγώ ·
679567	tlg0062.tlg023.1st1K-grc1	οὐδεὶς γὰρ αὐτῶν ἀδακρυτὶ διέπλευσεν.	γάρ αὐτός  διαπλέω .
679568	tlg0062.tlg023.1st1K-grc1	αἰτησάμενος οὖν παρὰ τοῦ Ἅιδου καὶ αὐτὸς ὥσπερ ὁ Θετταλὸς ἐκεῖνος νεανίσκος μίαν ἡμέραν λιπόνεως γενέσθαι ἀνελήλυθα ἐς τὸ φῶς, καί μοι δοκῶ εἰς δέον ἐντετυχηκέναι σοι·	αἰτέω οὖν παρά ὁ ᾍδης καί αὐτός ὥσπερ ὁ Θεσσαλός ἐκεῖνος νεανίσκος  ἡμέρα  γίγνομαι  εἰς ὁ φάος , καί ἐγώ δοκέω εἰς  ἐντυγχάνω  ·
679569	tlg0062.tlg023.1st1K-grc1	ξεναγήσεις γὰρ εὖ οἶδʼ ὅτι με συμπερινοστῶν καὶ δείξεις ἕκαστα ὡς ἂν εἰδὼς ἅπαντα.	γάρ εὖ  ὅτι2   καί δείκνυμι ἕκαστος ὡς ἄν οἶδα ἅπας .
679570	tlg0062.tlg023.1st1K-grc1	ΕΡΜΗΣ Οὐ σχολή μοι, ὦ πορθμεῦ·	οὐ σχολή  , ὦ  ·
679571	tlg0062.tlg023.1st1K-grc1	ἀπέρχομαι γάρ τι διακονησόμενος τῷ ἄνω Διὶ τῶν ἀνθρωπικῶν·	ἀπέρχομαι γάρ τις  τῷ ἄνω2 Ζεύς ὁ ἀνθρωπικός ·
679572	tlg0062.tlg023.1st1K-grc1	ὁ δὲ ὀξύθυμός τέ ἐστι καὶ δέδια μὴ βραδύναντά με ὅλον ὑμέτερον ἐάσῃ εἶναι παραδοὺς τῷ ζόφῳ, ἢ ὅπερ τὸν Ἥφαιστον πρῴην ἐποίησε, ῥίψῃ κἀμὲ τεταγὼν τοῦ ποδὸς ἀπὸ τοῦ θεσπεσίου βηλοῦ, ὡς ὑποσκάζων γέλωτα παρέχοιμε καὶ αὐτὸς οἰνοχοῶν.	ὁ δέ   εἰμί καί δείδω μή   ὅλος ὑμέτερος ἐάω εἰμί παραδίδωμι τῷ ζόφος , ἤ ὅς ὁ Ἥφαιστος πρώην ποιέω , ῥῖψις  τεταγών ὁ πούς ἀπό ὁ  βηλός , ὡς  γέλως  καί αὐτός οἰνοχοέω .
679573	tlg0062.tlg023.1st1K-grc1	ΧΑΡΩΝ Περιόψει οὖν με ἄλλως πλανώμενον ὑπὲρ γῆς, καὶ ταῦτα ἑταῖρος καὶ σύμπλους καὶ συνδιάκτορος ὤν;	οὖν  ἄλλος πλανάω ὑπέρ γῆ , καί οὗτος ἑταῖρος καί  καί  εἰμί ;
679574	tlg0062.tlg023.1st1K-grc1	καὶ μὴν καλῶς εἶχεν, ὦ Μαίας παῖ, ἐκείνων γοῦν σε μεμνῆσθαι, ὅτι μηδεπώποτέ σε ἢ ἀντλεῖν ἐκέλευσα ἢ πρόσκωπον εἶναι·	καί μήν καλός ἔχω , ὦ Μαῖα παῖς , ἐκεῖνος γοῦν σύ μιμνήσκω , ὅτι2   τίη ἀντλέω κελεύω ἤ  εἰμί ·
679575	tlg0062.tlg023.1st1K-grc1	ἀλλὰ σύ μὲν ῥέγκεις ἐπὶ τοῦ καταστρώματος ἐκταθεὶς ὤμους οὕτω καρτεροὺς ἔχων, ἢ εἴ τινα λάλον νεκρὸν εὕροις, ἐκείνῳ παῤ ὅλον τὸν πλοῦν διαλέγῃ·	ἀλλά  μέν  ἐπί ὁ κατάστρωμα ἐκτείνω ὦμος οὕτως καρτερός ἔχω , τίη εἰ τις  νεκρός  , ἐκεῖνος  ὅλος ὁ πλόος διαλέγω ·
679576	tlg0062.tlg023.1st1K-grc1	ἐγὼ δὲ πρεσβύτης ὢν τὴν δικωπίαν ἐρέττω μόνος.	δέ πρεσβύτης2 εἰμί ὁ   μόνος .
679577	tlg0062.tlg023.1st1K-grc1	ἀλλὰ πρὸς τοῦ πατρός, ὦ φίλτατον Ἑρμάδιον, μὴ καταλίπῃς με, περιήγησαι δὲ τὰ ἐν τῷ βίῳ ἅπαντα, ὥς τι καὶ ἰδὼν ἐπανέλθοιμι·	ἀλλά πρός ὁ πατήρ , ὦ φίλτατος  , μή καταλείπω ἐγώ ,  δέ ὁ ἐν ὁ βίος ἅπας , ὡς  καί ὁράω  ·
