id	filename	tokens	lemmas
196096	tlg4034.tlg006.opp-grc1	ΕΞΗΓΗΣΙΣ ΤΟΥ ΕΦΕΣΙΟΥ ΚΥΡΙΟΥ ΜΙΧΑΗΛ ΕΙΣ ΤΟ ΠΕΜΠΤΟΝ ΤΩΝ ΗΘΙΚΩΝ.	.
196097	tlg4034.tlg006.opp-grc1	Ἐν τῷ παρόντι βιβλίῳ πέμπτῳ ὄντι τῶν τῆς Ἀριστοτέλους Ἠθικῶν Νικομαχείων πραγματείας πρόθεσίς ἐστιν εἰπεῖν περὶ τῆς μερικωτέρας δικαιοσύνης καὶ τοῦ συστοίχου ταύτῃ δικαίου, τῶν ἀντικειμένων τε τούτοις ἀδικίας καὶ ἀδίκου.	ἐν τῷ πάρειμι  πέμπτος εἰμί ὁ ὁ Ἀριστοτέλης ἠθικός  πραγματεία πρόθεσις εἰμί λέγω περί ὁ  δικαιοσύνη καί ὁ  οὗτος δίκαιος , ὁ  τε οὗτος ἀδικία καί ἀδικέω .
196098	tlg4034.tlg006.opp-grc1	διττὴ γὰρ ἡ δικαιοσύνη λέγεται, ἥ τε ὅλη ἀρετὴ καὶ ἡ προκειμένη, ἥτις καὶ ἀντιδιῄρηται τῇ φρονήσει, τῇ ἀνδρίᾳ, τῇ σωφροσύνῃ, ὧν ἑκάστη πρὸς τῷ δικαιοσύνη λέγεσθαι καὶ ἰδίως ἡ μὲν φρόνησις ἡδ’ ἀνδρία, ἡ δὲ σωφροσύνη ὀνομάζεται.	δισσός γάρ ὁ δικαιοσύνη λέγω , ὁ τε ὅλος ἀρετή καί ὁ  , ὅστις καί  ὁ φρονέω , ὁ ἀνδρεία , ὁ σωφροσύνη , ὅς ἕκαστος πρός τῷ δικαιοσύνη λέγω καί ἴδιος ὁ μέν φρόνησις ὁ δ’ ἀνδρεία , ὁ δέ σωφροσύνη ὀνομάζω .
196099	tlg4034.tlg006.opp-grc1	ἡ δὲ προκειμένη ἀρετὴ δικαιοσύνη μὲν λέγεται καὶ ὀνομάζεται τῷ τῆς ὅλης δικαιοσύνης ὀνόματι, ὄνομαδ’ ἴδιον οὐκ ἐκληρώσατο, ἀλλ’ ὥσπερ ἐκεῖνος ὁ ὀλυμπιονίκης οὐ Σωκράτης, οὐ Πλάτων, οὐκ Ἀριστείδης, ἀλλὰ τῷ κοινῷ πάντων ἀνθρώπων ὀνόματι ἄνθρωπος ὠνομάζετο, οὕτω καὶ ἡ παροῦσα ἀρετὴ δικαιοσύνη καλεῖται τῶ κοινῷ τῆς ὅλης δικαιοσύνης ὀνόματι.	ὁ δέ  ἀρετή δικαιοσύνη μέν λέγω καί ὀνομάζω τῷ ὁ ὅλος δικαιοσύνη ὄνομα , ὄνομα δ’ ἴδιος οὐ κληρόω , ἀλλά ὥσπερ ἐκεῖνος ὁ Ὀλυμπιονίκης οὐ  , οὐ Πλάτων , οὐ Ἀριστείδης , ἀλλά τῷ κοινός πᾶς ἄνθρωπος ὄνομα ἄνθρωπος ὀνομάζω , οὕτως καί ὁ πάρειμι ἀρετή  καλέω τῷ κοινός ὁ ὅλος δικαιοσύνη ὄνομα .
196100	tlg4034.tlg006.opp-grc1	εἰσὶ δὲ αὐτῆς μέρη δύο, τό τε διανεμητικὸν δίκαιον καὶ τὸ διορθωτικόν.	εἰμί δέ αὐτός μέρος γε , ὁ τε διανεμητικός δίκαιος καί ὁ διορθωτικός .
196101	tlg4034.tlg006.opp-grc1	τί δὲ τούτων ἑκάτερόν ἐστιν, ἐροῦμεν ὅταν ὁ δαιμόνιος Ἀριστοτέλης περὶ τούτων λέγῃ.	τίς δέ οὗτος ἑκάτερος εἰμί , ἐρέω ὅταν ὁ δαιμόνιος Ἀριστοτέλης περί οὗτος λέγω .
196102	tlg4034.tlg006.opp-grc1	Περὶ δὲ δικαιοσύνης καὶ ἀδικίας σκεπτέον, περὶ ποίας τε τυγχάνουσιν οὖσαι πράξεις.	δέ δικαιοσύνη καί ἀδικία σκοπέω , περί πόα τε τυγχάνω εἰμί πρᾶξις .
196103	tlg4034.tlg006.opp-grc1	Ἐπειδὴ τῆς αὐτῆς καὶ μιᾶς ἐστιν ἐπιστήμης θεωρεῖν τἀναντία, οἷον μουσικῆς τὸ ἡρμοσμένον καὶ ἀνάρμοστον, ἀριθμητικῆς τὸ περιττὸν καὶ ἄρτιον, καὶ τῶν ἄλλων ὁμοίως, ἔστι δὲ καὶ ἡ δικαιοσύνη τῇ ἀδικίᾳ καὶ τὸ δίκαιον τῷ ἀδίκῳ ἐναντία, εὔλογόν ἐστιν, ἵνα μὴ λέγωμεν ἀναγκαῖον, περὶ ἀμφοῖν ἰδεῖν, περὶ ποίας πράξεις οὖσαι τυγχάνουσιν.	ὁ αὐτός καί  εἰμί ἐπιστήμη θεωρέω ἐναντίος , οἷος μουσική ὁ  καί ἀνάρμοστος , ἀριθμητικός ὁ περισσός καί  , καί ὁ  ὅμοιος , εἰμί δέ καί ὁ δικαιοσύνη ὁ ἀδικία καί ὁ δίκαιος τῷ  ἐναντίος , εὔλογος εἰμί , ἵνα μή λέγω ἀναγκαῖον , περί ἄμφω ὁράω , περί πόα πρᾶξις εἰμί τυγχάνω .
196104	tlg4034.tlg006.opp-grc1	ὡς γὰρ ἡ δειλία καὶ ἡ ἀνδρία περὶ φόβους ἦσαν καὶ θάρση τὰ περὶ τοὺς πολέμους, καὶ ἡ σωφροσύνη καὶ ἡ ἀκολασία περὶ ἡδονὰς καὶ λύπας τὰς περὶ μῖξιν ἄρρενος καὶ θήλεος, οὕτω καὶ ἡ προκειμένη δικαιοσύνη χαἰ ἀδικία περὶ τὸ ἴσον καὶ ἄνισον, ὡς δείξει προιών.	ὡς γάρ ὁ δειλία καί ὁ ἀνδρεία περί φόβος εἰμί καί  ὁ περί ὁ πόλεμος , καί ὁ σωφροσύνη καί ὁ ἀκολασία περί ἡδονή καί λύπη ὁ περί μίξις  καί  , οὕτως καί ὁ  δικαιοσύνη  ἀδικία περί ὁ ἴσος καί  , ὡς δείκνυμι  .
196105	tlg4034.tlg006.opp-grc1	σκεπτέον, φησί, περὶ ποίας τυγχάνουσιν οὖσαι πράξεις.	σκοπέω , φημί , περί πόα τυγχάνω εἰμί πρᾶξις .
