id	filename	tokens	lemmas
1341342	tlg0018.tlg015.opp-grc1	Ἐν μὲν τῇ πρὸ ταύτης συντάξει τὰ περὶ μισθῶν ὡς ἐνῆν ἐπ’ ἀκριβείας διεξήλθομεν·	μέν ὁ πρό οὗτος σύνταξις ὁ περί μισθόω ὡς ἔνειμι ἐπί ἀκρίβεια διεξέρχομαι ·
1341343	tlg0018.tlg015.opp-grc1	νυνὶ 03 πρόκειται ζητεῖν, τίς ὁ τῶν θείων πραγμάτων κληρονόμος ἐστίν.	νυνί  πρόκειμαι ζητέω , τις ὁ ὁ θεῖος πρᾶγμα κληρονόμος εἰμί .
1341344	tlg0018.tlg015.opp-grc1	ἐπειδὴ γὰρ θεσπισθέντος ὁ σοφὸς ἤκουσε λογίου τοιούτου·	ἐπεί γάρ  ὁ σοφός ἀκούω λόγιον τοιοῦτος ·
1341345	tlg0018.tlg015.opp-grc1	„ ὁ μισθός σου πολὺς ἔσται σφόδρα”, πυνθάνεται φάσκων·	ὁ μισθός  πολύς  σφόδρα ” , πυνθάνομαι φάσκω ·
1341346	tlg0018.tlg015.opp-grc1	„ δέσποτα, τί μοι δώσεις;	„ δεσπότης , τι  δίδωμι ;
1341347	tlg0018.tlg015.opp-grc1	ἐγὼ δὲ ἀπολύομαι ἄτεκνος.	δέ  ἄτεκνος .
1341348	tlg0018.tlg015.opp-grc1	ὁ δὲ υἱὸς Μασὲκ τῆς οἰκογενοῦς μου οὗτος Δαμασκὸς Ἐλιέζερ“, καὶ„ ἐπειδὴ ἐμοὶ οὐκ ἔδωκας σπέρμα, 6 δὲ οἰκογενής μου κληρονομήσει( Gen.	ὁ δέ υἱός  ὁ   οὗτος   “ , καί „ ἐπεί  οὐ δίδωμι σπέρμα ,  δέ οἰκογενής  κληρονομέω (  .
1341349	tlg0018.tlg015.opp-grc1	15, 1 — 3).	,    ) .
1341350	tlg0018.tlg015.opp-grc1	1 — 3) καίτοι τίς οὐκ ἄν τὸ τοῦ χρησμῳδοῦντος ἀξίωμα καὶ μέγεθος καταπλαγεὶς ἄφωνος καὶ ἀχανὴς ἐγένετο, καὶ εἰ μὴ διὰ δέος, ἀλλά τοι τῷ περιχαρεῖ;	) καίτοι τις  ἄν ὁ ὁ  ἀξίωμα καί μέγεθος καταπλήσσω ἄφωνος καί ἀχανής γίγνομαι , καί εἰ μή διά δέος , ἀλλά τοι τῷ  ;
1341351	tlg0018.tlg015.opp-grc1	ἐπιστομίζουσι γὰρ ὡς αἱ σφοδραὶ λῦπαι, καὶ αἱ ὑπερβάλλουσαι χαραί.	γάρ ὡς ὁ   , καί ὁ ὑπερβάλλω  .
