id	filename	tokens	lemmas
1283183	tlg0591.1st1K002.1st1K-grc1	Οὐ πρὸς σέ μοι μόνον ὁ λόγος, δι’ ὃν ἀνέστην, ἀλλὰ καὶ πρὸς τοὺς ἄλλους ἅπαντας·	οὐ πρός σύ  μόνος ὁ λόγος , διά ὅς ἀνίστημι , ἀλλά καί πρός ὁ  ἅπας ·
1283184	tlg0591.1st1K002.1st1K-grc1	πλείω γὰρ ἀγαθὰ πεποίηκα τὸ στρατόπεδον ἐγὼ ἢ ὑμεῖς ἅπαντες.	πολύς γάρ ἀγαθός ποιέω ὁ στρατόπεδον  ἤ  ἅπας .
1283185	tlg0591.1st1K002.1st1K-grc1	καὶ ταῦτα καὶ ζῶντος ἂν ἔλεγον Ἀχιλλέως, καὶ νῦν τεθνεῶτος λέγω πρὸς ὑμᾶς.	καί οὗτος καί ζήω ἐάν λέγω Ἀχιλλεύς , καί νῦν ἀποθνῄσκω λέγω πρός  .
1283186	tlg0591.1st1K002.1st1K-grc1	ὑμεῖς μὲν γὰρ οὐδεμίαν ἄλλην μάχην μεμάχησθε, ἣν οὐχὶ καὶ ἐγὼ μεθ’ ὑμῶν·	σύ μέν γάρ οὐδείς ἄλλος μάχη  , ὅς οὐ καί  μετά ὑμός ·
1283187	tlg0591.1st1K002.1st1K-grc1	ἐμοὶ δὲ τῶν ἰδίων κινδύνων οὐδεὶς ὑμῶν οὐδὲν ξύνοιδε.	δέ ὁ ἴδιος κίνδυνος  ὑμός   .
1283188	tlg0591.1st1K002.1st1K-grc1	καίτοι ἐν μὲν ταῖς κοιναῖς μάχαις, οὐδὲ εἰ καλῶς ἀγωνίζοισθε, πλέον ἐγίγνετο οὐδέν·	ἐν μέν ὁ κοινός μάχη , οὐδέ εἰ καλός  , πολύς γίγνομαι οὐδείς ·
1283189	tlg0591.1st1K002.1st1K-grc1	ἐν δὲ τοῖς ἐμοῖς κινδύνοις, οὓς ἐγὼ μόνος ἐκινδύνευον, εἰ μὲν κατορθώσαιμι, ἅπαντα ἡμῖν ἐπετελεῖτο ὧν ἕνεκα δεῦρο ἀφίγμεθα, εἰ δ᾿ ἐσφάλην, ἐμοῦ ἂν ἑνὸς ἀνδρὸς ἐστέρησθε.	ἐν δέ ὁ ἐμός  , ὅς  μόνος κινδυνεύω , εἰ μέν  , ἅπας ἐγώ ἐπιτελέω ὅς ἕνεκα δεῦρο  , εἰ   , ἐμός ἐάν  ἀνήρ  .
1283190	tlg0591.1st1K002.1st1K-grc1	οὐ γὰρ ἵνα μαχοίμεθα τοῖς Τρωσὶ δεῦρ᾿ ἀφίγμεθα, ἀλλ᾿ ἵνα τήν τε Ἑλένην ἀπολάβοιμεν καὶ τὴν Τροίαν ἕλοιμεν.	οὐ γάρ ἵνα  ὁ Τρώς   ,  ἵνα ὁ τε Ἑλένη  καί ὁ Τροία αἱρέω .
1283191	tlg0591.1st1K002.1st1K-grc1	ταῦτα δ᾿ ἐν τοῖς ἐμοῖς κινδύνοις ἐνῆν ἅπαντα.	οὗτος  ἐν ὁ ἐμός  ἔνειμι ἅπας .
1283192	tlg0591.1st1K002.1st1K-grc1	ὅπου γὰρ ἦν κεχρημένον ἀνάλωτον εἶναι τὴν Τροίαν, εἰ μὴ πρότερον τὸ ἄγαλμα τῆς θεοῦ λάβοιμεν τὸ κλαπὲν παρ’ ἡμῶν, τίς ἐστιν ὁ κομίσας δεῦρο τὸ ἄγαλμα ἄλλος ἢ ἐγώ;	ὅπου γάρ εἰμί χράω2 ἀνάλωτος εἰμί ὁ Τροία , εἰ μή πρότερος ὁ ἄγαλμα ὁ  λαμβάνω ὁ κλέπτω παρά  , τις εἰμί ὁ κομίζω δεῦρο ὁ ἄγαλμα ἄλλος τίη  ;
