id	filename	tokens	lemmas
774306	tlg4015.tlg006.opp-grc1	ΙΩΑΝΝΟΥ ΓΡΑΜΜΑΤΙΚΟΥ ΑΛΕΞΑΝΔΡΕΩΣ ΣΧΟΛΙΚΑΙ ΑΠΟΣΗΜΕΙΩΣΕΙΣ EK ΤΩΝ ΣΥΝΟΥΣΙΩΝ ΑΜΜΩΝΙΟΥ ΤΟΥ ΕΡΜΕΙΟΥ META ΤΙΝΩΝ ΙΔΙΩΝΕ\ ΠΙΣΤΑΣΕΩΝ ΕΙΣTO ΠΡΩΤΟΝ ΤΩΝ ΠΕΡΙ ΓΕΝΕΣΕΩΣ ΚΑΙ ΦΘΟΡΑΣ ΑΡΙΣΤΟΤΕΛΟΥΣ.	Ε \   TO        .
774307	tlg4015.tlg006.opp-grc1	Διαλαβὼν ὁ Ἀριστοτέλης ἐν τῇ Φυσικῇ ἀκροάσει περὶ τῶν ἀρχῶν τῶν φυσικῶν πραγμάτων, λέγω δὲ ὕλης καὶ εἴδους, καὶ περὶ τῶν κοινῇ πᾶσι τοῖς φυσικοῖς παρακολουθούντων, τόπος δὲ ταῦτα καὶ χρόνος καὶ κίνησις, σκοπὸν ἔθετο λοιπὸν ἐν ταῖς ἐφεξῆς πραγματείαις περὶ αὐτῶν τῶν φυσικῶν πραγμάτων διαλαβεῖν.	ὁ Ἀριστοτέλης ἐν ὁ φυσικός ἀκρόασις περί ὁ  ὁ φυσικός πρᾶγμα , λέγω δέ ὕλη καί εἶδος , καί περί ὁ κοινῇ πᾶς ὁ φυσικός παρακολουθέω , τόπος δέ οὗτος καί χρόνος καί κίνησις ,  τίθημι λοιπός ἐν ὁ ἐφεξῆς πραγματεία περί αὐτός ὁ φυσικός πρᾶγμα διαλαμβάνω .
774308	tlg4015.tlg006.opp-grc1	τῶν δὲ φυσικῶν πραγμάτων τὰ μὲν ἀγένητά ἐστι καὶ ἄφθαρτα, τὰ δὲ γενητὰ καὶ φθαρτά·	ὁ δέ φυσικός πρᾶγμα ὁ μέν  εἰμί καί ἄφθαρτος , ὁ δέ  καί φθαρτός ·
774309	tlg4015.tlg006.opp-grc1	τῶν δὲ ἀφθάρτων καὶ ἀιδίων τὰ μὲν καὶ κατὰ τὴν ὁλότητα καὶ κατὰ τὰ μέρη ἐστὶν ἀίδια, καθάπερ τὰ οὐράνια, τὰ δὲ κατὰ μὲν τὴν ὁλότητα ἀίδια κατὰ δὲ τὰ μέρη γενητὰ καὶ φθαρτά.	ὁ δέ ἄφθαρτος καί ἀΐδιος ὁ μέν καί κατά ὁ  καί κατά ὁ μέρος εἰμί ἀΐδιος , καθά ὁ  , ὁ δέ κατά μέν ὁ   κατά δέ ὁ μέρος γενητός καί φθαρτός .
774310	tlg4015.tlg006.opp-grc1	οἷά ἐστι τὰ τέσσαρα στοιχεῖα.	εἰμί ὁ  στοιχεῖον .
774311	tlg4015.tlg006.opp-grc1	περὶ μὲν οὖν τῶν ἐν τοῖς φυσικοῖς ἀιδίων, τῶν τε κατὰ τὴν ὁλότητα καὶ τὰ μέρη καὶ τῶν κατὰ τὴν ὁλότητα μὲν τοιούτων κατὰ δὲ τὰ μέρη φθαρτῶν, ἐν τῇ Περὶ οὐρανοῦ πραγματείᾳ διέλαβεν.	περί μέν οὖν ὁ ἐν ὁ φυσικός  , ὁ τε κατά ὁ  καί ὁ μέρος καί ὁ κατά ὁ  μέν τοιοῦτος κατά δέ ὁ μέρος  , ἐν ὁ  οὐρανός πραγματεία διαλαμβάνω .
774312	tlg4015.tlg006.opp-grc1	οὐδὲ γάρ, ὡς ἄν τις οἴοιτο, ἀσύμφωνος ἡ περὶ τῶν τεσσάρων στοιχείων διδασκαλία τῇ περὶ οὐρανοῦ ὑποθέσει, τῆς τοῦ οὐρανοῦ προσηγορίας τὸν πάντα κόσμον δηλούσης παρὰ τοῖς παλαιοῖς.	οὐδέ γάρ , ὡς ἄν τις οἴομαι , ἀσύμφωνος ὁ περί ὁ  στοιχεῖον διδασκαλία ὁ περί οὐρανός  , ὁ ὁ οὐρανός προσηγορία ὁ πᾶς κόσμος δηλόω παρά ὁ παλαιός .
774313	tlg4015.tlg006.opp-grc1	ἐν γοῦν Τιμαίῳ φησὶν ὁ Πλάτων“ ὁ δὴ πᾶς οὐρανὸς ἢ κόσμος ἢ ἄλλο ὅ τι ποτὲ ὀνομαζόμενος μάλιστα ἄν δέχοιτο, τοῦτο ἡμῖν ὠνομάσθω”, καὶ ἐν Πολιτικῷ“ ὃν δὴ οὐρανὸν ἢ κόσμον ἐπωνομάκαμεν”.	ἐν γοῦν Τίμαιος φημί ὁ Πλάτων “ ὁ δή πᾶς οὐρανός τίη κόσμος ἤ  ὅς  ποτε ὀνομάζω μάλιστα ἄν δέχομαι , οὗτος ἐγώ  ” , καί ἐν  “ ὅς δή οὐρανός ἤ κόσμος ἐπονομάζω ” .
774314	tlg4015.tlg006.opp-grc1	ὥστε καὶ Ἀριστοτέλης“ Περὶ Περὶ οὐρανοῦ” ἐπιγράψας οὐ τὰ ἄνω σώματα μόνον, ἀλλὰ πάντα κόσμον ἐσήμανεν.	ὡς καί Ἀριστοτέλης “  περί οὐρανός ” ἐπιγράφω οὐ ὁ ἄνω2 σῶμα μόνος , ἀλλά πᾶς κόσμος  .
774315	tlg4015.tlg006.opp-grc1	ἐν μὲν οὖν ταύτῃ, καθὼς εἴρηται, τῇ πραγ- ματείᾳ περὶ τῶν ὁπωσποτεοῦν λεγομένων ἀιδίων διαλαμβάνει, ἐν δὲ ταῖς ἑξῆς περὶ τῶν ὑπολοίπων, λέγω δὲ τῶν ἐν γενέσει καὶ φθορᾷ καὶ πάντων τῶν παρακολουθούντων αὐτοῖς.	ἐν μέν οὖν οὗτος ,  λέγω , ὁ  -  περί ὁ  λέγω  διαλαμβάνω , ἐν δέ ὁ ἑξῆς περί ὁ ὑπόλοιπος , λέγω δέ ὁ ἐν γένεσις καί φθορά καί πᾶς ὁ παρακολουθέω αὐτός .
