id	filename	tokens	lemmas
932795	tlg2200.tlg00457.opp-grc1	LVII.	.
932796	tlg2200.tlg00457.opp-grc1	ΚΑΤΑ ΣΕΥΗΡΟΥ.	.
932797	tlg2200.tlg00457.opp-grc1	πάρεισι μὲν οἱ δικάσοντες ἡμῖν καὶ ὑπή- κουσαν εὖ ποιοῦντες ἀνίσχοντι τῷ θεῷ, δεῖ δὲ οὐδὲν ὅρκου πρὸς ἡμᾶς ἦ μὴν φυλάξειν ὑμᾶς τὸ δίκαιον.	πάρειμι μέν ὁ  ἐγώ καί  -  εὖ ποιέω ἀνέχω ὁ θεός , δέω δέ  ὅρκος πρός  ἦ μήν φυλάσσω σύ ὁ δίκαιος .
932798	tlg2200.tlg00457.opp-grc1	ἐν γὰρ δὴ τῷ τά δίκαια αἰδεῖσθαι καὶ φυλάττειν ἅπαντα βεβιώκατε τὸν χρόνον καὶ γίγνοιτ’ ἂν ὑμῖν ἀνθ’ ὅρ- κων ὁ τρόπος, ὥστε με καὶ πάνυ προσδοκᾶν δόξειν ὑμῖν μηδὲν ἀδικεῖν, εἰ καὶ μὴ τὸ τῆς Τύχης παρ’ ἐμοί τε καὶ τοῖς ἀντιδίκοις ἴσον.	ἐν γάρ δή τῷ ὁ δίκαιος αἰδέομαι καί φυλάσσω ἅπας  ὁ χρόνος καί  ἄν    -  ὁ τρόπος , ὡς  καί πάνυ προσδοκάω δοκέω   ἀδικέω , εἰ καί μή ὁ ὁ τύχη παρά  τε καί ὁ ἀντίδικος ἴσος .
932799	tlg2200.tlg00457.opp-grc1	2.	.
932800	tlg2200.tlg00457.opp-grc1	Ἠξίουν μὲν οὖν ἔγωγε τὸν χρηστὸν Ἀντίοχον, εἰ καὶ μὴ κατηγορεῖν ἐξῆν αὐτῷ τῶν πεπραγμένων διὰC= codex ChisianusΑ= Monacensis gr.	μέν οὖν  ὁ χρηστός Ἀντίοχος , εἰ καί μή κατηγορέω ἔξεστι αὐτός ὁ πράσσω διά C =   Α =   .
932801	tlg2200.tlg00457.opp-grc1	483( Augustanus)Ρ= Palatinus gr.	(  ) Ρ =   .
932802	tlg2200.tlg00457.opp-grc1	282Ι= Marcianus append.	Ι =   .
932803	tlg2200.tlg00457.opp-grc1	XCi 2 Par = Parisinus gr.	.
932804	tlg2200.tlg00457.opp-grc1	3016 τὸ ζῆν| ὑπὸ Σευήρῳ καὶ δύνασθαι ῥᾳδίως κακῶς παθεῖν, ἔν γε τῷ σίγαν μένειν καὶ ταύτῃ γε, εἰ καὶ μη- δενὶ τῶν ἄλλων, νέμειν τι τοῖς δικαίοις·	ὁ ζήω | ὑπό  καί δύναμαι ῥᾴδιος κακός πάσχω , ἐν γε τῷ σιγή μένω καί οὗτος γε , εἰ καί  -  ὁ ἄλλος , νέμω τις ὁ δίκαιος ·
932805	tlg2200.tlg00457.opp-grc1	ἐπεὶ δὲ καὶ λέγει καὶ πολλὰ καὶ μέμφεται καὶ βούλοιτ’ ἄν με μετα- πεισθῆναι καὶ εἶναι ἐν ᾧπερ ἣν, εὔχομαι μὲν αὐτὸν ὑπ’ ἐμοῦ μεταπεισθῆναι μηδενὶ τῶν νυνὶ τούτων βλαβεί- σὴς τῆς οὔσης ἡμῖν φιλίας·	ἐπεί δέ καί λέγω καί πολύς καί μέμφομαι καί  ἄν   - πείθω καί εἰμί ἐν  ὅς , εὔχομαι μέν αὐτός ὑπό  μεταπείθω μηδείς ὁ νυνί οὗτος  -  ὁ εἰμί  φιλία ·
932806	tlg2200.tlg00457.opp-grc1	εἰ δ’ οὖν καὶ ἄχθοιτο τῷ μὴ λαβών με παρὰ τὸν Σευῆρον ἄγειν, ἀξιώσω μοι συγγνώμην ἔχειν, εἰ τὴν σπουδὴν αὐτοῦ τὴν ὑπὲρ ἄλλων ἐν τοῖς ὑπὲρ ἐμαυτοῦ μιμήσομαι.	εἰ  οὖν καί  τῷ μή λαμβάνω ἐγώ παρά ὁ  ἄγω , ἀξιόω  συγγνώμη ἔχω , εἰ ὁ σπουδή αὐτός ὁ ὑπέρ  ἐν ὁ ὑπέρ ἐμαυτοῦ μιμέομαι .
932807	tlg2200.tlg00457.opp-grc1	3.	.
932808	tlg2200.tlg00457.opp-grc1	Μικρὸν δὲ ἄνωθεν ἀνάσχεσθέ μου λέγοντος, ὦ ἄνδρες δικασταί.	δέ ἄνωθεν  ἐγώ λέγω , ὦ ἀνήρ δικαστής .
932809	tlg2200.tlg00457.opp-grc1	γνώσεσθε γάρ, ὡς οὐδ’ ἐν οἷς ποιῶ νῦν ἀδικῶ.	γιγνώσκω γάρ , ὡς οὐδέ ἐν ὅς ποιέω νῦν ἀδικέω .
