id	filename	tokens	lemmas
162921	tlg0610.perseus002.perseus-grc1	Ἐπειδή τινες τῶν καλουμένων σοφιστῶν ἱστορίας μὲν καὶ παιδείας ἠμελήκασι καὶ τοῦ δύνασθαι λέγειν ὁμοίως τοῖς ἰδιώταις ἀπείρως ἔχουσι, γράφειν δὲ μεμελετηκότες λόγους καὶ διὰ βιβλίων δεικνύντες τὴν αὑτῶν σοφίαν σεμνύνονται καὶ μέγα φρονοῦσι καὶ πολλοστὸν μέρος τῆς ῥητορικῆς κεκτημένοι δυνάμεως τῆς ὅλης τέχνης ἀμφισβητοῦσι, διὰ ταύτην τὴν αἰτίαν ἐπιχειρήσω κατηγορίαν ποιήσασθαι τῶν γραπτῶν λόγων, οὐχ ὡς ἀλλοτρίαν ἐμαυτοῦ τὴν δύναμιν αὐτῶν ἡγούμενος, ἀλλ᾿ ὡς ἐφ’ ἑτέροις μεῖζον φρονῶν καὶ τὸ γράφειν ἐν παρέργῳ μελετᾶν οἰόμενος χρῆναι, καὶ τοὺς ἐπ’ αὐτὸ τοῦτο τὸν βίον καταναλίσκοντας ἀπολελεῖφθαι πολὺ καὶ ῥητορικῆς καὶ φιλοσοφίας ὑπειληφώς, καὶ πολὺ δικαιότερον ἂν ποιητὰς ἢ σοφιστὰς προσαγορεύεσθαι νομίζων.	τις ὁ καλέω σοφιστής ἱστορία μέν καί παιδεία  καί ὁ δύναμαι λέγω ὅμοιος ὁ ἰδιώτης ἄπειρος ἔχω , γράφω δέ μελετάω λόγος καί διά βιβλίον δείκνυμι ὁ ἑαυτοῦ σοφία σεμνύνω καί μέγας φρονέω καί πολλοστός μέρος ὁ ῥητορικός  δύναμις ὁ ὅλος τέχνη ἀμφισβητέω , διά οὗτος ὁ αἰτία ἐπιχειρέω κατηγορία ποιέω ὁ  λόγος , οὐ ὡς ἀλλότριος ἐμαυτοῦ ὁ δύναμις αὐτός  ,  ὡς ἐπί ἕτερος μέγας φρονέω καί ὁ γράφω ἐν  μελετάω  χρή , καί ὁ ἐπί αὐτός οὗτος ὁ βίος καταναλίσκω ἀπολείπω πολύς καί ῥητορικός καί φιλοσοφία ὑπολαμβάνω , καί πολύς δίκαιος ἄν ποιητής ἤ σοφιστής προσαγορεύω νομίζω .
162922	tlg0610.perseus002.perseus-grc1	Πρῶτον μὲν οὖν ἐντεῦθεν ἄν τις καταφρονήσειε τοῦ γράφειν, ἐξ ὧν ἐστιν εὐεπίθετον καὶ ῥᾴδιον καὶ τῇ τυχούσῃ φύσει πρόχειρον.	Πρῶτος μέν οὖν ἐντεῦθεν ἄν τις καταφρονέω ὁ γράφω , ἐκ ὅς εἰμί  καί  καί ὁ  φύσις  .
162923	tlg0610.perseus002.perseus-grc1	εἰπεῖν μὲν γὰρ ἐκ τοῦ παραυτίκα περὶ τοῦ παρατυχόντος ἐπιεικῶς, καὶ ταχείᾳ χρήσασθαι τῶν ἐνθυμημάτων καὶ τῶν ὀνομάτων εὐπορίᾳ, καὶ τῷ καιρῷ τῶν πραγμάτων καὶ ταῖς ἐπιθυμίαις τῶν ἀνθρώπων εὐστόχως ἀκολουθῆσαι καὶ τὸν προσήκοντα λόγον εἰπεῖν οὔτε φύσεως ἁπάσης οὔτε παιδείας τῆς τυχούσης ἐστίν·	λέγω μέν γάρ ἐκ ὁ παραυτίκα περί ὁ παρατυγχάνω ἐπιεικής , καί ταχύς χράομαι ὁ ἐνθύμημα καί ὁ ὄνομα εὐπορία , καί τῷ καιρός ὁ πρᾶγμα καί ὁ ἐπιθυμία ὁ ἄνθρωπος εὔστοχος ἀκολουθέω καί ὁ προσήκω λόγος λέγω οὔτε φύσις ἅπας οὔτε παιδεία ὁ τυγχάνω εἰμί ·
162924	tlg0610.perseus002.perseus-grc1	ἐν πολλῷ δὲ χρόνῳ γράψαι καὶ κατὰ σχολὴν ἐπανορθῶσαι, καὶ παραθέμενον τὰ τῶν προγεγονότων σοφιστῶν συγγράμματα πολλαχόθεν εἰς ταὐτὸν ἐνθυμήματα συναγεῖραι καὶ μιμήσασθαι τὰς τῶν εὖ λεγομένων ἐπιτυχίας, καὶ τὰ μὲν ἐκ τῆς τῶν ἰδιωτῶν συμβουλίας ἐπανορθώσασθαι, τὰ δ᾿ αὐτὸν ἐν ἑαυτῷ πολλάκις ἐπισκεψάμενον ἀνακαθῆραι καὶ μεταγράψαι καὶ τοῖς ἀπαιδεύτοις ῥᾴδιον πέφυκεν.	ἐν πολύς δέ χρόνος γράφω καί κατά σχολή ἐπανορθόω , καί παρατίθημι ὁ ὁ προγίγνομαι σοφιστής σύγγραμμα πολλαχόθεν εἰς αὐτός ἐνθύμημα συναγείρω καί μιμέομαι ὁ ὁ εὖ λέγω ἐπιτυχία , καί ὁ μέν ἐκ ὁ ὁ ἰδιώτης συμβουλία ἐπανορθόω , ὁ  αὐτός ἐν ἑαυτοῦ πολλάκις   καί μεταγράφω καί ὁ ἀπαίδευτος ῥᾴδιος φύω .
162925	tlg0610.perseus002.perseus-grc1	ἔστι δ᾿ ἅπαντα τὰ μὲν ἀγαθὰ καὶ καλὰ σπάνια καὶ χαλεπὰ καὶ διὰ πόνων εἰωθότα γίγνεσθαι, τὰ δὲ ταπεινὰ καὶ φαῦλα ῥᾳδίαν ἔχει τὴν κτῆσιν·	εἰμί  ἅπας ὁ μέν ἀγαθός καί καλός  καί χαλεπός καί διά πόνος εἴωθα γίγνομαι , ὁ δέ ταπεινός καί φαῦλος ῥᾴδιος ἔχω ὁ κτῆσις ·
162926	tlg0610.perseus002.perseus-grc1	ὥστ᾿ ἐπειδὴ τὸ γράφειν τοῦ λέγειν ἑτοιμότερον ἡμῖν ἐστιν, εἰκότως ἂν αὐτοῦ καὶ τὴν κτῆσιν ἐλάττονος ἀξίαν νομίζοιμεν.	ἐπεί ὁ γράφω ὁ λέγω ἑτοῖμος  εἰμί , εἰκός ἄν αὐτός καί ὁ κτῆσις ἐλάσσων ἄξιος  .
162927	tlg0610.perseus002.perseus-grc1	Ἔπειτα τοῖς μὲν λέγειν δεινοῖς οὐδεὶς ἂν φρονῶν ἀπιστήσειεν ὡς οὐ μικρὸν τὴν τῆς ψυχῆς ἕξιν μεταρρυθμίσαντες ἐπιεικῶς λογογραφήσουσι, τοῖς δὲ γράφειν ἠσκημένοις οὐδεὶς ἂν πιστεύσειεν ὡς ἀπὸ τῆς αὐτῆς δυνάμεως καὶ λέγειν οἷοί τ᾿ ἔσονται.	ἔπειτα ὁ μέν λέγω δεινός  ἐάν φρονέω ἀπιστέω ὡς οὐ μικρός ὁ ὁ ψυχή ἕξις μεταρρυθμίζω ἐπιεικής  , ὁ δέ γράφω ἀσκέω  ἐάν πιστεύω ὡς ἀπό ὁ αὐτός δύναμις καί λέγω   εἰμί .
162928	tlg0610.perseus002.perseus-grc1	τοὺς μὲν γὰρ τὰ χαλεπὰ τῶν ἔργων ἐπιτελοῦντας εἰκός, ὅταν ἐπὶ τὰ ῥᾴω τὴν γνώμην μεταστήσωσιν, εὐπόρως μεταχειρίσασθαι τὴν τῶν πραγμάτων ἀπεργασίαν·	ὁ μέν γάρ ὁ χαλεπός ὁ ἔργον ἐπιτελέω ἔοικα , ὅταν ἐπί ὁ  ὁ γνώμη μεθίστημι , εὔπορος μεταχειρίζω ὁ ὁ πρᾶγμα ἀπεργασία ·
162929	tlg0610.perseus002.perseus-grc1	τοῖς δὲ τὰ ῥᾴδια γεγυμνασμένοις ἀντίτυπος καὶ προσάντης ἡ τῶν χαλεπωτέρων ἐπιμέλεια καθίσταται.	ὁ δέ ὁ ῥᾴδια  ἀντίτυπος καί  ὁ ὁ  ἐπιμέλεια καθίστημι .
162930	tlg0610.perseus002.perseus-grc1	γνοίη δ᾿ ἄν τις ἐκ τῶνδε τῶν παραδειγμάτων.	γιγνώσκω  ἄν τις ἐκ ὅδε ὁ παράδειγμα .
