id	filename	tokens	lemmas
1132233	tlg0086.tlg003.1st1K-grc1	I.—— Μύρωνος καθ’ ἱερῶν ὀμόσαντες ἀριστίνδην.	— — Μύρων κατά ἱερόν ὄμνυμι ἀριστίνδην .
1132234	tlg0086.tlg003.1st1K-grc1	καταγνωσθέντος δὲ τοῦ ἄγους αὐτοὶ μὲν ἐκ τῶν τάφων ἐξεβλήθησαν, τὸ δὲ γένος αὐτῶν ἔφυγεν ἀειφυγίαν.	δέ ὁ  αὐτός μέν ἐκ ὁ τάφος ἐκβάλλω , ὁ δέ γένος αὐτός φεύγω ἀειφυγία .
1132235	tlg0086.tlg003.1st1K-grc1	Ἐπιμενίδης δ᾿ ὁ Κρὴς ἐπὶ τούτοις ἐκάθηρε τὴν πόλιν.	Ἐπιμενίδης  ὁ Κρής ἐπί οὗτος καθαίρω ὁ πόλις .
1132236	tlg0086.tlg003.1st1K-grc1	II. μετὰ δὲ τοῦτα συνέβη στασιάσαι τούς τε γνωρίμους καὶ τὸ πλῆθος πολὺν χρόνον τὸν δῆμον.	μετά δέ  συμβαίνω στασιάζω ὁ τε  καί ὁ πλῆθος πολύς χρόνος ὁ δῆμος .
1132237	tlg0086.tlg003.1st1K-grc1	ἧν γὰρ αὐτῶν ἡ πολιτεία τοῖς τε ἄλλοις ὀλιγαρχικὴ πάσι, καὶ δὴ καὶ ἐδούλεον οἱ πένητες τοῖς πλουσίοις καὶ αὐτοὶ καὶ τὰ τέκνα καὶ αἱ γυναῖκες.	γάρ αὐτός ὁ πολιτεία ὁ τε    , καί δή καί  ὁ πένης ὁ πλούσιος καί αὐτός καί ὁ τέκνον καί ὁ γυνή .
1132238	tlg0086.tlg003.1st1K-grc1	καὶ ἐκαλοῦντο πελάται καὶ ἑκτήμοροι·	καί καλέω πελάτης καί  ·
1132239	tlg0086.tlg003.1st1K-grc1	κατὰ ταύτην γὰρ τὴν μίσθωσιν ἠργάζοντο τῶν πλουσίων τοῦς ἀγρούς.	κατά οὗτος γάρ ὁ  ἐργάζομαι ὁ πλούσιος  ἀγρός .
1132240	tlg0086.tlg003.1st1K-grc1	ἡ δὲ πᾶσα γῆ δἰ ὀλίγων ἧν·	ὁ δέ πᾶς γῆ  ὀλίγος  ·
1132241	tlg0086.tlg003.1st1K-grc1	καὶ εἰ μὴ τὰς μισθώσεις ἀποδιδοῖεν, ἀγώγιμοι καὶ αὐτοὶ καὶ οἱ παῖδες ἐγίγνοντο.	καί εἰ μή ὁ  ἀποδίδωμι , ἀγώγιμος καί αὐτός καί ὁ παῖς γίγνομαι .
1132242	tlg0086.tlg003.1st1K-grc1	καὶ οἱ δανεισμοὶ πᾶσιν ἐπὶ τοῖς σώμασιν ἧσαν μέχρι Σόλωνος·	καί ὁ δανεισμός πᾶς ἐπί ὁ σῶμα  μέχρι Σόλων ·
1132243	tlg0086.tlg003.1st1K-grc1	οὗτος δὲ πρῶτος ἐγένετο τοῦ δήμου προστάτης.	οὗτος δέ πρῶτος γίγνομαι ὁ δῆμος προστάτης .
1132244	tlg0086.tlg003.1st1K-grc1	χαλεπώτατον μὲν οὗν καὶ πικρότατον ἧν τοῖς πολλοῖς τῶν κατὰ τὴν πολι- τείαν τὸ δουλεύειν·	μέν  καί πικρός  ὁ πολύς ὁ κατά ὁ  -  ὁ δουλεύω ·
1132245	tlg0086.tlg003.1st1K-grc1	οὐ μὴν ἀλλὰ καὶ ἐπὶ τοῖς ἄλλοις ἐδυσχέραινον·	οὐ μήν ἀλλά καί ἐπί ὁ ἄλλος δυσχεραίνω ·
1132246	tlg0086.tlg003.1st1K-grc1	οὐδενὸς γάρ, ὡς εἰπεῖν, ἐτύγχανον μετέχοντες.	γάρ , ὡς λέγω , τυγχάνω μετέχω .
