id	filename	tokens	lemmas
1090368	tlg0057.tlg046.1st1K-grc1	ΓΑΛΗΝΟΥ ΠΕΡΙ ΤΩΝ ΕΝ ΤΑΙΣ ΝΟΣΟΙΣ ΚΑΙΡΩΝ ΒΙΒΛΙΟΝ.	.
1090369	tlg0057.tlg046.1st1K-grc1	Οἷόν τι τοῖς ζώοις ἐστὶν ἡ κατὰ τὰς ἡλικίας διαφορὰ, τοιοῦτον τοῖς νοσήμασιν οὓς ὀνομάζουσι καιρούς.	τι ὁ ζωός εἰμί ὁ κατά ὁ ἡλικία διαφορά , τοιοῦτος ὁ νόσημα ὅς ὀνομάζω καιρός .
1090370	tlg0057.tlg046.1st1K-grc1	οὔτε γὰρ ὁ χρόνος ἁπλῶς δηλοῦται διὰ τῆσδε τῆς προσηγορίας, οὔθ’ ὁ προσήκων χρόνος, ὑπὲρ οὗ καὶ τὰ βοηθήματα σκοπούμεθα·	οὔτε γάρ ὁ χρόνος ἁπλόος δηλόω διά ὅδε ὁ προσηγορία ,  ὁ προσήκω χρόνος , ὑπέρ οὗ2 καί ὁ βοήθημα σκοπέω ·
1090371	tlg0057.tlg046.1st1K-grc1	μόνη δὲ ἡ τῶν νοσημάτων, ὡς εἴρηται, ἡλικία, χρόνων ἀμοιβαῖς ὑπαλλαττομένη, καθάπερ καὶ τὸ ζῶον ταῖς ἡλικίαις.	μόνος δέ ὁ ὁ νόσημα , ὡς λέγω , ἡλικία , χρόνος ἀμοιβή  , καθά καί ὁ  ὁ ἡλικία .
1090372	tlg0057.tlg046.1st1K-grc1	ἔοικε δὲ καὶ τοῦτο τοῖς φθαρτοῖς σώμασιν ὑπάρχειν πᾶσι, τοῖς μὲν μᾶλλον, τοῖς δὲ ἧττον, ὡς εἴ γε διαπαντὸς ἔμεινεν αὐτῶν ἀπαράλλακτος καὶ ἄτρεπτος ἡ φύσις, τὴν οὐσίαν τὴν ἑαυτῆς φυλάττουσα, οὐκ ἂν ἐφθείρετο.	ἔοικα δέ καί οὗτος ὁ φθαρτός σῶμα ὑπάρχω πᾶς , ὁ μέν μᾶλλον , ὁ δέ ἥσσων , ὡς εἰ γε  μένω αὐτός ἀπαράλλακτος καί ἄτρεπτος ὁ φύσις , ὁ οὐσία ὁ ἑαυτοῦ φυλάσσω , οὐ ἄν φθείρω .
1090373	tlg0057.tlg046.1st1K-grc1	καθάπερ οὖν καὶ ἡμεῖς αὐτοὶ γεννηθέντες αὐξανόμεθα μέχρι τῆς ἀκμῆς, εἶτ’ ἐντεῦθεν ἀρξάμενοι φθίνειν ἕως ἐσχάτου τέλους ἀφικνούμεθα φθορᾶς, ὅσοι πάσας διεξέρχεσθαι μέλλομεν τὰς ἡλικίας, τὸν αὐτὸν τρόπον καὶ τῶν ἀῤῥωστημάτων ἕκαστον μετὰ τὴν πρώτην σύστασιν τῆς γενέσεως αὐτῶν ὁδῷ τῇ ἐπὶ τὸ μεῖζον παραυξήσει χρώμενον μέχρι τῆς ἀκμῆς ἵεται, ἕως ἀνάλογον τῆς πρόσθεν αὐξήσεως μειούμενον εἰς παντελῆ διάλυσιν ἐλθεῖν.	καθά οὖν καί  αὐτός γεννάω  μέχρι ὁ ἀκμή ,  ἐντεῦθεν ἄρχω φθίω ἕως ἔσχατος τέλος ἀφικνέομαι φθορά , ὅσος πᾶς διεξέρχομαι μέλλω ὁ ἡλικία , ὁ αὐτός τρόπος καί ὁ  ἕκαστος μετά ὁ πρῶτος σύστασις ὁ γένεσις αὐτός ὁδός ὁ ἐπί ὁ μέγας  χράω2 μέχρι ὁ ἀκμή ἵημι , ἕως  ὁ πρόσθεν αὔξησις  εἰς παντελής διάλυσις ἔρχομαι .
1090374	tlg0057.tlg046.1st1K-grc1	τάχα δ’ ἂν ἴσως δόξειε ταύτῃ μόνον διαφέρειν ἡ τῶν νοσημάτων κατὰ χρόνον ἐξαλλαγὴ τῆς κατὰ τὰ ζῶα ἡλικίας, ὅτι τοῖς μὲν ζώοις ἴδιός ἐστιν ὁ χρόνος τῆς γεννήσεως, ἐν ᾧ διαπλάττεται πάντα τὰ μόρια τὰ πρὸς τὴν ζωὴν ἀναγκαῖα, τῶν νοσημάτων δὲ οὐδείς ἐστι χρόνος τοιοῦτος ἴδιος, ἀλλ’ εὐθὺς ἀπὸ τῆς πρώτης εἰσβολῆς αὐξάνεται.	τάχα  ἐάν ἴσος δοκέω οὗτος μόνος διαφέρω ὁ ὁ νόσημα κατά χρόνος  ὁ κατά ὁ  ἡλικία , ὅτι2 ὁ μέν ζήω ἴδιος εἰμί ὁ χρόνος ὁ γέννησις , ἐν ὅς  πᾶς ὁ μόριον ὁ πρός ὁ ζωή ἀναγκαῖος , ὁ νόσημα δέ  εἰμί χρόνος τοιοῦτος ἴδιος , ἀλλά εὐθύς ἀπό ὁ πρῶτος εἰσβολή αὐξάνω .
1090375	tlg0057.tlg046.1st1K-grc1	καὶ τοῦτ’ εἰκότως γίγνεται·	καί  εἰκός γίγνομαι ·
1090376	tlg0057.tlg046.1st1K-grc1	τὰ μὲν γὰρ ζῶα σώματά ἐστι, τὰ δὲ νοσήματα τοῖς σώμασι συμβεβηκότα.	ὁ μέν γάρ  σῶμα εἰμί , ὁ δέ νόσημα ὁ σῶμα συμβαίνω .
1090377	tlg0057.tlg046.1st1K-grc1	διάπλασιν μὲν οὖν καὶ γένεσιν ἐπιζητεῖ ἡ τῶν σωμάτων ἰδιότης, τὰ συμβαίνονταδ’ αὐτοῖς, ἅτε μηδεμιᾶς διαπλάσεως δεόμενα, κατὰ τὴν πρώτην εἰσβολὴν εὐθέως ἅμα τὴν γένεσιν ἔχει καὶ πρὸς τὴν αὔξησιν ἐπείγεται.	μέν οὖν καί γένος ἐπιζητέω ὁ ὁ σῶμα  , ὁ συμβαίνω δ’ αὐτός ,  μηδείς διάπλασις δέω , κατά ὁ πρῶτος εἰσβολή εὐθύς ἅμα ὁ γένεσις ἔχω καί πρός ὁ αὔξησις ἐπείγω .
1090378	tlg0057.tlg046.1st1K-grc1	τίς γὰρ ἂν εἴη φλεγμονῆς γένεσις, ὁποία ζώου κυουμένου διάπλασις;	τις γάρ ἄν εἰμί φλεγμονή γένεσις , ὁποῖος  κυέω διάπλασις ;
1090379	tlg0057.tlg046.1st1K-grc1	ἢ τίς ἐρυσιπέλατος, ἢ τίς εἰ οὕτως ἔτυχε πυρετοῦ;	τίη τις  , τίη τις εἰ οὕτως τυγχάνω πυρετός ;
1090380	tlg0057.tlg046.1st1K-grc1	φαίνεται γὰρ ἕκαστον τούτων εὐθὺς ἅμα τῷ πρῶτον ἄρξασθαι τοιοῦτον ὑπάρχον τὴν ἰδέαν, ὁποῖόν ἐστι τὸ μέγιστον ἐν ταὐτῷ γένει, λειπόμενον δ’ ἐκείνου μόνον τῷ μεγέθει.	φαίνω γάρ ἕκαστος οὗτος εὐθύς ἅμα τῷ πρῶτος ἄρχω τοιοῦτος ὑπάρχω ὁ ἰδέα ,  εἰμί ὁ μέγας ἐν αὐτός γένος , λείπω  ἐκεῖνος μόνος ὁ μέγεθος .
1090381	tlg0057.tlg046.1st1K-grc1	θερμότερον γοῦν ἑαυτοῦ σὺν ὄγκῳ μείζονι μετ’ ὀδύνης τε ἅμα καὶ τάσεως γίνεται τὸ φλεγμαῖνον·	γοῦν ἑαυτοῦ σύν ὄγκος μέγας μετά ὀδύνη τε ἅμα καί τάσις γίγνομαι ὁ φλεγμαίνω ·
1090382	tlg0057.tlg046.1st1K-grc1	ἀλλὰ ταῦτα κατὰ μὲν τὴν εἰσβολὴν μικρὰ, τοὐντεῦθεν αὐξάνεται μέχρι τινὸς μεγέθους, οὐκ ἴσου πᾶσιν, ὅθεν ἐφεξῆς ἤτοι διεφορήθη τοῖς βοηθήμασιν ὁ παρὰ φύσιν ὄγκος ἅμα τῷ καὶ τὴν ὀδύνην αὐτῷ καὶ τὴν θερμότητα συναποπαύεσθαι, ἢ μετέβαλεν εἰς πῦον.	ἀλλά οὗτος κατά μέν ὁ εἰσβολή μικρός , ἐντεῦθεν αὐξάνω μέχρι τις μέγεθος , οὐ ἴσος πᾶς , ὅθεν ἐφεξῆς  διαφορέω ὁ βοήθημα ὁ παρά φύσις ὄγκος ἅμα τῷ καί ὁ ὀδύνη αὐτός καί ὁ θερμότης  , ἤ μεταβάλλω εἰς  .
1090383	tlg0057.tlg046.1st1K-grc1	αὗται γὰρ αἱ τῆς φλεγμονῆς λύσεις, ἄν γε μέλλῃ λύεσθαι·	οὗτος γάρ ὁ ὁ φλεγμονή λύω , ἄν γε  λύω ·
1090384	tlg0057.tlg046.1st1K-grc1	περὶ τούτων γὰρ ἡμῖν ὁ λόγος ἔστω πρότερον, ἀναβεβλημένης κατὰ τὸ παρὸν εἰς ὕστερον τῆς περὶ τῶν μὴ λυομένων νοσημάτων ἐπισκέψεως.	περί οὗτος γάρ ἐγώ ὁ λόγος εἰμί πρότερος ,  κατά ὁ πάρειμι εἰς ὕστερον ὁ περί ὁ μή λύω νόσημα ἐπίσκεψις .
