id	filename	tokens	lemmas
926010	tlg0062.tlg018.1st1K-grc1	ΕΡΜΗΣ 1 Ὡ Ζεῦ, τί σύννους κατὰ μόνας σαυτῷ λαλεῖς, ὠχρὸς περιπατῶν, φιλοσόφου τὸ χρῶμ᾿ ἔχων;	Ζεύς , τίς  κατά μόνος σεαυτοῦ λαλέω , ὠχρός περιπατέω , φιλόσοφος ὁ  ἔχω ;
926011	tlg0062.tlg018.1st1K-grc1	ἐμοὶ προσανάθου, λαβέ με σύμβουλον πόνων, μὴ καταφρονήσῃς οἰκέτου φλυαρίας.	, λαμβάνω ἐγώ  πόνος , μή καταφρονέω οἰκέτης φλυαρία .
926012	tlg0062.tlg018.1st1K-grc1	ΑΘΗΝΗ Ναὶ πάτερ ἡμέτερε, Κρονίδη, ὕπατε κρειόντων, γουνοῦμαί σε θεὰ γλαυκῶπις, τριτογένεια, ἐξαύδα, μὴ κεῦθε νόῳ, ἵνα εἴδομεν ἤδη, τίς μῆτις δάκνει σε κατὰ φρένα καὶ κατὰ θυμόν, ἢ τί βαρὺ στενάχεις ὦχρός τέ σε εἶλε παρειάς;	πατήρ ἡμέτερος , Κρονίδης , ὕπατος κρείων ,   θεά γλαυκῶπις , Τριτογένεια , ἐξαυδάω ,  κεύθω νόος , ἵνα ὁράω ἤδη , τις μῆτις δάκνω  κατά φρήν καί κατά θυμός , ἤ τι βαρύς  ὦχρος τε   παρειά ;
926013	tlg0062.tlg018.1st1K-grc1	ΖΕΥΣ Οὐκ ἔστιν οὐδὲν δεινὸν ὧδ᾿ εἰπεῖν ἔπος, οὐδὲ πάθος οὐδὲ συμφορὰ τραγῳδική, ἢν οὐκ ἰαμβείοις ὑπερπαίω.	εἰμί οὐδείς δεινός  λέγω ἔπος , οὐδέ πάθος οὐδέ συμφορά  , ἐάν οὐ ἰαμβεῖος ὑπερπαίω .
926014	tlg0062.tlg018.1st1K-grc1	ΑΘΗΝΗ Ἄπολλον, οἵοις φροιμίοις ἄρχῃ λόγου;	Ἀπόλλων , οἷος  ἄρχω λόγος ;
926015	tlg0062.tlg018.1st1K-grc1	ΖΕΥΣ Ω παγκάκιστα χθόνια γῆς παιδεύματα, σύ τ᾿, ὦ Προμηθεῦ, οἷά μ᾿ εἴργασαι κακά ΑΦΗΝΗs Τί δ᾿ ἐστί;	γῆ παίδευμα ,   , ὦ Προμηθεύς ,   ἐργάζομαι κακός    εἰμί ;
926016	tlg0062.tlg018.1st1K-grc1	πρὸς χορὸν γὰρ οἰκείων ἐρεῖς.	πρός χορός γάρ οἰκεῖος λέγω .
926017	tlg0062.tlg018.1st1K-grc1	ΖΕΥΣ Ὦ μεγαλοσμαράγου στεροπᾶς ῥοίζημα, τί ῥέξεις;	ὦ  στεροπή ῥοίζημα , τίς ῥέζω ;
926018	tlg0062.tlg018.1st1K-grc1	ΗΡΑ Κοίμισον ὀργάν, εἰ μὴ κωμῳδίαν, ὦ Ζεῦ, δυνάμεθα ὑποκρίνεσθαι μηδὲ ῥαψῳδεῖν ὥσπερ οὗτοι μηδὲ τὸν Εὐριπίδην ὅλον καταπεπώκαμεν, ὥστε 2 σοι ὑποτραγῳδεῖν.	ὀργή , εἰ μή κωμῳδία , ὦ Ζεύς , δύναμαι ὑποκρίνω μηδέ ῥαψῳδέω ὥσπερ οὗτος μηδέ ὁ Εὐριπίδης   , ὥστε    .
926019	tlg0062.tlg018.1st1K-grc1	ἀγνοεῖν ἡμᾶς νομίζεις τὴν αἰτίαν τῆς λύπης ἥτις ἐστί σοι;	ἀγνοέω ἐγώ νομίζω ὁ αἰτία ὁ λύπη ὅστις εἰμί σύ ;
926020	tlg0062.tlg018.1st1K-grc1	ΖΕΥΣ Οὐκ οἶθ᾿, ἐπεί τοι κἂν ἐκώκυες μεγα.	, ἐπεί τοι ἄν   .
926021	tlg0062.tlg018.1st1K-grc1	ΗΡΑ Οἶδα τὸ κεφάλαιον αὐτὸ ὧν πάσχεις ὅτι ἐρωτικόν ἐστιν·	οἶδα ὁ κεφάλαιος αὐτός ὅς πάσχω ὅτι2 ἐρωτικός εἰμί ·
926022	tlg0062.tlg018.1st1K-grc1	οὐ μὴν κωκύω γε ὑπὸ ἔθους, ἤδη πολλάκις ὑβρισθεῖσα ὑπὸ σοῦ τὰ τοιαῦτα.	οὐ μήν κωκύω γε ὑπό ἔθος , ἤδη πολλάκις  ὑπό σός ὁ τοιοῦτος .
926023	tlg0062.tlg018.1st1K-grc1	εἰκὸς γοῦν ἤτοι Δανάην τινὰ ἢ Σεμέλην ἢ Εὐρώπην αὖθις εὑρόντα σε ἀνιᾶσθαι ὑπὸ τοῦ ἔρωτος, εἶτα βουλεύεσθαι ταῦρον ἢ σάτυρον ἢ χρυσὸν γενόμενον ῥυῆναι διὰ τοῦ ὀρόφου εἰς τὸν κόλπον τῆς ἀγαπωμένης·	ἔοικα γοῦν ἤτοι   ἤ Σεμέλη ἤ  αὖθις εὑρίσκω  ἀνιάω ὑπό ὁ  , εἶτα βουλεύω ταῦρος ἤ Σάτυρος ἤ χρυσός γίγνομαι ῥέω διά ὁ ὄροφος εἰς ὁ κόλπος ὁ ἀγαπάω ·
926024	tlg0062.tlg018.1st1K-grc1	τὰ σημεῖα γὰρ ταῦτα, οἱ στεναγμοὶ καὶ τὰ δάκρυα καὶ τὸ ὠχρὸν εἶναι, οὐκ ἄλλου του ἢ ἔρωτός ἐστιν.	ὁ σημεῖον γάρ οὗτος , ὁ  καί ὁ δάκρυον καί ὁ ὠχρός εἰμί , οὐ ἄλλος  ἤ  εἰμί .
926025	tlg0062.tlg018.1st1K-grc1	ΖΕΥΣ Ὦ μακαρία, ἥτις ἐν ἔρωτι καὶ ταῖς τοιαύταις παιδιαῖς οἴει τὰ πράγματα ἡμῖν εἶναι.	ὦ μακάριος , ὅστις ἐν ἔρως καί ὁ τοιοῦτος παιδιά οἴομαι ὁ πρᾶγμα  εἰμί .
926026	tlg0062.tlg018.1st1K-grc1	ΗΡΑ Αλλὰ τί ἄλλο, εἰ μὴ τοῦτο, ἀνιᾷ δε Δία ὄντα;	τίς ἄλλος , εἰ μή οὗτος , ἀνιάω  Ζεύς εἰμί ;
926027	tlg0062.tlg018.1st1K-grc1	ΖΕΥΣ 3 Ἐν ἐσσχάτοις, ὦ Ἥρα, τὰ θεῶν πράγματα, καὶ τοῦτο δὴ τὸ τοῦ λόγου, ἐπὶ ξυροῦ ἕστηκεν εἴτε χρὴ τιμᾶσθαι ἡμᾶς ἔτι καὶ τὰ γέρα ἔχειν τἀν τῇ γῇ εἴτε καὶ ἠμελῆσθαι παντάπασι καὶ τὸ μηδὲν εἶναι δοκεῖν.	ἐν  , ὦ Ἥρα , ὁ θεός πρᾶγμα , καί οὗτος δή ὁ ὁ λόγος , ἐπί ξυρόν ἵστημι εἴτε χρή τιμάω ἐγώ ἔτι καί ὁ γέρας ἔχω ἐν ὁ γῆ εἴτε καί ἀμελέω παντάπασι καί ὁ  εἰμί δοκέω .
926028	tlg0062.tlg018.1st1K-grc1	ΗΡΑ Μῶν γίγαντάς τινας αὗθ ις ἡ γῇ ἔφυσεν, ἢ οἱ Τιτᾶνες διαρρήξαντες τὰ δεσμὰ καὶ τῆς φρονρᾶς ἐπικρατήσαντες αὖθις ἡμῖν ἐναντία αἴρονται τὰ ὅπλα;	τις   ὁ γῆ φύω , ἤ ὁ Τιτάν διαρρήγνυμι ὁ δεσμός καί ὁ  ἐπικρατέω αὖθις  ἐναντίος αἴρω ὁ ὅπλον ;
926029	tlg0062.tlg018.1st1K-grc1	ΖΕΥΣ Θάρσει, τὰ νέρθεν ἀσφαλῶς ἔχει θεοῖς.	θαρσέω , ὁ ἔνερθε ἀσφαλής ἔχω θεός .
926030	tlg0062.tlg018.1st1K-grc1	ΗΡΑ Τί οὖν ἄλλ δεινὸν ἂν γένοιτο;	οὖν  δεινός ἄν  ;
926031	tlg0062.tlg018.1st1K-grc1	οὐχ ὁρῶ γάρ, ὅτε μὴ τὰ τοιαῦτα παραλυποῖ, ἐφ’ ὅτῳ Πῶλος ἢ Ἀριστόδημος ἀντὶ Διὸς ἡμῖν ἀναπέφηνας.	οὐ ὁράω γάρ , ὅτε  ὁ τοιοῦτος  , ἐπί ὅστις Πῶλος ἤ Ἀριστόδημος ἀντί Ζεύς   .
926032	tlg0062.tlg018.1st1K-grc1	ΖΕΥΣ 4 Τιμοκλῆς, ὦ Ἥρα, ὁ Στωῑκὸς καὶ Δᾶμις ὁ Ἐπικούρειος θές, οὐκ οἶδα ὅθεν σφίσιν ἀρξαμένον τοῦ λόγου, προνοίας πέρι διελεγέσθην παρόντων μάλα συχνῶν καὶ οκίμαων ἀνθρώπων, ὅπερ μάλιστα ἠνίασέ με·	Τιμοκλέης , ὦ Ἥρα , ὁ  καί Δᾶμις ὁ Ἐπικούρειος  , οὐ οἶδα ὅθεν σφεῖς  ὁ λόγος , πρόνοια περί διαλέγω πάρειμι μάλα συχνάζω καί  ἄνθρωπος , ὅς μάλιστα   ·
926033	tlg0062.tlg018.1st1K-grc1	καὶ ὁ μὲν Δᾶμις οὐδʼ εἶναι θεοὺς ἔθασκεν, οὐχ ὅπως τὰ γινόμενα ἐπισκοπεῖν  ἢ διατάττειν,ό Τιμοκλῆς δὲ ὁ βέλτιστος ἐπειρᾶτο συναγωνίζεσθαι ἡμῖν·	καί ὁ μέν Δᾶμις οὐδέ εἰμί   , οὐ ὅπως ὁ   τίη διατάσσω , ό Τιμοκλέης δέ ὁ βέλτιστος πειράω συναγωνίζομαι ἐγώ ·
926034	tlg0062.tlg018.1st1K-grc1	εἶτα ὅχλου πολλοῦ ἐπιρρἑντος οὐδὲν πέρας ἐγένετο τῆς συνουσίας·	εἶτα  πολύς   πέρας γίγνομαι ὁ συνουσία ·
926035	tlg0062.tlg018.1st1K-grc1	διελύθησαν γὰρ εἰσαῦθις ἐπισκέψεσθαι τὰ λοιπὰ συνθέμενοι, καὶ νῦν μετέωροι πάντες εἰσίν, ὁπότερος κρατήσει καὶ ἀληθέστερα δόξει λέγειν.	διαλύω γάρ εἰσαῦθις  ὁ λοιπός συντίθημι , καί νῦν μετέωρος πᾶς εἰμί , ὁπότερος κρατέω καί  δοκέω λέγω .
926036	tlg0062.tlg018.1st1K-grc1	ὁρᾶτε τὸν κίνδυνον, ὡς ἐν στενῷ παντάπασι τὰ ἡμέτερα, ἐν ἑνὶ ἀνδρὶ κινδυνευόμενα;	ὁράω ὁ κίνδυνος , ὡς ἐν στενός παντάπασι ὁ ἡμέτερος , ἐν  ἀνήρ  ;
926037	tlg0062.tlg018.1st1K-grc1	καὶ δυοῖν θάτερον ἢ παρεῶσθαι ἀνάγκη, ὀνόματα μόνον εἶναι δόξαντας, ἢ τιμᾶσθαι ὥσπερ πρὸ τοῦ, ἢν ὁ Τιμοκλῆς ὑπέρσχῃ λέγων.	καί   ἤ παρίημι ἀνάγκη , ὄνομα μόνος εἰμί δοκέω , ἤ τιμάω ὥσπερ πρό ὁ , ἐάν ὁ Τιμοκλέης ὑπερέχω λέγω .
926038	tlg0062.tlg018.1st1K-grc1	ΗΡΑ 5 Δεινὰ ταῦτα ὡς ἀληθῶς, καὶ οὐ μάτην, Ζεῦ, ἐπετραγῴδεις αὐτοῖς.	οὗτος ὡς ἀληθής , καί οὐ μάτην , Ζεύς ,  αὐτός .
926039	tlg0062.tlg018.1st1K-grc1	ΖΕΘΣ Σὺ δὲ ᾤου Δανάης τινὸς ἢ Ἀντιοπης εἶναι μοι λόγον ἐν ταράχῳ τοσούτῳ.	δέ  Δανάη  ἤ  εἰμί  λόγος ἐν  τοσοῦτος .
926040	tlg0062.tlg018.1st1K-grc1	τί δ᾿ οὖν, ὦ Ἑρμῇ καί Ἥρα καὶ Ἀθηνᾶ, πράττοιμεν ἄν;	τι  οὖν , ὦ Ἑρμῆς καί Ἥρα καί Ἀθήνη , πράσσω ἄν ;
926041	tlg0062.tlg018.1st1K-grc1	συνενρίσκετε γὰρ καὶ αὐτοὶ τὸ μέρος, ΕΡΜΗΣ Ἐγὼ μὲν ἐπὶ τὸ κοινόν φημι δεῖν τὴν σκέψιν ἐπανενεγκεῖν ἐκκλησίαν συναγαγόντα.	γάρ καί αὐτός ὁ μέρος ,   μέν ἐπί ὁ κοινός φημί δέω ὁ σκέψις  ἐκκλησία συνάγω .
926042	tlg0062.tlg018.1st1K-grc1	Κἀμοὶ ταὐτὰ συνδοκεῖ ἄπερ καὶ τούτῳ.	αὐτός συνδοκέω  καί οὗτος .
