id	filename	tokens	lemmas
42288	tlg2042.tlg021.opp-grc1	Ὁμιλία ιβ΄.	.
42289	tlg2042.tlg021.opp-grc1	Εὶς τὸ» καὶ ἐρεῖς πρὸς τὸν λαόν τοῦτον·	ὁ » καί λέγω πρός ὁ λαός οὗτος ·
42290	tlg2042.tlg021.opp-grc1	τάδε λέγει κύριος ὁ θεὸς Ἰσραήλ.	ὅδε λέγω κύριος2 ὁ   .
42291	tlg2042.tlg021.opp-grc1	πᾶς ἀσκὸς πληρωθήσεται οἴνου« μέχρι τοῦ» καὶ κατάξουσιν οἱ ὀφθαλμοὶ ὑμῶν δάκρυα, ὄτι συνετρίβη τὸ Ποίμνιον τοῦ κυρίους«.	πᾶς   οἶνος « μέχρι ὁ » καί  ὁ ὀφθαλμός ὑμός δάκρυον ,  συντρίβω ὁ  ὁ κύριος « .
42292	tlg2042.tlg021.opp-grc1	Ὃ προστάσσεται ὁ προφήτης λέγειν ὑπὸ θεοῦ, ὀφείλει ἄξιον εἶναι τοῦ θεοῦ, οὐ φαίνεται δὲ ὅτι οὐκ ἄξιόν ἐστι τοῦ θεοῦ, μενόντων ἡμῶν ἐπὶ τοῦ γράμματος, ὥστε εἰπεῖν ἄλλον τινὰ ἀκούσαντα τοῦ γράμματος·	ὁ προφήτης λέγω ὑπό θεός ,  ἄξιος εἰμί ὁ θεός , οὐ φαίνω δέ ὅτι2 οὐ ἄξιος εἰμί ὁ θεός , μένω ἐγώ ἐπί ὁ γράμμα , ὥστε λέγω ἄλλος  ἀκούω ὁ γράμμα ·
42293	tlg2042.tlg021.opp-grc1	μωρία ἐστὶ ταῦτα τὰ γράμματα.	εἰμί οὗτος ὁ γράμμα .
42294	tlg2042.tlg021.opp-grc1	τοῦτο δὲ ἐρεῖ ψυχικός·	οὗτος δέ λέγω ψυχικός ·
42295	tlg2042.tlg021.opp-grc1	» ψυχικὸς« γὰρ» ἄνθρωπος οὐ δέχεται τὰ τοῦ πνεύματος τοῦ θεοῦ·	ψυχικός « γάρ » ἄνθρωπος οὐ δέχομαι ὁ ὁ πνεῦμα ὁ θεός ·
42296	tlg2042.tlg021.opp-grc1	μωρία γὰρ αὐτῷ ἐστιν«.	μωρία γάρ αὐτός εἰμί « .
42297	tlg2042.tlg021.opp-grc1	ὅρα οὐν τὴν λέξιν τί φησιν.	ὁράω  ὁ λέξις τι φημί .
42298	tlg2042.tlg021.opp-grc1	» καὶ ἐρεῖς πρὸς τὸν λαὸν τοῦτον·	» καί λέγω πρός ὁ λαός οὗτος ·
42299	tlg2042.tlg021.opp-grc1	τάδε λέγει κύριος ὁ θεὸς Ἰσραήλ«— ὃ λέγει» κύριος ὁ θεὸς Ἱσραήλ« ἂξιον ἔστω κυρίου Ἰσραήλ—» πᾶς ἀσκὸς πληρωθήσεται οἵνου.	ὅδε λέγω κύριος2 ὁ   « — ὅς λέγω » κύριος2 ὁ   «  εἰμί   — » πᾶς    .
42300	tlg2042.tlg021.opp-grc1	καὶ ἔσται ἐὰν εἴπωσι πρός σε·	καί εἰμί ἐάν  πρός  ·
42301	tlg2042.tlg021.opp-grc1	μὴ γνόντες οὐ γνωσόμεθα ὅτι πᾶς ἀσκὸς πληρωθήσεται οἵνου«;	μή γιγνώσκω οὐ γιγνώσκω ὅτι2 πᾶς    « ;
42302	tlg2042.tlg021.opp-grc1	καὶ οἱ ἀποκρινόμενοι εἰ ἐπὶ τοῦ ῥητοῦ ἑστῶτες ταῦτά φασι λέγουσιν ἐγνωκέναι ὅτι» πᾶς ἀσκὸς πληρωθήσεται οἵνου«, Ψεύδονται.	καί ὁ  εἰ ἐπί ὁ  ἵστημι οὗτος φημί λέγω γιγνώσκω ὅτι2 » πᾶς    « ,  .
42303	tlg2042.tlg021.opp-grc1	οὐ γὰρ » πᾶς ἀσκὸς πληρωθήσεται οἴνου«.	οὐ γάρ  πᾶς   οἶνος « .
42304	tlg2042.tlg021.opp-grc1	εἰσὶ γοῦν ἀσκοὶ ἐλαίου πληρούμενοι ἢ ἄλλης ὑγρᾶς οὐσίας, <τινὲς δὲ ψεύδονται ἄρα·	εἰμί γοῦν   πληρόω ἤ ἄλλος ὑγρός οὐσία ,  δέ ψεύδω ἄρα ·
42305	tlg2042.tlg021.opp-grc1	οὐ γὰρ Μᾶς ἀσκὸς πληρωθήσεται οἴνου«.	οὐ γάρ    οἶνος « .
42306	tlg2042.tlg021.opp-grc1	καὶ ὁ λαὸς ἀποκρίνεται φάσκων·	καί ὁ λαός ἀποκρίνω φάσκω ·
42307	tlg2042.tlg021.opp-grc1	» μὴ γνόντες οὐ γνωσόμεθα ὅτι πᾶς ἀσκὸς πληρωθήσεται οἵνου«;	» μή γιγνώσκω οὐ γιγνώσκω ὅτι2 πᾶς    « ;
42308	tlg2042.tlg021.opp-grc1	ἅπερ διηγήσεως κατὰ τὸ δυνατὸν ἡμῖν τοιᾶσδε τεύξεται.	ὅς διήγησις κατά ὁ δυνατός ἐγώ τοιόσδε τεύχω .
42309	tlg2042.tlg021.opp-grc1	ἐὰν εἰδῳμεν τàς τῶν οἴνων διαφορὰς καὶ τὰ λεγόμενα περὶ αὐτῶν, καὶ ἀκολούθως αὐτοῖς περὶ τῶν ἀσκῶν ὀψόμεθα ὅτι ἀληθές ἐστι τὸ πᾶς ἀσκὸς πληρωθήσεται οἴνου«.	ἐάν   ὁ οἶνος διαφορά καί ὁ λέγω περί αὐτός , καί ἀκόλουθος αὐτός περί ὁ  ὁράω ὅτι2 ἀληθής εἰμί ὁ πᾶς   οἶνος « .
42310	tlg2042.tlg021.opp-grc1	εἴτε γὰρ ἀγαθός τίς έστιν, ἕν οὕτως ὀνομάσωμεν, έν ἀσκοῖς ἀσκός, πληρωθήσεται οἴνου κατὰ τὴν ἑαυτοῦ ἀγαθότητα.	εἴτε γάρ ἀγαθός τις  ,  οὕτως  ,    ,  οἶνος κατά ὁ ἑαυτοῦ  .
42311	tlg2042.tlg021.opp-grc1	εἴτε ἐστίν ὡς ἐν συγκρίσει ἀσκῶν καὶ τῇ κρίσει τῇ περὶ αὐτῶν, μοχθηρός, καὶ αὐτὸς κατὰ τὴν μοχθηρίαν αὐτοῦ πληρωθήσεται οἴνου μοχθηροῦ.	εἴτε εἰμί ὡς ἐν σύγκρισις ἀσκέω καί ὁ κρίσις ὁ περί αὐτός , μοχθηρός , καί αὐτός κατά ὁ μοχθηρία αὐτός  οἶνος μοχθηρός .
