id	filename	tokens	lemmas
632507	tlg0627.tlg048.1st1K-grc1	ΠΕΡΙ ΟΣΤΕΩΝ ΦΥΣΙΟΣ.	.
632508	tlg0627.tlg048.1st1K-grc1	1.	.
632509	tlg0627.tlg048.1st1K-grc1	Ὀστέα χειρὸς εἰκοσιεπτά·	χείρ  ·
632510	tlg0627.tlg048.1st1K-grc1	ποδὸς εἰκοσιτέσσαρα·	πούς  ·
632511	tlg0627.tlg048.1st1K-grc1	τραχήλου ἐς τὸν μέγαν ἑπτά·	εἰς ὁ μέγας ἑπτά ·
632512	tlg0627.tlg048.1st1K-grc1	ὀσφύος πέντε·	ὀσφύς πέντε ·
632513	tlg0627.tlg048.1st1K-grc1	ῥάχιος εἴκοσι·	εἴκοσι ·
632514	tlg0627.tlg048.1st1K-grc1	κεφαλῆς ξὺν ὀπωπίοις ὀκτώ·	κεφαλή σύν  ὀκτώ ·
632515	tlg0627.tlg048.1st1K-grc1	ξύμπαντα ἐννενήκοντα ἓν, ξὺν ὄνυξιν ἑκατὸν ἕνδεκα.	σύμπας ἐνενήκοντα  , σύν   ἕνδεκα .
632516	tlg0627.tlg048.1st1K-grc1	Ἃ δ’ ἡμεῖς αὐτοὶ ἐξ ἀνθρώπου ὀστέων κατεμάθομεν, σπόνδυλοι οἱ ἄνω τῆς κληβδος σὺν τῷ μεγάλῳ ἑπτά·	αὐτός ἐκ ἄνθρωπος ὀστέον καταμανθάνω ,  ἕ ἄνω2 ὁ  σύν τῷ μέγας ἑπτά ·
632517	tlg0627.tlg048.1st1K-grc1	οἱ δὲ κατὰ τὰς πλευρὰς ὅσαι περ αἱ πλευραὶ δώδεκα·	ὁ δέ κατά ὁ πλευρά ὅσος περ ὁ πλευρά δώδεκα ·
632518	tlg0627.tlg048.1st1K-grc1	οἱ δὲ κατὰ κενεῶνας ἐκτὸς, ἐν ᾧ τὰ ἰσχία, ἐν τῇ ὀσφύϊ πέντε.	ὁ δέ κατά κενεών ἐκτός , ἐν ὅς ὁ ἰσχίον , ἐν ὁ  πέντε .
632519	tlg0627.tlg048.1st1K-grc1	Τὸ δὲ σπέρμα οἷον κηρίον ἑκατέρωθεν τῆς κύστιος·	δέ σπέρμα οἷος κηρίον ἑκατέρωθεν ὁ κύστις ·
632520	tlg0627.tlg048.1st1K-grc1	ἐκ δ’ αὐτῶν φλέβες ἑκατέρωθεν τοῦ οὐρητῆρος ἐς τὸ αἰδοῖον τείνουσι.	ἐκ  αὐτός  ἑκατέρωθεν ὁ οὐρητήρ εἰς ὁ αἰδοῖος τείνω .
632521	tlg0627.tlg048.1st1K-grc1	Ποτὸν διὰ φάρυγγος καὶ στομάχου·	διά φάρυγξ καί στόμαχος ·
632522	tlg0627.tlg048.1st1K-grc1	λάρυγξ ἐς πλεύμονα καὶ ἀρτηρίην·	λάρυγξ εἰς πλεύμων καί ἀρτηρία ·
632523	tlg0627.tlg048.1st1K-grc1	ἀπὸ δὲ τούτων ἐς ἄκρην κύστιν.	ἀπό δέ οὗτος εἰς ἄκρος κύστις .
632524	tlg0627.tlg048.1st1K-grc1	Ἥπατος πέντε λοβοί·	ἥπατος πέντε  ·
632525	tlg0627.tlg048.1st1K-grc1	ἐπὶ δὲ τοῦ τετάρτου λοβοῦ ἐπίκειται ἡ χολὴ, ἣ τὸ στόμα ἐπὶ φρένας καὶ καρδίην καὶ πλεύμονα φέρει·	ἐπί δέ ὁ τέταρτος λοβός ἐπίκειμαι ὁ χολή , ὁ ὁ στόμα ἐπί φρήν καί καρδία καί  φέρω ·
632526	tlg0627.tlg048.1st1K-grc1	καρδίην ὑμὴν περίεστι.	καρδία  περίειμι .
632527	tlg0627.tlg048.1st1K-grc1	Τὰ κῶλα ἔχει κυνὸς μείζω·	ἔχω  μέγας ·
632528	tlg0627.tlg048.1st1K-grc1	ἤρτηται δὲ ἐκ τῶν μεσοκώλων·	ἀρτάω δέ ἐκ ὁ  ·
632529	tlg0627.tlg048.1st1K-grc1	ταῦτα δὲ ἐκ νεύρων ἀπὸ τῆς ῥάχιος ὑπὸ τὴν γαστέρα.	οὗτος δέ ἐκ  ἀπό ὁ ῥάχις ὑπό ὁ γαστήρ .
632530	tlg0627.tlg048.1st1K-grc1	Νεφροὶ, ἐκ νεύρων ἀπὸ ῥάχιος καὶ ἀρτηρίης.	, ἐκ  ἀπό  καί ἀρτηρία .
632531	tlg0627.tlg048.1st1K-grc1	2.	.
632532	tlg0627.tlg048.1st1K-grc1	Καρδίης πηγή·	Καρδία πηγή ·
632533	tlg0627.tlg048.1st1K-grc1	ξυγγενὴς φλὲψ τείνει διὰ φρενῶν, ἥπατος, σπληνὸς, νεφρῶν ἐς ἰσχίον·	συγγενής  τείνω διά φρήν ,  ,  ,  εἰς ἰσχίον ·
632534	tlg0627.tlg048.1st1K-grc1	περὶ γαστροκνημίην ἐπὶ τὸν ταρσόν·	περί γαστροκνημία ἐπί ὁ ταρσός ·
632535	tlg0627.tlg048.1st1K-grc1	ἑτέρη δὲ ἐκ καρδίης ὑπὸ μασχάλας, κληβδας, σφαγὰς, κεφαλὴν, ῥῖνα, μέτωπον, παρὰ τὰ ὦτα, ὤμους, μετάφρενον, στήθεα, γαστέρα, διὰ πήχεος·	ἕτερος δέ ἐκ καρδία ὑπό  ,  , σφαγή , κεφαλή , ῥίς , μέτωπον , παρά ὁ οὖς , ὦμος , μετάφρενον , στῆθος , γαστήρ , διά  ·
632536	tlg0627.tlg048.1st1K-grc1	ἡ δὲ διὰ μασχαλέων ἐπὶ πῆχυν, ἐπὶ ταρσόν.	ὁ δέ διά  ἐπί πῆχυς , ἐπί ταρσός .
632537	tlg0627.tlg048.1st1K-grc1	3.	.
632538	tlg0627.tlg048.1st1K-grc1	Νεύρων ἔκφυσις ἀπὸ τοῦ ἰνίου ἄχρι παρὰ ῥάχιν, παρὰ ἰσχίον, ἐς αἰδοῖα, ἐς μηροὺς, πόδας, κνήμας, ἐς χεῖρας·	ἔκφυσις ἀπό ὁ ἰνίον ἄχρι παρά ῥάχις , παρά ἰσχίον , εἰς αἰδοῖον , εἰς μηρός , πούς , κνήμη , εἰς χείρ ·
632539	tlg0627.tlg048.1st1K-grc1	ἄλλ’ ἐς βραχίονας, τὰ μὲν ἐς σάρκας, τὰ δὲ παρὰ τὴν περόνην ἐς τὸν μέγαν δάκτυλον·	εἰς βραχίων , ὁ μέν εἰς σάρξ , ὁ δέ παρά ὁ περόνη εἰς ὁ μέγας δάκτυλος ·
632540	tlg0627.tlg048.1st1K-grc1	τὰ δ’ ἐκ τῶν σαρκῶν ἐπὶ τοὺς ἄλλους δακτύλους·	ὁ  ἐκ ὁ  ἐπί ὁ ἄλλος δάκτυλος ·
632541	tlg0627.tlg048.1st1K-grc1	ἄλλ’ ἐς ὠμοπλάτην, στῆθος, γαστέρα, ὀστέοισι, συνδέσμοισιν·	εἰς  , στῆθος , γαστήρ , ὀστέον ,  ·
