id	filename	tokens	lemmas
483030	tlg2022.tlg060.1st1K-grc1	ἀρχὴν ἁπάντων καὶ τέλος ποιοῦ Θεόν.	ἀρχή ἅπας καί τέλος   .
483031	tlg2022.tlg060.1st1K-grc1	βίου τὸ κέρδος εὖ βιοῦν καθ’ ἡμέραν.	βίος ὁ κέρδος εὖ βιόω κατά ἡμέρα .
483032	tlg2022.tlg060.1st1K-grc1	γίνωσκε πάντα τῶν καλῶν τὰ δράματα.	γιγνώσκω πᾶς ὁ καλός ὁ δρᾶμα .
483033	tlg2022.tlg060.1st1K-grc1	δεινὸν πένεσθαι, χεῖρον δ᾿ εὐπορεῖν κακῶς.	δεινός πένομαι , χείρων  εὐπορέω κακός .
483034	tlg2022.tlg060.1st1K-grc1	εὐεργετῶν νόμιζε μιμεῖσθαι Θεόν.	εὐεργετέω νομίζω μιμέομαι  .
483035	tlg2022.tlg060.1st1K-grc1	ζήτει θεοῦ σοι χρηστότητα χρηστὸς ὤν.	ζητέω θεός  χρηστότης χρηστός εἰμί .
483036	tlg2022.tlg060.1st1K-grc1	ἡ σὰρξ κρατείσθω καὶ δαμαζέσθω καλῶς.	ὁ   καί  καλός .
483037	tlg2022.tlg060.1st1K-grc1	θυμὸν χαλίνου, μὴ φρενῶν ἔξω πέσῃς.	θυμός  ,  φρήν ἔξω πίπτω .
483038	tlg2022.tlg060.1st1K-grc1	ἵστη μὲν ὄμμα, γλῶσσα δὲ στάθμην ἔχοι.	ἵστημι μέν ὄμμα , γλῶσσα δέ στάθμη ἔχω .
483039	tlg2022.tlg060.1st1K-grc1	κλεὶς ὠσὶ κείσθω, μηδὲ πορνεύοι γέλως.	κεῖμαι , μηδέ  γέλως .
483040	tlg2022.tlg060.1st1K-grc1	λύχνος βίου σοι παντὸς ἡγείσθω λόγος.	βίος  πᾶς  λόγος .
483041	tlg2022.tlg060.1st1K-grc1	μή σοι τὸ εἶναι τῷ δοκεῖν ὑπορρέοι.	μή  ὁ εἰμί ὁ δοκέω  .
483042	tlg2022.tlg060.1st1K-grc1	νόει τὰ πάντα, πρᾶσσε δ᾿ ἃ πράσσειν θέμις.	νοέω ὁ πᾶς , πράσσω  ὅς πράσσω θέμις .
483043	tlg2022.tlg060.1st1K-grc1	ξένον σεαυτὸν ἴσθι, καὶ τίμα ξένους.	ξένος σεαυτοῦ οἶδα , καί τιμάω ξένος .
483044	tlg2022.tlg060.1st1K-grc1	ὅτ᾿ εὐπλοεῖς, μάλιστα μέμνησο ζάλης.	, μάλιστα μιμνήσκω ζάλη .
483045	tlg2022.tlg060.1st1K-grc1	πάντ᾿ εὐχαρίστως δεῖ δέχεσθαι τἀκ Θεοῦ.	εὐχάριστος δέω δέχομαι ἐκ  .
483046	tlg2022.tlg060.1st1K-grc1	ῥάβδος δικαίου πλεῖον ἢ τιμὴ κακοῦ.	δίκαιος πολύς ἤ τιμή κακός .
483047	tlg2022.tlg060.1st1K-grc1	σοφῶν θύρας ἔκτριβε, πλουσίων δὲ μή.	σοφόω θύρα  ,  δέ μή .
483048	tlg2022.tlg060.1st1K-grc1	τὸ μικρὸν οὐ μικρόν, ὅταν ἐκφέρῃ μέγα.	ὁ μικρός οὐ μικρός , ὅταν ἐκφέρω μέγας .
483049	tlg2022.tlg060.1st1K-grc1	φύλασσε σαυτόν, πτῶμα δ᾿ ἄλλου μὴ γέλα.	φυλάσσω σεαυτοῦ , πτῶμα  ἄλλος   .
483050	tlg2022.tlg060.1st1K-grc1	χάρις φθονεῖσθαι, τὸ φθονεῖν δ᾿ αἶσχος μέγα.	χάρις φθονέω , ὁ φθονέω  αἶσχος μέγας .
483051	tlg2022.tlg060.1st1K-grc1	ψυχὴ θύοιτο μᾶλλον ἢ τὸ πᾶν θεῷ.	ψυχή  μᾶλλον ἤ ὁ πᾶς θεός .
483052	tlg2022.tlg060.1st1K-grc1	ὢ τίς φυλάξει ταῦτα καὶ σωθήσεται.	ὦ τις φυλάσσω οὗτος καί  .
