id	filename	tokens	lemmas
45884	tlg0057.tlg093.1st1K-grc1	ΓΑΛΗΝΟΥ ΠΡΟΣ ΛΥΚΟΝ ΒΙΒΛΙΟΝ.	.
45885	tlg0057.tlg093.1st1K-grc1	Ἀνεμέσητον μὲν δήπου Λύκῳ καὶ παντὶ τῷ βουληθέντι πρὸς Ἱπποκράτην γράφειν.	μέν  Λύκος καί πᾶς τῷ βούλομαι πρός Ἱπποκράτης γράφω .
45886	tlg0057.tlg093.1st1K-grc1	ἔτι δὲ ἀνεμεσητότερον οἶμαι τοῖς δυναμένοις ἀπολύσασθαι τὰ κακῶς εἰρημένα πρὸς αὐτὸν ἐγκλήματα, καθάπερ ἐν δικα στηρίῳ τοῖς ἀναγνωσομένοις ἀμφοτέρων τὰ γράμματα, τὴν ἀπολογίαν ποιήσασθαι, καὶ μάλιστα ὅταν ὁ μὲν ἐγκαλῶν πρὶν μαθεῖν τὰ λεγόμενα θρασύνεται, τῷδ’ ἀπολογουμένῳ πεπαιδεῦσθαι κατὰ τοῦ παλαιοῦ δόγματος.	ἔτι δέ  οἴομαι ὁ  ἀπολύω ὁ κακός λέγω πρός αὐτός ἔγκλημα , καθά ἐν   ὁ  ἀμφότερος ὁ γράμμα , ὁ ἀπολογία ποιέω , καί μάλιστα ὅταν ὁ μέν ἐγκαλέω πρίν μανθάνω ὁ λέγω θρασύνω , τῷ δ’  παιδεύω κατά ὁ παλαιός δόγμα .
45887	tlg0057.tlg093.1st1K-grc1	Λύκος τοίνυν ἔγραψε μὲν ἐξηγητικὰ τῶν Ἱπποκράτους ἀφορισμῶν ὑπομνήματα, λωβᾶται δὲ τοῖς δόγμασι τἀνδρὸς ἑκατέρωθεν οἷς τε ψέγειν καὶ οἷς ἐπαινεῖν τινα τῶν ἐπ’ αὐτοῦ λεγομένων οἴεται καὶ δι’ ὧν ἀντιλέγειν ἐπιχειρεῖ.	Λύκος τοίνυν γράφω μέν  ὁ Ἱπποκράτης  ὑπόμνημα , λωβάομαι δέ ὁ δόγμα ἀνήρ ἑκατέρωθεν ὅς τε ψέγω καί ὅς ἐπαινέω τις ὁ ἐπί αὐτός λέγω οἴομαι καί διά ὅς ἀντιλέγω ἐπιχειρέω .
45888	tlg0057.tlg093.1st1K-grc1	τά τε γὰρ ἐπαινούμενα Λύκου φαντάσματά ἐστιν, οὐχὶ Ἱπποκράτους δόγματα, δι’ ὧν τε ἀντιλέγει δῆλός ἐστι μηδὲ τὰ στοιχεῖα τῆς Ἱπποκράτους τέχνης ἐπιστάμενος.	ὁ τε γάρ  Λύκης  εἰμί , οὐ Ἱπποκράτης δόγμα , διά ὅς τε ἀντιλέγω δῆλος εἰμί μηδέ ὁ στοιχεῖον ὁ Ἱπποκράτης τέχνη ἐφίστημι .
45889	tlg0057.tlg093.1st1K-grc1	ὅτῳ δ’ οὐκ ἔστι τῶν στοιχείων ἐπιστήμη, σχολῇ γ’ ἂν οὗτος οὐ τὰς συλλαβὰς εἰδείη τῆς τέχνης ἐκείνης ἢ τῶν ἀπ’ αὐτῆς.	ὅστις  οὐ εἰμί ὁ στοιχεῖον ἐπιστήμη , σχολή  ἐάν οὗτος οὐ ὁ συλλαβή οἶδα ὁ τέχνη ἐκεῖνος ἤ ὁ ἀπό αὐτός .
45890	tlg0057.tlg093.1st1K-grc1	εἰ μὲν οὖν ἐγὼ πρῶτος ἢ μόνος ἔλεγον ἐκ θερμοῦ καὶ ψυχροῦ καὶ ὑγροῦ καὶ ξηροῦ τὰ τῶν ζώων σώματα συγκεῖσθαι νομίζειν Ἱπποκράτην, τάχα ἂν ἴσως εὐλαβέστερον ἐνεκάλουν Λύκῳ πρὶν γνῶναι τὰ στοιχεῖα τῆς Ἱπποκράτους τέχνης ἐπιχειροῦντι τῶν συγγραμμάτων αὐτοῦ γράφειν ἐξηγήσεις.	εἰ μέν οὖν  πρῶτος τίη μόνος λέγω ἐκ θέρμος καί ψυχρός καί  καί  ὁ ὁ  σῶμα σύγκειμαι νομίζω Ἱπποκράτης , τάχα ἄν ἴσος εὐλαβής ἐγκαλέω Λύκος πρίν γιγνώσκω ὁ στοιχεῖον ὁ Ἱπποκράτης τέχνη ἐπιχειρέω ὁ σύγγραμμα αὐτός γράφω  .
45891	tlg0057.tlg093.1st1K-grc1	οὔτε γὰρ ὅσοι δόγμασιν ἐναντίοις ἐνεγράφησαν οὔθ’ ὅσοι μήτε τὰ πρῶτα γινώσκουσι τῆς τέχνης χρήσιμα εὔλογον ἐξηγεῖσθαι τοὺς ἀφορισμοὺς, ἀλλ’ ὥσπερ μεμαθήκασι μὲν ἐκ τῆς παιδικῆς ἡλικίας, ἐπαινοῦσι δὲ πάλιν ἢ ψέγουσιν αὐτοῦ τὰ δόγματα.	οὔτε γάρ ὅσος δόγμα ἐναντίος   ὅσος  ὁ πρῶτος γιγνώσκω ὁ τέχνη  εὔλογος ἐξηγέομαι ὁ  , ἀλλά ὥσπερ μανθάνω μέν ἐκ ὁ παιδικός ἡλικία , ἐπαινέω δέ πάλιν τίη ψέγω αὐτός ὁ δόγμα .
45892	tlg0057.tlg093.1st1K-grc1	Λύκος δὲ εἰς τοσοῦτον ἄρα τῆς Ἱπποκράτους τέχνης ἀμαθής ἐστιν, ὡς ἐγὼ θεοὺς ἅπαντας ἐπόμνυμι, τὰς πρώτας τῶν εἰς τοὺς ἀφορισμοὺς ὑπομνημάτων αὐτοῦ ἐξηγήσεις ἀναγνοὺς, οὐκέθ’ ὑπέμεινα τὸ λοιπὸν τοῦ βιβλίου ἀναγνῶναι, τοσοῦτον ἐφαίνετο τῆς γνώμης ἁμαρτάνειν τοῦ παλαιοῦ.	Λύκος δέ εἰς τοσοῦτος ἄρα ὁ Ἱπποκράτης τέχνη ἀμαθής εἰμί , ὡς   ἅπας ἐπόμνυμι , ὁ πρῶτος ὁ εἰς ὁ  ὑπόμνημα αὐτός  ἀναγιγνώσκω ,  ὑπομένω ὁ λοιπός ὁ βιβλίον ἀναγιγνώσκω ,  φαίνω ὁ γνώμη ἁμαρτάνω ὁ παλαιός .
45893	tlg0057.tlg093.1st1K-grc1	τῶν ἑταίρων δέ τινος ἀξιώσαντος ἐπακοῦσαί με τῶν εἰς τόνδε τὸν ἀφορισμὸν ὑπ’ αὐτοῦ γεγραμμένων, ἐν ᾧ φησι τὰ αὐξανόμενα πλεῖστον ἔχει τὸ ἔμφυτον θερμὸν, εἶτα πολλῶν καὶ ἄλλων παρακαλεσάντων ἀπολογήσασθαι πρὸς τὰς κατηγορίας, οὕτως ἀναγκασθεὶς ἐπὶ τόνδε τὸν λόγον ἧκον.	ὁ ἑταῖρος δέ  ἀξιόω   ὁ εἰς ὅδε ὁ  ὑπό αὐτός  , ἐν ὅς φημί ὁ αὐξάνω πλεῖστος ἔχω ὁ ἔμφυτος θερμός , εἶτα πολύς καί ἄλλος παρακαλέω ἀπολογέομαι πρός ὁ κατηγορία , οὕτως ἀναγκάζω ἐπί  ὁ λόγος ἥκω .
