id	filename	tokens	lemmas
1201299	tlg0032.tlg012.perseus-grc2	πρῶτον μὲν θύοντα χρὴ αἰτεῖσθαι θεοὺς ταῦτα διδόναι καὶ νοεῖν καὶ λέγειν καὶ πράττειν, ἀφʼ ὧν θεοῖς μὲν κεχαρισμενώτατα ἄρξαις ἄν, σαυτῷ δὲ καὶ φίλοις καὶ τῇ πόλει προσφιλέστατα καὶ εὐκλεέστατα καὶ πολυωφελέστατα.	πρῶτος μέν θύω χρή αἰτέω  οὗτος δίδωμι καί νοέω καί λέγω καί πράσσω ,  ὅς θεός μέν   ἄν , σεαυτοῦ δέ καί φίλος καί ὁ πόλις προσφιλής καί εὐκλεής καί πολυωφελής .
1201300	tlg0032.tlg012.perseus-grc2	θεῶν δὲ ἵλεων ὄντων ἀναβιβαστέον μέν σοι ἱππέας, καὶ ὅπως ἀναπληρῶται ὁ κατὰ τὸν νόμον ἀριθμὸς καὶ ὅπως τὸ ὂν ἱππικὸν μὴ μειῶται.	θεός δέ  εἰμί ἀναβιβάζω μέν  ἱππεύς , καί ὅπως  ὁ κατά ὁ νόμος ἀριθμός καί ὅπως ὁ εἰμί ἱππικός μή μειώτης .
1201301	tlg0032.tlg012.perseus-grc2	εἰ δὲ μὴ προσαναβήσονται ἱππεῖς, μείονες ἀεὶ ἔσονται.	εἰ δέ μή  ἱππεύς , μείων ἀεί εἰμί .
1201302	tlg0032.tlg012.perseus-grc2	ἀνάγκη γὰρ τοὺς μὲν γήρᾳ ἀπαγορεύειν, τοὺς δὲ καὶ ἄλλως ἐκλείπειν.	ἀνάγκη γάρ ὁ μέν γῆρας ἀπαγορεύω , ὁ δέ καί ἄλλος ἐκλείπω .
1201303	tlg0032.tlg012.perseus-grc2	πληρουμένου γε μὴν τοῦ ἱππικοῦ ἐπιμελητέον μὲν ὅπως τρέφωνται οἱ ἵπποι ὡς ἂν δύνωνται πόνους ὑποφέρειν·	πληρόω γε μήν ὁ ἱππικός ἐπιμελέομαι μέν ὅπως τρέφω ὁ ἵππος ὡς ἄν δύω πόνος ὑποφέρω ·
1201304	tlg0032.tlg012.perseus-grc2	οἱ γὰρ ἥττους τῶν πόνων οὔτε αἱρεῖν οὔτε ἀποφεύγειν δύναιντʼ ἄν.	ὁ γάρ  ὁ πόνος οὔτε αἱρέω οὔτε ἀποφεύγω  ἄν .
1201305	tlg0032.tlg012.perseus-grc2	ἐπιμελητέον δὲ ὅπως εὔχρηστοι ὦσιν·	ἐπιμελέομαι δέ ὅπως εὔχρηστος εἰμί ·
1201306	tlg0032.tlg012.perseus-grc2	οἱ γὰρ αὖ ἀπειθεῖς τοῖς πολεμίοις μᾶλλον ἢ τοῖς φίλοις συμμαχοῦσι.	ὁ γάρ αὖ ἀπειθής ὁ πολέμιος μᾶλλον ἤ ὁ φίλος συμμαχέω .
1201307	tlg0032.tlg012.perseus-grc2	καὶ οἱ λακτίζοντες δὲ ἀναβεβαμένοι ἵπποι ἐκποδὼν ποιητέοι·	καί ὁ λακτίζω δέ ἀναβαίνω ἵππος ἐκποδών ποιέω ·
1201308	tlg0032.tlg012.perseus-grc2	οἱ γὰρ τοιοῦτοι πολλάκις πλείω κακὰ ἢ οἱ πολέμιοι ποιοῦσι.	ὁ γάρ τοιοῦτος πολλάκις πολύς κακός ἤ ὁ πολέμιος ποιέω .
