id	filename	tokens	lemmas
1105426	tlg5022.tlg002.1st1K-grc1	SCHOLIA.	.
1105427	tlg5022.tlg002.1st1K-grc1	Ad definitiones.	.
1105428	tlg5022.tlg002.1st1K-grc1	1.	.
1105429	tlg5022.tlg002.1st1K-grc1	Τῶν δεδομένων τὰ μὲν θέσει ἐστὶ δεδομένα, τὰ δὲ μεγέθει, τὰ δὲ καὶ θέσει καὶ μεγέθει.	ὁ  ὁ μέν θέσις εἰμί  , ὁ δέ μέγεθος , ὁ δέ καί  καί μέγεθος .
1105430	tlg5022.tlg002.1st1K-grc1	2.	.
1105431	tlg5022.tlg002.1st1K-grc1	Τὸ δεδομένον λέγεται τετραχῶς·	δίδωμι λέγω τετραχῶς ·
1105432	tlg5022.tlg002.1st1K-grc1	ἢ γὰρ μεγέθει ἢ εἴδει ἢ λόγῳ ἢ θέσει δεδόσθαι λέγεται.	τίη γάρ μέγεθος τίη εἶδος τίη λόγος τίη θέσις  λέγω .
1105433	tlg5022.tlg002.1st1K-grc1	καὶ τί μὲν τούτων ἕκαστον σημαίνει, αὐτὸς σαφῶς διδάσκει.	καί τι μέν οὗτος ἕκαστος σημαίνω , αὐτός σαφής διδάσκω .
1105434	tlg5022.tlg002.1st1K-grc1	κοι- νῶς δὲ λέγεται δεδομένον, ᾧ δυνατόν ἐστιν ἴσον εὑρεῖν τε καὶ πορίσασθαι.	-  δέ λέγω δίδωμι , ὅς δυνατός εἰμί ἴσος εὑρίσκω τε καί πορίζω .
1105435	tlg5022.tlg002.1st1K-grc1	3.	.
1105436	tlg5022.tlg002.1st1K-grc1	Τὴν τῶν δεδομένων πραγματείαν ἐν ἑνὶ ἐπι- πέδῳ κειμένων ὑποθετέον, ὥσπερ καὶ τὰ πρῶτα ἓξ τῆς στοιχειώσεως βιβλία.	ὁ  πραγματεία ἐν  ἐπί - πέδον   , ὥσπερ καί ὁ πρῶτος  ὁ  βιβλίον .
1105437	tlg5022.tlg002.1st1K-grc1	4.	.
1105438	tlg5022.tlg002.1st1K-grc1	Δεδομένα ἐστὶ τὰ ὡρισμένα, τουτέστιν ὧν τὰ πέρατα δέδοται εἴτε διανοίᾳ εἴτε αἰσθήσει·	εἰμί ὁ ὁρίζω ,   ὁ πέρατος δίδωμι εἴτε διάνοια εἴτε αἴσθησις ·
1105439	tlg5022.tlg002.1st1K-grc1	τούτοις γὰρ δυνάμεθα ἴσα πορίσασθαι ὁμοίως εἴτε διανοίᾳ εἴτε αἰσθήσει.	οὗτος γάρ δύναμαι ἴσος πορίζω ὅμοιος εἴτε διάνοια εἴτε  .
1105440	tlg5022.tlg002.1st1K-grc1	δύναται δὲ καὶ ῥητὸν καὶ ἄλογον δεδο- μένον εἶναι, ὡς λέγει Πάππος ἐν ἀρχῇ τοῦ εἰς τὸ ι΄ Εὐκλείδου·	δύναμαι δέ καί ῥητός καί ἄλογος  - μένω εἰμί , ὡς λέγω Πάππος ἐν ἀρχή ὁ εἰς ὁ  Εὐκλείδης ·
1105441	tlg5022.tlg002.1st1K-grc1	τὸ μὲν γὰρ ῥητὸν καὶ δεδομένον ἐστίν, οὐ πάντως δὲ καὶ τὸ δεδομένον ῥητόν ἐστιν.	ὁ μέν γάρ ῥητός καί δίδωμι εἰμί , οὐ πᾶς δέ καί ὁ δίδωμι ῥητός εἰμί .
1105442	tlg5022.tlg002.1st1K-grc1	Ad def5.	5 .
1105443	tlg5022.tlg002.1st1K-grc1	5.	.
1105444	tlg5022.tlg002.1st1K-grc1	Ἵνα ᾖ ὡρισμένος τῷ μεγέθει.	εἰμί ὁρίζω τῷ μέγεθος .
1105445	tlg5022.tlg002.1st1K-grc1	Ad def6.	6 .
1105446	tlg5022.tlg002.1st1K-grc1	6.	.
1105447	tlg5022.tlg002.1st1K-grc1	Ἵνα καὶ τῷ τόπῳ καὶ τῷ μεγέθει ὡρισμένος ᾖ.	καί τῷ τόπος καί τῷ μέγεθος ὁρίζω εἰμί .
1105448	tlg5022.tlg002.1st1K-grc1	Ad def.	.
1105449	tlg5022.tlg002.1st1K-grc1	8.	.
1105450	tlg5022.tlg002.1st1K-grc1	7.	.
1105451	tlg5022.tlg002.1st1K-grc1	Ταῦτα ὡς ἐπὶ ἑνὸς ἐπιπέδου ἀκουστέον.	ὡς ἐπί   ἀκούω .
1105452	tlg5022.tlg002.1st1K-grc1	Ad def9.	9 .
1105453	tlg5022.tlg002.1st1K-grc1	8.	.
1105454	tlg5022.tlg002.1st1K-grc1	Τῷ γὰρ ἀφαιρεθέντι τὸ τὴν ἀφαίρεσιν ὑπο- μεῖναν μεῖζόν ἐστιν.	γάρ ἀφαιρέω ὁ ὁ ἀφαίρεσις  -  μέγας εἰμί .
1105455	tlg5022.tlg002.1st1K-grc1	Ad def 10.	.
1105456	tlg5022.tlg002.1st1K-grc1	9.	.
1105457	tlg5022.tlg002.1st1K-grc1	Τὸ μὲν πρὸ αὐτοῦ ἀπὸ τοῦ μείζονος, ἐνταῦθα δὲ ἀπὸ τοῦ ἐλάττονος.	μέν πρό αὐτός ἀπό ὁ μέγας , ἐνταῦθα δέ ἀπό ὁ ἐλάσσων .
1105458	tlg5022.tlg002.1st1K-grc1	Ad deff.	.
1105459	tlg5022.tlg002.1st1K-grc1	9— 10.	—  .
1105460	tlg5022.tlg002.1st1K-grc1	10.	.
1105461	tlg5022.tlg002.1st1K-grc1	Τὰϛ τῶν δ δοθέντι μεῖζόν ἐστιν·	ϛ ὁ  δίδωμι μέγας εἰμί ·
1105462	tlg5022.tlg002.1st1K-grc1	τοῖς γὰρ δύο·	ὁ γάρ γε ·
1105463	tlg5022.tlg002.1st1K-grc1	καὶ τὰ δ τῶν ς δοθέντι ἔλαττόν ἐστιν·	καί ὁ  ὁ  δίδωμι  εἰμί ·
1105464	tlg5022.tlg002.1st1K-grc1	τοῖς γὰρ δύο πάλιν δεδομένοις.	ὁ γάρ γε πάλιν  .
1105465	tlg5022.tlg002.1st1K-grc1	Ad def.	.
1105466	tlg5022.tlg002.1st1K-grc1	11.	.
1105467	tlg5022.tlg002.1st1K-grc1	11.	.
1105468	tlg5022.tlg002.1st1K-grc1	Τὸ ἢ ἐν λόγῳ ἀντὶ τοῦ παρʼ ὃ ἐν λόγῳ.	τίη ἐν λόγος ἀντί ὁ   ἐν λόγος .
1105469	tlg5022.tlg002.1st1K-grc1	ἔχει δὲ τὴν ἀναφορὰν πρὸς τὸ μεῖζον·	ἔχω δέ ὁ ἀναφορά πρός ὁ μέγας ·
1105470	tlg5022.tlg002.1st1K-grc1	παρὰ τοσοῦτον γὰρ οὐκ ἔχουσι λόγον δοθέντα τὰ δύο μεγέθη, παῤ ὅσον ὑπερέχει τὸ ἓν τοῦ ἑτέρου δοθέντι τινὶ μεγέθει, οὗ ἀφαιρεθέντος εὑρίσκεται καὶ ὁ δεδομένος λόγος τῶν δύο μεγεθῶν.	παρά τοσοῦτος γάρ οὐ ἔχω λόγος δίδωμι ὁ γε  ,  ὅσος ὑπερέχω ὁ  ὁ ἕτερος δίδωμι  μέγεθος , οὗ ἀφαιρέω εὑρίσκω καί ὁ δίδωμι λόγος ὁ γε μέγεθος .
1105471	tlg5022.tlg002.1st1K-grc1	εἰ μὲν γὰρ λείπει τὸ ἢ ἐν λόγῳ, ἀφ- αιρεθέντος τοῦ ὑπερέχοντος ἀπὸ τοῦ μείζονος τὸ λοι- πὸν πρὸς τὸ ἕτερον ἴσον ἐστίν.	εἰ μέν γάρ λείπω ὁ τίη ἐν λόγος ,  -  ὁ ὑπερέχω ἀπό ὁ μέγας ὁ  -  πρός ὁ ἕτερος ἴσος εἰμί .
1105472	tlg5022.tlg002.1st1K-grc1	εἰ δὲ πρόσκειται τὸ ἢ ἐν λόγῳ, ἀφαιρεθέντος τοῦ ὑπερέχοντος οὐκέτι τὸ λοιπὸν πρὸς τὸ ἕτερον ἴσον, ἀλλʼ ἔχει τινὰ λόγον.	εἰ δέ πρόσκειμαι ὁ τίη ἐν λόγος , ἀφαιρέω ὁ ὑπερέχω οὐκέτι ὁ λοιπός πρός ὁ ἕτερος ἴσος ,  ἔχω  λόγος .
1105473	tlg5022.tlg002.1st1K-grc1	μεῖζον οὖν ἐστι τὸ ἓν μέγεθος τοῦ ἑτέρου ἢ ὥστε ποιῆσαι λόγον.	μέγας οὖν εἰμί ὁ  μέγεθος ὁ ἕτερος τίη ὥστε ποιέω λόγος .
1105474	tlg5022.tlg002.1st1K-grc1	ἐὰν οὖν ἡ ὑπεροχὴ δεδομένη ᾖ, καὶ ὁ λόγος δεδομένος ἐστίν.	ἐάν οὖν ὁ ὑπεροχή  εἰμί , καί ὁ λόγος δίδωμι εἰμί .
1105475	tlg5022.tlg002.1st1K-grc1	Ad def.	.
1105476	tlg5022.tlg002.1st1K-grc1	12.	.
1105477	tlg5022.tlg002.1st1K-grc1	12.	.
1105478	tlg5022.tlg002.1st1K-grc1	Ἀπὸν γὰρ τὸ προστεθὲν ἐλυμαίνετο τὴν σχέσιν τοῦ δεδομένου λόγου.	γάρ ὁ προστίθημι λυμαίνομαι ὁ σχέσις ὁ  λόγος .
1105479	tlg5022.tlg002.1st1K-grc1	Ad deff.	.
1105480	tlg5022.tlg002.1st1K-grc1	13 — 15.	.
1105481	tlg5022.tlg002.1st1K-grc1	13.	.
1105482	tlg5022.tlg002.1st1K-grc1	Τούτους Ἀπολλωνίου φασὶν εἶναι τοὺς τρεῖς ὅρους.	οὗτος Ἀπολλώνιος φημί εἰμί ὁ  ὅρος .
1105483	tlg5022.tlg002.1st1K-grc1	Ad def 13.	.
1105484	tlg5022.tlg002.1st1K-grc1	14.	.
1105485	tlg5022.tlg002.1st1K-grc1	Τουτέστιν ἀκίνητον, ἵνα ὁμολογουμένη μοι ᾖ ὁποία ἐστὶν ἡ γωνία.	ἀκίνητος , ἵνα ὁμολογέω  εἰμί ὁποῖος εἰμί ὁ γωνία .
1105486	tlg5022.tlg002.1st1K-grc1	Ad prop.	.
1105487	tlg5022.tlg002.1st1K-grc1	I.	.
1105488	tlg5022.tlg002.1st1K-grc1	15.	.
1105489	tlg5022.tlg002.1st1K-grc1	Εἰδέναι δεῖ, ὡς, ἔνθα ὁ φιλόσοφος λέγει ἀπο- λελυμένως δεδομένα μεγέθη, μεγέθει δεδόσθαι ση- μαίνει.	οἶδα δέω , ὡς , ἔνθα ὁ φιλόσοφος λέγω  -    , μέγεθος δίδωμι  -  .
1105490	tlg5022.tlg002.1st1K-grc1	16.	.
1105491	tlg5022.tlg002.1st1K-grc1	Ὁ λόγος τοῦ πόσου διακόλουθος, ἡ θέσις δὲ οὐ διὰ τοῦ πόσου, ἀλλὰ τοῦ κεῖσθαι.	λόγος ὁ ποσός  , ὁ θέσις δέ οὐ διά ὁ ποσός , ἀλλά ὁ κεῖμαι .
1105492	tlg5022.tlg002.1st1K-grc1	17.	.
1105493	tlg5022.tlg002.1st1K-grc1	P.	.
1105494	tlg5022.tlg002.1st1K-grc1	6, 2 δέδοται καὶ τὸ διὰ τὸ ἀντιστρό- φιον τοῦ ὅρου.	,  δίδωμι καί ὁ διά ὁ  -  ὁ ὅρος .
1105495	tlg5022.tlg002.1st1K-grc1	( l.	(  .
1105496	tlg5022.tlg002.1st1K-grc1	4) ὁμοίως καὶ τὸ∠·	) ὅμοιος καί ὁ ∠ ·
1105497	tlg5022.tlg002.1st1K-grc1	ὁ αὐτὸς γὰρ αὐτῷ πεπόρισται ἐν δεδομένοις μεγέθεσι τοῖςΓ καὶ∠.	ὁ αὐτός γάρ αὐτός πορίζω ἐν   ὁ Γ καί ∠ .
1105498	tlg5022.tlg002.1st1K-grc1	18.	.
1105499	tlg5022.tlg002.1st1K-grc1	Ὁ αὐτὸς γάρ p.	ὁ αὐτός γάρ  .
1105500	tlg5022.tlg002.1st1K-grc1	6, 8 διὰ τοὺς ὅρους·	,  διά ὁ ὅρος ·
