id	filename	tokens	lemmas
1018389	tlg0640.tlg001.First1K-grc1	LIBER I.	.
1018390	tlg0640.tlg001.First1K-grc1	ΑΛΚΙΦΡΟΝΟΣ ΡΗΤΟΡΟΣ ΕΠΙΣΤΟΛΑΙ ΑΛΙΕΥΤΙΚΑΙ.	.
1018391	tlg0640.tlg001.First1K-grc1	1 I 1.	.
1018392	tlg0640.tlg001.First1K-grc1	Εὔδιος Φιλοσκάφῳ.	εὔδιος  .
1018393	tlg0640.tlg001.First1K-grc1	Χρηστὴν ἡμῖν ἡ θάλαττα τὸ τήμερον εἶναι τὴν γαλήνην ἐστόρεσεν.	ὁ θάλασσα ὁ σήμερον εἰμί ὁ γαλήνη στόρνυμι .
1018394	tlg0640.tlg001.First1K-grc1	ὡς γὰρ τρίτην ταύτην εἶχεν ὁ χειμὼν ἡμέραν, καὶ λάβρως κατὰ τοῦ πελάγους ἐπέπνεον ἐκ τῶν ἀκρωτηρίων οἱ βορεῖς, καὶ ἐπεφρίκει μὲν ὁ πόντος μελαινόμενος, τοῦ ὕδατος δὲ ἀφρὸς εξηνθήκει, πανταχοῦ τῆς θαλάσσης ἐπʼ ἀλλήλων ἐπικλωμένων τῶν κυμάτων — τὰ μὲν γὰρ ταῖς πέτρταις προσηράσσετο, τὰ δὲ εἴσω ἀνοιδοῦντα ἐρρήγνυτο—, ἀεργία παντελὴς ἦν·	ὡς γάρ τρίτος οὗτος ἔχω ὁ χειμών ἡμέρα , καί λάβρος κατά ὁ πέλαγος  ἐκ ὁ  ὁ  , καί  μέν ὁ πόντος  , ὁ ὕδωρ δέ ἀφρός  , πανταχοῦ ὁ θάλασσα  ἀλλήλων ἐπικλάω ὁ κῦμα  ὁ μέν γάρ ὁ   , ὁ δέ εἴσω  ῥήγνυμι — , ἀεργία παντελής εἰμί ·
1018395	tlg0640.tlg001.First1K-grc1	καὶ τὰ ἐπὶ ταῖς ᾐόσι καταλαβόντες καλύβια, ὀλίγα ξυλισάμενοι κομμάτια ὅσα οἱ ναυπηγοὶ πρῴην ἐκ τῶν δρυῶν ἃς ἐξέτεμον ἀπέλιπον, ἐκ τούτων πῦρ ἀνάψαν- τες τὸ πικρὸν τοῦ κρυμοῦ παρεμυθούμεθα.	καί ὁ ἐπί ὁ  καταλαμβάνω  , ὀλίγος   ὅσος ὁ  πρώην ἐκ ὁ  ὅς  ἀπολείπω , ἐκ οὗτος πῦρ  -  ὁ πικρός ὁ κρυμός  .
1018396	tlg0640.tlg001.First1K-grc1	τετάρτη δὲ αὕτη ἐπιλαβοῦσα ἡμᾶς ἀλκυονὶς ὡς οἶμαι ἡμέρα — ἔστι γὰρ τοῦτο τῷ καθαρῷ τῆς αἰθρίας τεκμήρασθαι— πλοῦτον ἀθρόον ἀγαθῶν ἔδειξεν.	τέταρτος δέ οὗτος ἐπιλαμβάνω ἐγώ ἀλκυονίς ὡς οἴομαι ἡμέρα  εἰμί γάρ οὗτος τῷ καθαρός ὁ αἰθρία τεκμαίρομαι — πλοῦτος ἀθρόος ἀγαθός δείκνυμι .
1018397	tlg0640.tlg001.First1K-grc1	ὡς γὰρ ὤφθη μὲν ὁ ἥλιος, πρώτη δὲ ἀκτὶς εἰς τὸ πέλαγος ἀπέστιλβε, τὸ πρῴην νεωλκηθὲν σκαφίδιον σπουδῇ κατεσύραμεν, εἶτʼ ἐνθέμενοι τὰ δίκτυα ἔργου εἰχόμεθα.	ὡς γάρ ὁράω μέν ὁ ἥλιος , πρῶτος δέ ἀκτίς εἰς ὁ πέλαγος  , ὁ πρώην  σκαφίδιον σπουδή  ,   ὁ δίκτυον ἔργον  .
1018398	tlg0640.tlg001.First1K-grc1	μικρὸν δὲ ἄπωθεν τῆς ἀκτῆς χαλάσαντες, φεῦ τῆς εὐοψίας, ὅσον ἰχθύων ἐξειλκύσαμεν·	μικρός δέ ἄπωθεν ὁ ἀκτέα χαλάω , φεῦ ὁ  , ὅσος ἰχθύς ἐξέλκω ·
1018399	tlg0640.tlg001.First1K-grc1	μικροῦ καὶ τοὺς φελλοὺς ἐδέησε κατασῦραι ὑφάλους τὸ δίκτυον ἐξωγκωμένον.	καί ὁ  δέω2   ὁ δίκτυον  .
