id	filename	tokens	lemmas
744462	tlg1311.tlg001.1st1K-grc1	Ὁδοὶ δύο εἰσί, μία τῆς ζωῆς καὶ μια τοῦ θανάτου, διαφορὰ δὲ πολλὴ μεταξὺ τῶν δύο ὁδῶν.	γε εἰμί ,  ὁ ζωή καί  ὁ θάνατος , διαφορά δέ πολύς  ὁ γε ὁδός .
744463	tlg1311.tlg001.1st1K-grc1	Ἡ μὲν οὖν ὁδὸς τῆς ζωῆς ἐστιν αὕτη:	ὁ μέν οὖν ὁδός ὁ ζωή εἰμί οὗτος :
744464	tlg1311.tlg001.1st1K-grc1	πρῶτον ἀγαπήσεις τὸν θεὸν τὸν ποιήσαντά σε, δεύτερον τὸν πλησίον σου ὡς σεαυτόν:	πρῶτος ἀγαπάω ὁ  ὁ ποιέω  , δεύτερος ὁ πλησίος  ὡς σεαυτοῦ :
744465	tlg1311.tlg001.1st1K-grc1	πάντα δὲ ὅσα ἐὰν θελήσῃς μὴ γίνεσθαί σοι, καὶ σὺ ἄλλῳ μὴ ποίει.	πᾶς δέ ὅσος ἐάν ἐθέλω μή   , καί  ἄλλος μή ποιέω .
744466	tlg1311.tlg001.1st1K-grc1	Τούτων δὲ τῶν λόγων ἡ διδαχή ἐστιν αὕτη:	οὗτος δέ ὁ λόγος ὁ διδαχή εἰμί οὗτος :
744467	tlg1311.tlg001.1st1K-grc1	εὐλογεῖτε τοῦς καταρωμένους ὑμῖν καὶ προσεύχεσθε ὑπὲρ τῶν ἐχθρῶν ὑμῶν, νηστεύετε δὲ ὑπὲρ τῶν διωκόντων ὑμᾶς:	εὐλογέω    καί  ὑπέρ ὁ ἐχθρός ὑμός ,  δέ ὑπέρ ὁ διώκω  :
744468	tlg1311.tlg001.1st1K-grc1	ποία γὰρ χάρις, ἐὰν ἀγαπᾶτε τοὺς ἀγαπῶντας ὑμᾶς;	ποιός γάρ χάρις , ἐάν ἀγαπάω ὁ ἀγαπάω  ;
744469	tlg1311.tlg001.1st1K-grc1	οὐχὶ καὶ τὰ ἔθνη τὸ αὐτὸ ποιοῦσιν;	οὐ καί ὁ ἔθνος ὁ αὐτός ποιέω ;
744470	tlg1311.tlg001.1st1K-grc1	ὑμεῖς δὲ ἀγαπᾶτε τοὺς μισοῦντας ὑμᾶς, καὶ οὐχ ἕξετε ἐχθρόν.	δέ ἀγαπάω ὁ μισέω  , καί οὐ ἔχω ἐχθρός .
744471	tlg1311.tlg001.1st1K-grc1	ἀπέχου τῶν σαρκικῶν καὶ σωματικῶν ἐπιθυμιῶν:	ἀπέχω ὁ σαρκικός καί σωματικός ἐπιθυμία :
744472	tlg1311.tlg001.1st1K-grc1	ἐάν τίς σοι δῷ ῥάπισμα εἰς τὴν δεξιὰν σιαγόνα, στρέψον αὐτῷ καὶ τὴν ἄλλην, καὶ ἔσῃ τέλειος:	ἐάν τις σύ δίδωμι ῥάπισμα εἰς ὁ δεξιός σιαγών , στρέφω αὐτός καί ὁ ἄλλος , καί εἰμί τέλειος :
