id	filename	tokens	lemmas
3346	tlg0031.tlg014.perseus-grc2	ΠΑΥΛΟΣ ΚΑΙ ΣΙΛΟΥΑΝΟΣ ΚΑΙ ΤΙΜΟΘΕΟΣ τῇ ἐκκλησίᾳ Θεσσαλονικέων ἐν θεῷ πατρὶ ἡμῶν καὶ κυρίῳ Ἰησοῦ Χριστῷ·	ὁ ἐκκλησία  ἐν  πατήρ ἐγώ καί κύριος2  Χριστός ·
3347	tlg0031.tlg014.perseus-grc2	χάρις ὑμῖν καὶ εἰρήνη ἀπὸ θεοῦ πατρὸς καὶ κυρίου Ἰησοῦ Χριστοῦ.	χάρις  καί εἰρήνη ἀπό θεός πατήρ καί  Ἰησοῦς  .
3348	tlg0031.tlg014.perseus-grc2	Εὐχαριστεῖν ὀφείλομεν τῷ θεῷ πάντοτε περὶ ὑμῶν, ἀδελφοί, καθὼς ἄξιόν ἐστιν, ὅτι ὑπεραυξάνει ἡ πίστις ὑμῶν καὶ πλεονάζει ἡ ἀγάπη ἑνὸς ἑκάστου πάντων ὑμῶν εἰς ἀλλήλους, ὥστε αὐτοὺς ἡμᾶς ἐν ὑμῖν ἐνκαυχᾶσθαι ἐν ταῖς ἐκκλησίαις τοῦ θεοῦ ὑπὲρ τῆς ὑπομονῆς ὑμῶν καὶ πίστεως ἐν πᾶσιν τοῖς διωγμοῖς ὑμῶν καὶ ταῖς θλίψεσιν αἷς ἀνέχεσθε, ἔνδειγμα τῆς δικαίας κρίσεως τοῦ θεοῦ, εἰς τὸ καταξιωθῆναι ὑμᾶς τῆς βασιλείας τοῦ θεοῦ, ὑπὲρ ἧς καὶ πάσχετε, εἴπερ δίκαιον παρὰ θεῷ ἀνταποδοῦναι τοῖς θλίβουσιν ὑμᾶς θλίψιν καὶ ὑμῖν τοῖς θλιβομένοις ἄνεσιν μεθʼ ἡμῶν ἐν τῇ ἀποκαλύψει τοῦ κυρίου Ἰησοῦ ἀπʼ οὐρανοῦ μετʼ ἀγγέλων δυνάμεως αὐτοῦ ἐν πυρὶ φλογός, διδόντος ἐκδίκησιν τοῖς μὴ εἰδόσι θεὸν καὶ τοῖς μὴ ὑπακούουσιν τῷ εὐαγγελίῳ τοῦ κυρίου ἡμῶν Ἰησοῦ, οἵτινες δίκην τίσουσιν ὄλεθρον αἰώνιον ἀπὸ προσώπου τοῦ κυρίου καὶ ἀπὸ τῆς δόξης τῆς ἰσχύος αὐτοῦ, ὅταν ἔλθῃ ἐνδοξασθῆναι ἐν τοῖς ἁγίοις αὐτοῦ καὶ θαυμασθῆναι ἐν πᾶσιν τοῖς πιστεύσασιν, ὅτι ἐπιστεύθη τὸ μαρτύριον ἡμῶν ἐφʼ ὑμᾶς, ἐν τῇ ἡμέρᾳ ἐκείνῃ.	εὐχαριστέω ὀφείλω τῷ θεός πᾶς περί ὑμός ,  ,  ἄξιος εἰμί , ὅτι2 ὑπεραυξάνω ὁ πίστις ὑμός καί πλεονάζω ὁ ἀγάπη  ἕκαστος πᾶς ὑμός εἰς ἀλλήλων , ὡς αὐτός ἐγώ ἐν  καυχάομαι ἐν ὁ ἐκκλησία ὁ θεός ὑπέρ ὁ ὑπομονή ὑμός καί  ἐν πᾶς ὁ διωγμός  καί ὁ  ὅς ἀνέχω , ἔνδειγμα ὁ δικαία κρίσις  θεός , εἰς ὁ καταξιόω  ὁ βασίλεια ὁ θεός , ὑπέρ ὅς καί πάσχω , εἴπερ δίκαιος παρά θεός ἀνταποδίδωμι ὁ θλίβω  θλῖψις καί  ὁ θλίβω ἄνεσις μετά ἐγώ ἐν ὁ ἀποκαλύπτω ὁ  Ἰησοῦς ἀπό οὐρανός μετά ἄγγελος δύναμις αὐτός ἐν πῦρ φλόξ , δίδωμι ἐκδίκησις ὁ μή οἶδα  καί ὁ μή ὑπακούω τῷ  ὁ  ἐγώ  , ὅστις δίκη τίνω ὄλεθρος αἰώνιος ἀπό  ὁ  καί ἀπό ὁ δόξα ὁ ἰσχύς αὐτός , ὅταν ἔρχομαι ἐνδοξάζομαι ἐν ὁ ἅγιος αὐτός καί θαυμάζω ἐν πᾶς ὁ πιστεύω , ὅτι2 πιστεύω ὁ μαρτύριον ἐγώ   , ἐν ὁ ἡμέρα ἐκεῖνος .
3349	tlg0031.tlg014.perseus-grc2	Εἰς ὃ καὶ προσευχόμεθα πάντοτε περὶ ὑμῶν, ἵνα ὑμᾶς ἀξιώσῃ τῆς κλήσεως ὁ θεὸς ἡμῶν καὶ πληρώσῃ πᾶσαν εὐδοκίαν ἀγαθωσύνης καὶ ἔργον πίστεως ἐν δυνάμει, ὅπως ἐνδοξασθῇ τὸ ὄνομα τοῦ κυρίου ἡμῶν Ἰησοῦ ἐν ὑμῖν, καὶ ὑμεῖς ἐν αὐτῷ, κατὰ τὴν χάριν τοῦ θεοῦ ἡμῶν καὶ κυρίου Ἰησοῦ Χριστοῦ.	ὅς καί προσεύχομαι πᾶς περί ὑμός , ἵνα  ἀξιόω ὁ κλῆσις ὁ  ἐγώ καί πληρόω πᾶς εὐδοκία ἀγαθωσύνη καί ἔργον πίστις ἐν δύναμις , ὅπως ἐνδοξάζομαι ὁ ὄνομα ὁ  ἐγώ Ἰησοῦς ἐν σύ , καί  ἐν αὐτός , κατά ὁ χάρις ὁ θεός ἐγώ καί    .
3350	tlg0031.tlg014.perseus-grc2	Ἐρωτῶμεν δὲ ὑμᾶς, ἀδελφοί, ὑπὲρ τῆς παρουσίας τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ καὶ ἡμῶν ἐπισυναγωγῆς ἐπʼ αὐτόν, εἰς τὸ μὴ ταχέως σαλευθῆναι ὑμᾶς ἀπὸ τοῦ νοὸς μηδὲ θροεῖσθαι μήτε διὰ πνεύματος μήτε διὰ λόγου μήτε διʼ ἐπιστολῆς ὡς διʼ ἡμῶν, ὡς ὅτι ἐνέστηκεν ἡ ἡμέρα τοῦ κυρίου.	δέ  ,  , ὑπέρ ὁ παρουσία ὁ  ἐγώ Ἰησοῦς  καί ἐγώ ἐπισυναγωγή ἐπί αὐτός , εἰς ὁ μή ταχύς σαλεύω  ἀπό ὁ νόος μηδέ θροέω  διά πνεῦμα  διά λόγος μήτε διά ἐπιστολή ὡς   , ὡς ὅτι2 ἐνίστημι ὁ ἡμέρα ὁ  .
3351	tlg0031.tlg014.perseus-grc2	μή τις ὑμᾶς ἐξαπατήσῃ κατὰ μηδένα τρόπον·	μή τις  ἐξαπατάω κατά μηδείς τρόπος ·
3352	tlg0031.tlg014.perseus-grc2	ὅτι ἐὰν μὴ ἔλθῃ ἡ ἀποστασία πρῶτον καὶ ἀποκαλυφθῇ ὁ ἄνθρωπος τῆς ἀνομίας, ὁ υἱὸς τῆς ἀπωλείας, ὁ ἀντικείμενος καὶ ὑπεραιρόμενος ἐπὶ πάντα λεγόμενον θεὸν ἢ σέβασμα, ὥστε αὐτὸν εἰς τὸν ναὸν τοῦ θεοῦ καθίξαι, ἀποδεικνύντα ἑαυτὸν ὅτι ἔστιν θεός—.	ὅτι2  μή ἔρχομαι ὁ ἀποστασία πρῶτος καί ἀποκαλύπτω ὁ ἄνθρωπος ὁ ἀνομία , ὁ υἱός ὁ ἀπώλεια , ὁ  καί ὑπεραίρω ἐπί πᾶς λέγω  ἤ σέβασμα , ὥστε αὐτός εἰς ὁ ναός ὁ θεός καθίζω , ἀποδείκνυμι ἑαυτοῦ ὅτι2 εἰμί θεός — .
3353	tlg0031.tlg014.perseus-grc2	Οὐ μνημονεύετε ὅτι ἔτι ὢν πρὸς ὑμᾶς ταῦτα ἔλεγον ὑμῖν;	οὐ μνημονεύω ὅτι2 ἔτι εἰμί πρός σύ οὗτος λέγω  ;
3354	tlg0031.tlg014.perseus-grc2	καὶ νῦν τὸ κατέχον οἴδατε, εἰς τὸ ἀποκαλυφθῆναι αὐτὸν ἐν τῷ αὐτοῦ καιρῷ·	καί νῦν ὁ   , εἰς ὁ ἀποκαλύπτω αὐτός ἐν ὁ αὐτός καιρός ·
3355	tlg0031.tlg014.perseus-grc2	τὸ γὰρ μυστήριον ἤδη ἐνεργεῖται τῆς ἀνομίας·	ὁ γάρ  ἤδη ἐνεργέω ὁ ἀνομία ·
