id	filename	tokens	lemmas
507244	tlg0561.tlg001.perseus-grc1	ΠΡΟΟΙΜΙΟΝ Ἐν Λέσβῳ θηρῶν ἐν ἄλσει Νυμφῶν θέαμα εἶδον κάλλιστον ὧν εἶδον·	ἐν Λέσβος θήρ ἐν ἄλσις  θέαμα ὁράω καλός ὅς ὁράω ·
507245	tlg0561.tlg001.perseus-grc1	εἰκόνα, γραφήν, ἱστορίαν ἔρωτος.	εἰκών ,  , ἱστορία ἔρως .
507246	tlg0561.tlg001.perseus-grc1	Καλὸν μὲν καὶ τὸ ἄλσος, πολύδενδρον, ἀνθηρόν, κατάρρυτον·	μέν καί ὁ ἄλσος , πολύδενδρος , ἀνθηρός ,  ·
507247	tlg0561.tlg001.perseus-grc1	μία πηγὴ πάντα ἔτρεφε, καὶ τὰ ἄνθη καὶ τὰ δένδρα·	πηγή πᾶς τρέφω , καί ὁ ἄνθος καί ὁ δένδρον ·
507248	tlg0561.tlg001.perseus-grc1	ἀλλ̓ ἡ γραφὴ τερπνοτέρα καὶ τέχνην ἔχουσα περιττὴν καὶ τύχην ἐρωτικήν·	ὁ γραφή  καί τέχνη ἔχω περισσός καί τύχη ἐρωτικός ·
507249	tlg0561.tlg001.perseus-grc1	ὥστε πολλοὶ καὶ τῶν ξένων κατὰ φήμην ᾔεσαν, τῶν μὲν Νυμφῶν ἱκέται, τῆς δὲ εἰκόνος θεαταί.	ὡς πολύς καί ὁ ξένος κατά φήμη  , ὁ μέν  ἱκέτης , ὁ δέ εἰκών θεατής .
507250	tlg0561.tlg001.perseus-grc1	Γυναῖκες ἐπ̓ αὐτῆς τίκτουσαι καὶ ἄλλαι σπαργάνοις κοσμοῦσαι·	αὐτός τίκτω καί ἄλλος σπάργανον  ·
507251	tlg0561.tlg001.perseus-grc1	παιδία ἐκκείμενα, ποίμνια τρέφοντα·	παιδίον  , ποίμνιον τρέφω ·
507252	tlg0561.tlg001.perseus-grc1	ποιμένες ἀναιρούμενοι, νέοι συντιθέμενοι·	ποιμήν ἀναιρέω , νέος συντίθημι ·
507253	tlg0561.tlg001.perseus-grc1	λῃστῶν καταδρομή, πολεμίων ἐμβολή.	λῃστής καταδρομή , πολέμιος ἐμβολή .
507254	tlg0561.tlg001.perseus-grc1	Πολλὰ ἄλλα καὶ πάντα ἐρωτικὰ ἰδόντα με καὶ θαυμάσαντα πόθος ἔσχεν ἀντιγράψαι τῇ γραφῇ·	πολύς ἄλλος καί πᾶς ἐρωτικός ὁράω  καί θαυμάζω πόθος ἔχω  ὁ γραφή ·
507255	tlg0561.tlg001.perseus-grc1	καὶ ἀναζητησάμενος ἐξηγητὴν τῆς εἰκόνος τέτταρας βίβλους ἐξεπονησάμην, ἀνάθημα μὲν Ἔρωτι καὶ Νύμφαις καὶ Πανί, κτῆμα δὲ τερπνὸν πᾶσιν ἀνθρώποις, ὃ καὶ νοσοῦντα ἰάσεται, καὶ λυπούμενον παραμυθήσεται, τὸν ἐρασθέντα ἀναμνήσει, τὸν οὐκ ἐρασθέντα προπαιδεύσει.	καί   ὁ εἰκών    , ἀνάθημα μέν ἔρως καί νύμφη καί  , κτῆμα δέ τερπνός πᾶς ἄνθρωπος , ὅς καί νοσέω ἰάομαι , καί   , ὁ ἐράω ἀναμιμνήσκω , ὁ οὐ ἐράω  .
507256	tlg0561.tlg001.perseus-grc1	Πάντως γὰρ οὐδεὶς ἔρωτα ἔφυγεν ἢ φεύξεται, μέχρι ἂν κάλλος ᾖ καὶ ὀφθαλμοὶ βλέπωσιν.	πᾶς γάρ  ἔρως φεύγω ἤ φεύγω , μέχρι ἄν κάλλος εἰμί καί ὀφθαλμός βλέπω .
507257	tlg0561.tlg001.perseus-grc1	Ἡμῖν δ̓ ὁ θεὸς παράσχοι σωφρονοῦσι τὰ τῶν ἄλλων γράφειν.	ὁ   σωφρονέω ὁ ὁ ἄλλος γράφω .
507258	tlg0561.tlg001.perseus-grc1	Πόλις ἐστὶ τῆς Λέσβου Μυτιλήνη, μεγάλη καὶ καλή·	πόλις εἰμί ὁ Λέσβος Μυτιλήνη , μέγας καί καλός ·
507259	tlg0561.tlg001.perseus-grc1	διείληπται γὰρ εὐρίποις ὑπεισρεούσης τῆς θαλάττης, καὶ κεκόσμηται γεφύραις ξεστοῦ καὶ λευκοῦ λίθου.	διαλαμβάνω γάρ   ὁ θάλασσα , καί κοσμέω γέφυρα ξεστός καί λευκός λίθος .
507260	tlg0561.tlg001.perseus-grc1	Νομίσειας ἂν οὐ πόλιν ὁρᾶν ἀλλὰ νῆσον.	ἄν οὐ πόλις ὁράω ἀλλά νῆσος .
507261	tlg0561.tlg001.perseus-grc1	Ταύτης τῆς πόλεως ὅσον ἀπὸ σταδίων διακοσίων ἀγρὸς ἦν ἀνδρὸς εὐδαίμονος, κτῆμα κάλλιστον·	ὁ πόλις ὅσος ἀπό στάδιον διακόσιοι  εἰμί ἀνήρ εὐδαίμων , κτῆμα καλός ·
507262	tlg0561.tlg001.perseus-grc1	ὄρη θηροτρόφα, πεδία πυροφόρα·	ὄρος  , πεδίον πυροφόρος ·
507263	tlg0561.tlg001.perseus-grc1	γήλοφοι κλημάτων, νομαὶ ποιμνίων·	κλῆμα , νομή ποίμνιον ·
507264	tlg0561.tlg001.perseus-grc1	καὶ ἡ θάλαττα προσέκλυζεν ᾐόνι ἐκτεταμένῃ, ψάμμῳ μαλθακῇ.	καί ὁ θάλασσα προσκλύζω ἠϊών  ,  μαλθακός .
507265	tlg0561.tlg001.perseus-grc1	Ἐν τῷδε τῷ ἀγρῷ νέμων αἰπόλος, Λάμων τοὔνομα, παιδίον εὗρεν ὑπὸ μιᾶς τῶν αἰγῶν τρεφόμενον.	ἐν ὅδε ὁ ἀγρός νέμω αἰπόλος ,  ὄνομα , παιδίον εὑρίσκω ὑπό  ὁ αἴξ τρέφω .
507266	tlg0561.tlg001.perseus-grc1	Δρυμὸς ἦν καὶ λόχμη βάτων καὶ κιττὸς ἐπιπλανώμενος καὶ πόα μαλθακή, καθ̓ ἧς ἔκειτο τὸ παιδίον.	εἰμί καί λόχμη βάτον καί   καί   ,  ὅς κεῖμαι ὁ παιδίον .
507267	tlg0561.tlg001.perseus-grc1	Ἐνταῦθα ἡ αἲξ θέουσα συνεχὲς ἀφανὴς ἐγίνετο πολλάκις καὶ τὸν ἔριφον ἀπολιποῦσα τῷ βρέφει παρέμενε.	ἐνταῦθα ὁ  θέω συνεχής ἀφανής γίγνομαι πολλάκις καί ὁ ἔριφος ἀπολείπω τῷ   .
507268	tlg0561.tlg001.perseus-grc1	Φυλάττει τὰς διαδρομὰς ὁ Λάμων οἰκτείρας ἀμελούμενον τὸν ἔριφον, καὶ μεσημβρίας ἀκμαζούσης κατ̓ ἴχνος ἐλθὼν ὁρᾷ τὴν μὲν αἶγα πεφυλαγμένως περιβεβηκυῖαν τὸ βρέφος, μὴ ταῖς χηλαῖς βλάπτοι πατοῦσα, τὸ δὲ ὥσπερ ἐκ μητρῴας θηλῆς τὴν ἐπιρροὴν ἕλκον τοῦ γάλακτος.	ὁ διαδρομή ὁ  οἰκτίρω ἀμελέω ὁ ἔριφος , καί μεσημβρία ἀκμάζω  ἴχνος ἔρχομαι ὁράω ὁ μέν αἴξ φυλάσσω  ὁ βρέφος , μή ὁ χηλή βλάπτω  , ὁ δέ ὥσπερ ἐκ   ὁ  ἕλκω ὁ γάλα .
507269	tlg0561.tlg001.perseus-grc1	Θαυμάσας, ὥσπερ εἰκὸς ἦν, πρόσεισιν ἐγγὺς καὶ εὑρίσκει παιδίον ἄρρεν, μέγα καὶ καλὸν καὶ τῆς κατὰ τὴν ἔκθεσιν τύχης ἐν σπαργάνοις κρείττοσι·	, ὥσπερ ἔοικα εἰμί , πρόσειμι2 ἐγγύς καί εὑρίσκω παιδίον ἄρσην , μέγας καί καλός καί ὁ κατά ὁ ἔκθεσις τύχη ἐν σπάργανον  ·
507270	tlg0561.tlg001.perseus-grc1	χλαμύδιόν τε γὰρ ἦν ἁλουργὲς καὶ πόρπη χρυσῆ καὶ ξιφίδιον ἐλεφαντόκωπον.	τε γάρ εἰμί  καί πόρπη χρύσεος καί ξιφίδιον ἐλεφαντόκωπος .
507271	tlg0561.tlg001.perseus-grc1	Τὸ μὲν οὖν πρῶτον ἐβουλεύσατο μόνα τὰ γνωρίσματα βαστάσας ἀμελῆσαι τοῦ βρέφους·	μέν οὖν πρῶτος βουλεύω μόνος ὁ γνώρισμα βαστάζω ἀμελέω ὁ βρέφος ·
507272	tlg0561.tlg001.perseus-grc1	ἔπειτα αἰδεσθεὶς εἰ μηδὲ αἰγὸς φιλανθρωπίαν μιμήσεται, νύκτα φυλάξας κομίζει πάντα πρὸς τὴν γυναῖκα Μυρτάλην, καὶ τὰ γνωρίσματα καὶ τὸ παιδίον καὶ τὴν αἶγα αὐτήν.	ἔπειτα αἰδέομαι εἰ μηδέ  φιλανθρωπία μιμέομαι , νύξ φυλάσσω κομίζω πᾶς πρός ὁ γυνή  , καί ὁ γνώρισμα καί ὁ παιδίον καί ὁ αἴξ αὐτός .
507273	tlg0561.tlg001.perseus-grc1	Τῆς δὲ ἐκπλαγείσης εἰ παιδία τίκτουσιν αἶγες, ὁ δὲ πάντα αὐτῇ διηγεῖται, πῶς εὗρεν ἐκκείμενον, πῶς εἶδε τρεφόμενον, πῶς ᾐδέσθη καταλιπεῖν ἀποθανούμενον.	ὁ δέ  εἰ παιδίον τίκτω αἴξ , ὁ δέ πᾶς αὐτός διηγέομαι , πῶς εὑρίσκω  , πῶς ὁράω τρέφω , πῶς αἰδέομαι καταλείπω  .
507274	tlg0561.tlg001.perseus-grc1	Δόξαν δὴ κἀκείνῃ, τὰ μὲν συνεκτεθέντα κρύπτουσι, τὸ δὲ παιδίον αὑτῶν νομίζουσι, τῇ δὲ αἰγὶ τὴν τροφὴν ἐπιτρέπουσιν.	δόξα δή ἐκεῖνος , ὁ μέν  κρύπτω , ὁ δέ παιδίον ἑαυτοῦ νομίζω , ὁ δέ  ὁ τροφή ἐπιτρέπω .
507275	tlg0561.tlg001.perseus-grc1	Ὡς δ̓ ἂν καὶ τοὔνομα τοῦ παιδίου ποιμενικὸν δοκοίη, Δάφνιν αὐτὸν ἔγνωσαν καλεῖν.	ὡς  ἄν καί ὄνομα ὁ παίδιος   , Δάφνις αὐτός γιγνώσκω καλέω .
