id	filename	tokens	lemmas
906470	tlg0033.tlg001.perseus-grc2	ολψμπιαν 1 ΙΕΡΩΝΙ ΣΥΡΑΚΟΥΣΙΩι ΚΕΛΗΤΙ ἄριστον μὲν ὕδωρ, ὁ δὲ χρυσὸς αἰθόμενον πῦρ ἅτε διαπρέπει νυκτὶ μεγάνορος ἔξοχα πλούτου·	ἄριστος μέν ὕδωρ , ὁ δέ χρυσός αἴθω πῦρ  διαπρέπω νύξ μεγάνωρ ἔξοχος πλοῦτος ·
906471	tlg0033.tlg001.perseus-grc2	εἰ δʼ ἄεθλα γαρύεν ἔλδεαι, φίλον ἦτορ, μηκέθʼ ἁλίου σκόπει ἄλλο θαλπνότερον ἐν ἁμέρᾳ φαεννὸν ἄστρον ἐρήμας διʼ αἰθέρος, μηδʼ Ὀλυμπίας ἀγῶνα φέρτερον αὐδάσομεν·	εἰ δέ ἆθλον  ἔλδομαι , φίλος ἦτορ , μηκέτι ἥλιος σκοπέω ἄλλος θαλπνός ἐν ἡμέρα φαεινός ἄστρον  διά αἰθήρ ,  Ὀλυμπία ἀγών φέρτατος αὐδάω ·
906472	tlg0033.tlg001.perseus-grc2	ὅθεν ὁ πολύφατος ὕμνος ἀμφιβάλλεται σοφῶν μητίεσσι, κελαδεῖν Κρόνου παῖδʼ ἐς ἀφνεὰν ἱκομένους μάκαιραν Ἱέρωνος ἑστίαν, θεμιστεῖον ὃς ἀμφέπει σκᾶπτον ἐν πολυμάλῳ Σικελίᾳ, δρέπων μὲν κορυφὰς ἀρετᾶν ἄπο πασᾶν, ἀγλαΐζεται δὲ καὶ μουσικᾶς ἐν ἀώτῳ, οἷα παίζομεν φίλαν ἄνδρες ἀμφὶ θαμὰ τράπεζαν.	ὅθεν ὁ πολύφατος ὕμνος ἀμφιβάλλω σοφόω  , κελαδέω Κρόνος  εἰς  ἱκνέομαι μάκαρ Ἱέρων ἑστία ,  ὅς ἀμφιέπω σκαπτός ἐν πολύμηλος Σικελία , δρέπω μέν κορυφή ἀρετάω ἀπό  , ἀγλαΐζω δέ καί μουσική ἐν ἄωτον , οἷος παίζω φιλέω ἀνήρ ἀμφί  τράπεζα .
906473	tlg0033.tlg001.perseus-grc2	ἀλλὰ Δωρίαν ἀπὸ φόρμιγγα πασσάλου λάμβανʼ, εἴ τί τοι Πίσας τε καὶ Φερενίκου χάρις νόον ὑπὸ γλυκυτάταις ἔθηκε φροντίσιν, ὅτε παρʼ Ἀλφεῷ σύτο, δέμας ἀκέντητον ἐν δρόμοισι παρέχων, κράτει δὲ προσέμιξε δεσπόταν, Συρακόσιον ἱπποχάρμαν βασιλῆα.	ἀλλά  ἀπό φόρμιγξ πάσσαλος  , εἰ τι τοι Πῖσα τε καί Φερένικος χάρις νόος ὑπό  τίθημι φροντίς , ὅτε  Ἀλφεός  , δέμας ἀκέντητος ἐν δρόμος παρέχω , κρατέω δέ προσμείγνυμι δεσπότης ,  ἱπποχάρμης βασιλεύς .
906474	tlg0033.tlg001.perseus-grc2	λάμπει δέ οἱ κλέος ἐν εὐάνορι Λυδοῦ Πέλοπος ἀποικίᾳ·	λάμπω δέ ἕ κλέος ἐν  Λυδός Πέλοψ ἀποικία ·
906475	tlg0033.tlg001.perseus-grc2	τοῦ μεγασθενὴς ἐράσσατο γαιάοχος Ποσειδᾶν, ἐπεί νιν καθαροῦ λέβητος ἔξελε Κλωθὼ ἐλέφαντι φαίδιμον ὦμον κεκαδμένον.	ὁ μεγαλοσθενής ἐράω γαιήοχος Ποσειδῶν , ἐπεί   λέβης ἐξαιρέω Κλωθώ ἐλέφας φαίδιμος ὦμος  .
906476	tlg0033.tlg001.perseus-grc2	ἦ θαυματὰ πολλά, καί πού τι καὶ βροτῶν φάτις ὑπὲρ τὸν ἀλαθῆ λόγον δεδαιδαλμένοι ψεύδεσι ποικίλοις ἐξαπατῶντι μῦθοι Χάρις δʼ, ἅπερ ἅπαντα τεύχει τὰ μείλιχα θνατοῖς, ἐπιφέροισα τιμὰν καὶ ἄπιστον ἐμήσατο πιστὸν ἔμμεναι τὸ πολλάκις·	ἦ θαυμαστός πολύς , καί που τι καί βροτός φάτις ὑπέρ ὁ ἀληθής λόγος δαιδάλλω ψεῦδος ποικίλος ἐξαπατάω μῦθος Χάρις δέ , ὅς ἅπας τεύχω ὁ  θνητός ,  τιμή καί ἄπιστος μήδομαι πιστός2 εἰμί ὁ πολλάκις ·
906477	tlg0033.tlg001.perseus-grc2	ἁμέραι δʼ ἐπίλοιποι μάρτυρες σοφώτατοι.	ἡμέρα δέ ἐπίλοιπος μάρτυς σοφός .
906478	tlg0033.tlg001.perseus-grc2	ἔστι δʼ ἀνδρὶ φάμεν ἐοικὸς ἀμφὶ δαιμόνων καλά·	εἰμί δέ ἀνήρ φημί  ἀμφί δαίμων καλός ·
906479	tlg0033.tlg001.perseus-grc2	μείων γὰρ αἰτία.	μείων γάρ αἰτία .
