id	filename	tokens	lemmas
165103	tlg0018.tlg017.opp-grc1	I „ Καὶ ἐκάκωσεν αὐτὴν Σάρα, καὶ ἀπέδρα ἀπὸ προσώπουI αὐτῆς.	καί κακόω αὐτός  , καί ἀποδιδράσκω ἀπό πρόσωπον I αὐτός .
165104	tlg0018.tlg017.opp-grc1	εὗρε δὲ αὐτὴν ἄγγελος κυρίου ἐπὶ τῆς πηγῆς τοῦ ὕδατος ἐν τῇ ἐρήμῳ, ἐπὶ τῆς πηγῆς ἐν τῇ ὁδῷ Σούρ.	εὑρίσκω δέ αὐτός ἄγγελος  ἐπί ὁ πηγή ὁ ὕδωρ ἐν ὁ  , ἐπί ὁ πηγή ἐν ὁ ὁδός  .
165105	tlg0018.tlg017.opp-grc1	καὶ εἶπεν αὐτῇ ὁ ἄγγελος κυρίου·	καί λέγω αὐτός ὁ ἄγγελος  ·
165106	tlg0018.tlg017.opp-grc1	παιδίσκη Σάρας, πόθεν ἔρχῃ, καὶ ποῦ πορεύῃ;	, πόθεν  , καί ποῦ πορεύω ;
165107	tlg0018.tlg017.opp-grc1	καὶ εἶπεν·	καί λέγω ·
165108	tlg0018.tlg017.opp-grc1	ἀπὸ προσώπου Σάρας τῆς κυρίας μου ἐγὼ ἀποδιδράσκω.	ἀπό   ὁ κυρία   ἀποδιδράσκω .
165109	tlg0018.tlg017.opp-grc1	εἶπε δὲ αὐτῇ ὁ ἄγγελος κυρίου·	λέγω δέ αὐτός ὁ ἄγγελος  ·
165110	tlg0018.tlg017.opp-grc1	ἀποστράφηθι πρὸς τὴν κυρίαν σου καὶ ταπεινώθητι ὑπὸ τὰς χεῖρας αὐτῆς.	πρός ὁ κυρία  καί  ὑπό ὁ χείρ αὐτός .
165111	tlg0018.tlg017.opp-grc1	καὶ εἶπεν αὐτῇ 6 ἄγγελος κυρίου·	καί λέγω αὐτός  ἄγγελος  ·
165112	tlg0018.tlg017.opp-grc1	<ἰδοὺ> σὺ γαστρὶ ἔχεις, καὶ τέξῃ υἱόν, καὶ καλέσεις τὸ ὄνομα αὐτοῦ Ἰσμαήλ, ὅτι ἐπήκουσε κύριος τῇ ταπεινώσει σου.	γαστήρ ἔχω , καί  υἱός , καί  ὁ ὄνομα αὐτός  , ὅτι2 ἐπακούω κύριος2 ὁ ταπεινόω  .
