id	filename	tokens	lemmas
208219	tlg4089.tlg004.1st1K-grc1	ΠΡΟΛΟΓΟΣ.	.
208220	tlg4089.tlg004.1st1K-grc1	Τῶν ἀρίστων ἀνδρῶν, καὶ τῆς ἀρετῆς ἀθλητῶν, καλὸν μὲν ἰδεῖν τοὺς ἀγῶνας, καὶ τοῖς ὀφθαλμοῖς τὴν ὠφέλειαν ἀρύσασθαι.	ἄριστος ἀνήρ , καί ὁ ἀρετή ἀθλητής , καλός μέν ὁράω ὁ ἀγών , καί ὁ ὀφθαλμός ὁ ὠφέλεια ἀρύω .
208221	tlg4089.tlg004.1st1K-grc1	Ὁρώμενα γὰρ τὰ ἐπαινούμενα ἀξιόκτητά τε φαίνεται, καὶ ἀξιέραστα γίνεται, καὶ πρὸς τὴν κτῆσιν ἐπείγει τοὺς θεατάς.	γάρ ὁ   τε φαίνω , καί ἀξιέραστος γίγνομαι , καί πρός ὁ κτῆσις ἐπείγω ὁ θεατής .
208222	tlg4089.tlg004.1st1K-grc1	Φέρει δ̓ ὅμως ὄνησιν οὐ μετρίαν τῶν τοιούτων κατορθωμάτων καὶ τὰ διηγήματα, παρὰ τῶν εἰδότων ταῖς τῶν οὐκ εἰδότων ἀκοαῖς προσφερόμενα.	ὅμως ὄνησις οὐ μέτριος ὁ τοιοῦτος κατόρθωμα καί ὁ διήγημα , παρά ὁ οἶδα ὁ ὁ οὐ οἶδα ἀκοή προσφέρω .
208223	tlg4089.tlg004.1st1K-grc1	Πιστοτέραν μὲν γὰρ τῆς ἀκοῆς εἶναι τὴν ὄψιν φ̔?? ʼσί τινες:	μέν γάρ ὁ ἀκοή εἰμί ὁ ὄψις  ? ?  τις :
208224	tlg4089.tlg004.1st1K-grc1	πείθεται δ̓ ὅμως καὶ ἀκοὴ, τῇ τῶν λεγόντων ἀληθείᾳ κρίνουσα τὰ λεγόμενα.	πείθω  ὅμως καί ἀκοή , ὁ ὁ λέγω ἀλήθεια κρίνω ὁ λέγω .
208225	tlg4089.tlg004.1st1K-grc1	Καθάπερ γὰρ γλυκύτητι, καὶ πικρότητι, καὶ ταῖς ἄλλαις ταῖς τοιαύταις ποιότησι γλῶσσά τε καὶ ὑπερῴα δικάζειν πεπίστευται, καὶ κατὰ ταυτὸν τὴν ψῆφον ἐκφέρουσιν:	γάρ γλυκύτης , καί  , καί ὁ ἄλλος ὁ τοιοῦτος ποιότης γλῶσσα τε καί  δικάζω πιστεύω , καί κατά  ὁ ψῆφος ἐκφέρω :
208226	tlg4089.tlg004.1st1K-grc1	οὕτως ἀκοὴ τὴν τῶν λόγων ἐνεχειρίσθη διάγνωσιν, καὶ τοὺς ὄνησίν τινα φέροντας τῶν βλαβερῶν ἀποκρίνειν ἐπίσταται.	οὕτως ἀκοή ὁ ὁ λόγος ἐγχειρίζω διάγνωσις , καί ὁ   φέρω ὁ  ἀποκρίνω ἐφίστημι .
208227	tlg4089.tlg004.1st1K-grc1	Εἰ μὲν οὖν ἄσυλος ἔμενε τῶν ὀνησιφόρων διηγημάτων ἡ μνήμη, καὶ μὴ τῆς λήθης ἡ λώβη οἶά τις ἀχλὺς ἐπιπαττομένη ἐξίτηλον αὐτὴν ἀπειργάζετο, περιττὸν ἦν δήπουθεν καὶ παρέλκον λογογραφεῖν τὰ τοιαῦτα, τῆς ἐντεῦθεν ὠφελείας καὶ εἰς τοὺς ὕστερον ἐσομένους εὐπετῶς μάλα διαβαινούσης.	εἰ μέν οὖν ἄσυλος μένω ὁ  διήγημα ὁ μνήμη , καί μή ὁ λήθη ὁ λώβη   ἀχλύς  ἐξίτηλος αὐτός ἀπεργάζομαι , περισσός εἰμί  καί   ὁ τοιοῦτος , ὁ ἐντεῦθεν ὠφέλεια καί εἰς ὁ ὕστερον εἰμί εὐπετής μάλα  .
208228	tlg4089.tlg004.1st1K-grc1	Ἐπειδὴ δὲ ὁ χρόνος λωβᾶται μὲν σώματι γῆρας ἐπιφέρων καὶ θάνατον, λωβᾶται δὲ κατορθώμασι λήθην ἐμποιῶν, καὶ τὴν μνήμην ἀμβλύνων, οὐκ ἄν τις ἡμῖν εἰκότως νεμεσήσειε τῶν φιλοθέων ἀνδρῶν τὴν πολιτείαν συγγράφειν ἐπιχειροῦσιν.	ἐπεί δέ ὁ χρόνος λωβάομαι μέν σῶμα γῆρας ἐπιφέρω καί θάνατος , λωβάομαι δέ κατόρθωμα  ἐμποιέω , καί ὁ μνήμη  , οὐ ἄν τις  εἰκός  ὁ  ἀνήρ ὁ πολιτεία συγγράφω ἐπιχειρέω .
208229	tlg4089.tlg004.1st1K-grc1	Ὥσπερ γὰρ οἱ τὰ σώματα θεραπεύειν πεπιστευμένοι φάρμακα κατασκευάζουσι, τῇ νόσῳ πολεμοῦντες, καὶ τοῖς κάμνουσιν ἐπαμύνοντες:	ὥσπερ γάρ ὁ ὁ σῶμα θεραπεύω πιστεύω φάρμακον κατασκευάζω , ὁ νόσος πολεμέω , καί ὁ κάμνω ἐπαμύνω :
208230	tlg4089.tlg004.1st1K-grc1	οὕτως καὶ ἡ τῆς τοιᾶσδε συγγραφῆς φιλοπονία, οἶόν τι φάρμακον ἀλεξίκακον γίνεται, λήθης ἐπίβουλον, καὶ μνήμης ἐπίκουρον.	οὕτως καί ὁ ὁ  συγγραφή φιλοπονία , οἶος τις φάρμακον ἀλεξίκακος γίγνομαι , λήθη ἐπίβουλος , καί μνήμη ἐπίκουρος .
208231	tlg4089.tlg004.1st1K-grc1	Πῶς γὰρ ἂν οὐκ ἄτοπον, ποιητὰς μὲν καὶ συγγραφέας τὰς ὲν πολέμοις ἀνδραγαθίας συγγράψαι, τραγῳδοποιοὺς δὲ τὰς καλῶς κεκρυμμένας συμφορὰς προφανῶς τραγῳδῆσαι, καὶ τούτων τὴν μνήμην ἀνάγραπτον καταλιπεῖν:	πῶς γάρ ἄν οὐ ἄτοπος , ποιητής μέν καί συγγραφεύς ὁ  πόλεμος ἀνδραγαθία συγγράφω ,  δέ ὁ καλός  συμφορά προφανής  , καί οὗτος ὁ μνήμη ἀνάγραπτος καταλείπω :
