id	filename	tokens	lemmas
486772	tlg1725.tlg001.perseus-grc1	ΘΕΟΦΙΛΟΥ ΠΡΟΣ ΑΥΤΟΛΥΚΟΝ.	.
486773	tlg1725.tlg001.perseus-grc1	ΒΙΒΛΙΟΝ Α΄.	.
486774	tlg1725.tlg001.perseus-grc1	ΣΤΩΜΥΛΟΝ μὲν οὖν στόμα καὶ φράσις εὐεπὴς τέρψιν παρέχει καὶ ἔπαινον πρὸς κενὴν δόξαν ἀθλίοις ἀνθρώποις ἔχουσι τὸν νοῦν κατεφθαρμένον.	μέν οὖν στόμα καί φράσις  τέρψις παραχέω καί  πρός κενός δόξα ἄθλιος ἄνθρωπος ἔχω ὁ νόος καταφθείρω .
486775	tlg1725.tlg001.perseus-grc1	ὁ δὲ τῆς ἀληθείας ἐραστὴς οὐ προσέχει λόγοις μεμιασμένοις, ἀλλὰ ἐξετάζει τὸ ἔργον τοῦ λόγου, τί καὶ ὁποῖον ἐστίν.	ὁ δέ ὁ ἀλήθεια ἐραστής οὐ προσέχω λόγος  , ἀλλά ἐξετάζω ὁ ἔργον ὁ λόγος , τι καί  εἰμί .
486776	tlg1725.tlg001.perseus-grc1	ἐπειδὴ οὐν, ὦ ἑταῖρε, κατέπληξάς με λόγοις κενοῖς καυχησάμενος ἐν τοῖς θεοῖς σου τοῖς λιθίνοις καὶ ξυλίνοις, ἐλατοῖς τε καὶ χωνευτοῖς καὶ πλαστοῖς καὶ γραπτοῖς·	ἐπεί  , ὦ ἑταῖρος ,   λόγος κενός  ἐν ὁ θεός  ὁ λίθινος καί ξύλινος ,  τε καί  καί  καί  ·
486777	tlg1725.tlg001.perseus-grc1	οἱ οὔτε βλέπουσιν, οὔτε ἀκούουσιν·	ὁ οὔτε βλέπω , οὔτε ἀκούω ·
486778	tlg1725.tlg001.perseus-grc1	εἰσὶ γὰρ εἴδωλα καὶ ἔργα χειρῶν ἀνθρώπων·	εἰμί γάρ εἴδωλον καί ἔργον χείρ ἄνθρωπος ·
486779	tlg1725.tlg001.perseus-grc1	ἔτι δὲ φῄς με καὶ Χριστιανὸν, ὡς κακὸν τοὔνομα φοροῦντα·	ἔτι δέ φημί  καί Χριστιανός , ὡς κακός ὄνομα φορέω ·
486780	tlg1725.tlg001.perseus-grc1	ἐγὼ μὲν οὖν ὁμολογῶ εἶναι Χριστιανὸς, καὶ φορῶ τὸ θεοφιλὲς ὄνομα τοῦτο, ἐλπίζων εὔχρηστος εἶναι τῷ Θεῷ.	μέν οὖν ὁμολογέω εἰμί  , καί φορέω ὁ θεοφιλής ὄνομα οὗτος , ἐλπίζω εὔχρηστος εἰμί ὁ  .
486781	tlg1725.tlg001.perseus-grc1	οὐ γὰρ ὡς σὺ ὑπολαμβάνεις χαλεπὸν εἶναι τοὔνομα τοῦ Θεοῦ, οὕτως ἔχει.	οὐ γάρ ὡς σύ ὑπολαμβάνω χαλεπός εἰμί ὄνομα ὁ  , οὕτως ἔχω .
486782	tlg1725.tlg001.perseus-grc1	ἴσως δὲ ἔτι αὐτὸς σὺ ἄχρηστος ὢν τῷ Θεῷ, περὶ τοῦ Θεοῦ οὕτω φρονεῖς.	ἴσος δέ ἔτι αὐτός  ἄχρηστος εἰμί τῷ  , περί ὁ  οὕτως φρονέω .
486783	tlg1725.tlg001.perseus-grc1	Ἀλλὰ καὶ ἐὰν φῇς, δεῖξόν μοι τὸν Θεόν σου·	ἀλλά καί ἐάν φημί ,   ὁ   ·
486784	tlg1725.tlg001.perseus-grc1	κἀγώ σοι εἴποιμι ἂν, δεῖξόν μοι τὸν ἄνθρωπόν σου, κἀγώ σοι δείξω τὸν Θεόν μου.	λέγω ἄν ,   ὁ ἄνθρωπος  ,   δείκνυμι ὁ   .
486785	tlg1725.tlg001.perseus-grc1	ἐπεὶ δεῖξον βλέποντας τοὺς ὀφθαλμοὺς τῆς ψυχῆς σου, καὶ τὰ ὦτα τῆς καρδίας σου ἀκούοντα.	ἐπεί δείκνυμι βλέπω ὁ ὀφθαλμός ὁ ψυχή  , καί ὁ  ὁ καρδία  ἀκούω .
486786	tlg1725.tlg001.perseus-grc1	ὥσπερ γὰρ οἱ βλέποντες τοῖς ὀφθαλμοῖς τοῦ σώματος κατανοοῦσι τὴν τοῦ βίου καὶ ἐπίγειον πραγματείαν, ἅμα δοκιμάζοντες τὰ διαφέροντα, ἤτοι φῶς ἢ σκότος, ἢ λευκὸν ἢ μέλαν, ἢ ἀειδὲς ἢ εὔμορφον, ἢ εὔρυθμον καὶ εὔμετρον, ἢ ἄῤῥυθμον καὶ ἄμετρον, ἢ ὑπὲρ μέτρον ἢ κόλουρον·	ὥσπερ γάρ ὁ βλέπω ὁ ὀφθαλμός ὁ σῶμα  ὁ ὁ βίος καί ἐπίγειος πραγματεία , ἅμα δοκιμάζω ὁ διαφέρω , ἤτοι φάος τίη σκότος , τίη λευκός τίη μέλας , τίη  τίη εὔμορφος , τίη εὔρυθμος καί  , τίη  καί ἄμετρος , τίη ὑπέρ μέτρον ἤ  ·
486787	tlg1725.tlg001.perseus-grc1	ὁμοίως δὲ καὶ τὰ ὑπ’ ἀκοὴν πίπτοντα, ἢ ὀξύφωνα, ἢ βαρύφωνα, ἢ ἡδύφωνα·	ὅμοιος δέ καί ὁ ὑπό ἀκοή πίπτω , ἤ  , τίη  , ἤ  ·
486788	tlg1725.tlg001.perseus-grc1	οὕτως ἔχοι ἂν καὶ περὶ τὰ ὦτα τῆς καρδίας, καὶ τοὺς ὀφθαλμοὺς τοὺς τῆς ψυχῆς, δύνασθαι Θεὸν θεάσασθαι.	οὕτως ἔχω ἄν καί περί ὁ οὖς ὁ καρδία , καί ὁ ὀφθαλμός ὁ ὁ ψυχή , δύναμαι θεός θεάομαι .
486789	tlg1725.tlg001.perseus-grc1	βλέπεται γὰρ Θεὸς τοῖς δυναμένοις αὐτὸν ὁρᾷν, ἐπὰν ἔχωσι τοὺς ὀφθαλμοὺς ἀνεωγμένους τῆς ψυχῆς.	βλέπω γάρ  ὁ  αὐτός  , ἐπεί ἔχω ὁ ὀφθαλμός  ὁ ψυχή .
486790	tlg1725.tlg001.perseus-grc1	πάντες μὲν γὰρ ἔχουσι τοὺς ὀφθαλμοὺς, ἀλλὰ ἕνιοι ὑποκεχυμένους, καὶ μὴ βλέποντας τὸ φῶς τοῦ ἡλίου·	πᾶς μέν γάρ ἔχω ὁ ὀφθαλμός , ἀλλά   , καί μή βλέπω ὁ φάος ὁ ἥλιος ·
486791	tlg1725.tlg001.perseus-grc1	καὶ οὐ παρὰ τὸ μὴ βλέπειν τοὺς τυφλοὺς ἤδη καὶ οὐκ ἔστι τὸ φῶς τοῦ ἡλίου φαῖνον·	καί οὐ παρά ὁ μή βλέπω ὁ τυφλός ἤδη καί οὐ εἰμί ὁ φάος ὁ ἥλιος φαίνω ·
486792	tlg1725.tlg001.perseus-grc1	ἀλλὰ ἑαυτοὺς αἰτιάσθωσαν οἱ τυφλοὶ, καὶ τοὺς ἑαυτῶν ὀφθαλμούς.	ἀλλά ἑαυτοῦ  ὁ  , καί ὁ ἑαυτοῦ ὀφθαλμός .
486793	tlg1725.tlg001.perseus-grc1	οὕτω καὶ σὺ, ὦ ἄνθρωπε, ἔχεις ὑποκεχυμένους τοὺς ὀφθαλμοὺς τῆς ψυχῆς σου ὑπὸ τῶν ἁμαρτημάτων καὶ τῶν πράξεών σου τῶν πονηρῶν.	οὕτως καί  , ὦ ἄνθρωπος , ἔχω  ὁ ὀφθαλμός ὁ ψυχή  ὑπό ὁ ἁμάρτημα καί ὁ   ὁ πονηρός .
486794	tlg1725.tlg001.perseus-grc1	ὥσπερ ἔσοπτρον ἐστιλβωμένον, οὕτω δεῖ τὸν ἄνθρωπον ἔχειν καθαρὰν ψυχήν·	ὥσπερ ἔσοπτρον  , οὕτως δέω ὁ ἄνθρωπος ἔχω  ψυχή ·
486795	tlg1725.tlg001.perseus-grc1	ἐπὰν οὖν ᾖ ἰὸς ἐν τῷ ἐσόπτρῳ, οὐ δύναται ὁρᾷσθαι τὸ πρόσωπον τοῦ ἀνθρώπου ἐν τῷ ἐσόπτρῳ.	οὖν εἰμί ἰός ἐν ὁ  , οὐ δύναμαι  ὁ πρόσωπον ὁ ἄνθρωπος ἐν ὁ ἔσοπτρον .
486796	tlg1725.tlg001.perseus-grc1	οὕτω καὶ ὅταν ἡ ἁμαρτία ἐν τῷ ἀνθρώπῳ, οὐ δύναται ὁ τοιοῦτος ἄνθρωπος θεωρεῖν τὸν Θεόν.	οὕτως καί ὅταν ὁ ἁμαρτία ἐν ὁ ἄνθρωπος , οὐ δύναμαι ὁ τοιοῦτος ἄνθρωπος θεωρέω ὁ  .
486797	tlg1725.tlg001.perseus-grc1	δεῖξον οὖν καὶ σὺ σεαυτὸν, εἰ οὐκ εἶ μοιχὸς, εἰ οὐκ εἶ πόρνος, εἰ οὐκ εἶ κλέπτης, εἰ οὐκ εἶ ἅρπαξ, εἰ οὐκ εἶ ἀποστερητὴς, εἰ οὐκ εἶ ἀρσενοκοίτης, εἰ οὐκ εἶ ὑβριστὴς, εἰ οὐκ εἶ λοίδορος, εἰ οὐκ ὀργίλος, εἰ οὐ φθονερὸς, εἰ οὐκ ἀλαζὼν, εἰ οὐχ ὑπερόπτης, εἰ οὐ πλήκτης, εἰ οὐ φιλάργυρος, εἰ οὐ γονεῦσιν ἀπειθὴς, εἰ οὐ τὰ τέκνα σου πωλεῖς.	δείκνυμι οὖν καί  σεαυτοῦ , εἰ οὐ εἶμι  , εἰ οὐ εἶμι  , εἰ οὐ εἶμι κλέπτης , εἰ οὐ εἶμι ἅρπαξ , εἰ οὐ εἶμι  , εἰ οὐ εἶμι ἀρσενοκοίτης , εἰ οὐ εἶμι ὑβριστής , εἰ οὐ εἶμι λοίδορος , εἰ οὐ ὀργίλος , εἰ οὐ φθονερός , εἰ οὐ  , εἰ οὐ ὑπερόπτης , εἰ οὐ πλήκτης , εἰ οὐ φιλάργυρος , εἰ οὐ γονεύς ἀπειθής , εἰ οὐ ὁ τέκνον  πωλέω .
486798	tlg1725.tlg001.perseus-grc1	τοῖς γὰρ ταῦτα πράσσουσιν ὁ Θεὸς οὐκ ἐμφανίζεται, ἐὰν μὴ πρῶτον ἑαυτοὺς καθαρίσωσιν ἀπὸ παντὸς μολυσμοῦ.	ὁ γάρ οὗτος πράσσω ὁ  οὐ ἐμφανίζω , ἐάν μή πρῶτος ἑαυτοῦ  ἀπό πᾶς μολυσμός .
