id	filename	tokens	lemmas
516186	tlg2200.tlg00513.opp-grc1	XIII Οἱ Ποτιδαιᾶται ἀλλήλων ἐγεύσαντο πολιορκού- μενοι ὑπὸ τῶν Ἀθηναίων.	Ποτειδεάτης ἀλλήλων γεύω  -  ὑπό ὁ Ἀθήναιος .
516187	tlg2200.tlg00513.opp-grc1	καὶ κρίνονται Ἀθη- ναῖοι ὑπὸ τῶν Κορινθίων ἀσεβείας.	καί κρίνω  -  ὑπό ὁ  ἀσέβεια .
516188	tlg2200.tlg00513.opp-grc1	Κορινθίων λόγος.	λόγος .
516189	tlg2200.tlg00513.opp-grc1	Πόλλα ἐβουλευσάμεθα, ὦ ἄνδρες Ἕλληνες, περὶ τῶν ἐν Ποτιδαία κακῶν εἴτ’ ἐπεξελθεῖν δεῖ τοῖς αἰτίοις αὐτῶν εἴτε καὶ καρτερήσαντας τὴν ἡσυχίαν Cr= Codex HierosolymitanusS.	, ὦ ἀνήρ Ἕλλην , περί ὁ ἐν  κακός  ἐπεξέρχομαι δέω ὁ αἴτιος αὐτός εἴτε καί καρτερέω ὁ ἡσυχία  =   S .
516190	tlg2200.tlg00513.opp-grc1	Crucis 57 H = Hierosolymitanus S.	.
516191	tlg2200.tlg00513.opp-grc1	Sepulcri 107V = Vaticanus gr.	V    .
516192	tlg2200.tlg00513.opp-grc1	940Μ= Marcianus gr.	Μ =   .
516193	tlg2200.tlg00513.opp-grc1	439 Β= Barberinus II 41 Vi= Vindobonensis Philos.	=     =   .
516194	tlg2200.tlg00513.opp-grc1	et Philol.	.
516195	tlg2200.tlg00513.opp-grc1	IV 82 Ma=Matritensis 4679, olim N- 49 Cl=Berolinensis gr.	= Matritensis  ,   -   = Berolinensis  .
516196	tlg2200.tlg00513.opp-grc1	195, olim Claromontanus ἄγειν.	,   ἄγω .
516197	tlg2200.tlg00513.opp-grc1	τοῦτο δ’ ἀπορεῖν ἡμῖν ἐπῆλθεν οὐχ ὡς ἐπὶ μικροῖς καὶ φαύλοις τοῖς πεπραγμένοις, οὐδὲ γὰρ ἐφι- κέσθαι τῷ λόγῳ δυνατὸν ὧν οἱ ταλαίπωροι Ποτιδαι- ᾶται πεπόνθασι, τηλικαῦτά ἐστι τὸ μέγεθος, ἀλλ’ ὅτι πρῶτον μὲν ἑωρῶμεν Ι οὐδὲν φροντίζοντας τοὺς Ἀθηναίους οὔτε ἡμῶν οὔτε τῶν ἄλλων Ἑλλήνων πε- πεικότας ἑαυτοὺς ὡς οὐδὲν δεῖ τῶν δικαίων οἷς ἂν ἐξῇ βιάζεσθαι.	οὗτος  ἀπορέω2 ἐγώ ἐπέρχομαι οὐ ὡς ἐπί μικρός καί φαῦλος ὁ πράσσω , οὐδέ γάρ  -  τῷ λόγος δυνατός ὅς ὁ ταλαίπωρος  -  πάσχω ,  εἰμί ὁ μέγεθος , ἀλλά ὅτι2 πρῶτος μέν    φροντίζω ὁ Ἀθήναιος οὔτε ἐγώ οὔτε ὁ ἄλλος Ἕλλην  -  ἑαυτοῦ ὡς  δέω ὁ δίκαιος ὅς ἐάν ἔξεστι βιάζω .
516198	tlg2200.tlg00513.opp-grc1	ἔπειτα δ’ οὐδ’ ὅσιον ἡμῖν ἐφαίνετο οὕτως ἀπίστου καὶ ἀθέσμου πολιορκίας μνημονεύειν.	ἔπειτα  οὐδέ ὅσιος  φαίνω οὕτως ἄπιστος καί  πολιορκία μνημονεύω .
516199	tlg2200.tlg00513.opp-grc1	ὧν γὰρ οὗτοι τὰ ἔργα ὑπέστησαν, τούτων οὐδὲ τοὺς λόγους ἡμεῖς ἐφέρομεν.	γάρ οὗτος ὁ ἔργον ὑφίστημι , οὗτος οὐδέ ὁ λόγος   .
