id	filename	tokens	lemmas
930976	tlg0057.tlg049.1st1K-grc1	ΓΑΛΗΝΟΥ ΠΡΟΣ ΤΟΥΣ ΠΕΡΙ ΤΥΠΩΝ ΓΡΑΨΑΝΤΑΣΗ ΠΕΡΙ ΠΕΡΙΟΔΩΝ ΒΙΒΛΙΟΝ.	Η    .
930977	tlg0057.tlg049.1st1K-grc1	Τοῖς μὲν παλαιοῖς ἰατροῖς ἀπόχρη μόνον τοῦτο εἰποῦσιν, ὡς κατὰ περίοδον ἐνίοις τῶν νοσημάτων οἱ παροξυσμοὶ γίνονται, μηκέτι προστιθεμένοις, τί σημαίνει τοὔνομα ἡ περίοδος.	μέν παλαιός ἰατρός ἀποχράω μόνος οὗτος  , ὡς κατά περίοδος2 ἔνιοι ὁ νόσημα ὁ παροξυσμός γίγνομαι , μηκέτι  , τι σημαίνω ὄνομα ὁ περίοδος2 .
930978	tlg0057.tlg049.1st1K-grc1	ἠπίσταντο γὰρ Ἕλλησιν ἀνθρώποις γράφοντες τὰ βιβλία, σαφῶς εἰδόσιν, ὡς ἐπειδὰν δι’ ἴσον χρόνον γίγνηταί τι ταὐτὸν τῷ εἴδει, τὸν χρόνον τοῦτον ἅπαντες Ἕλληνες ὀνομάζουσι περίοδον.	ἐπίσταμαι γάρ Ἕλλην ἄνθρωπος γράφω ὁ βιβλίον , σαφής οἶδα , ὡς ἐπεί διά ἴσος χρόνος  τι αὐτός τῷ εἶδος , ὁ χρόνος οὗτος ἅπας Ἕλλην ὀνομάζω περίοδος2 .
930979	tlg0057.tlg049.1st1K-grc1	οὕτω γοῦν Ὀλυμπιακάς τέ τινας καὶ Πυθιακὰς ἐκάλουν περιόδους.	οὕτως γοῦν  τε  καί  καλέω περίοδος2 .
930980	tlg0057.tlg049.1st1K-grc1	οἱ νεώτεροι δὲ πρῶτον μὲν ἐπεισήγαγον ταῖς περιόδοις τὴν τοῦ τύπου προσηγορίαν.	ὁ νέος δέ πρῶτος μέν ἐπεισάγω ὁ περίοδος2 ὁ ὁ τύπης προσηγορία .
930981	tlg0057.tlg049.1st1K-grc1	εἶθ’ οἱ μὲν ταὐτὸν ἡγοῦντο σημαίνεσθαι πρὸς τῆς περίοδος φωνῆς καὶ τάξις καὶ τύπος·	ὁ μέν αὐτός  σημαίνω πρός ὁ περίοδος2 φωνή καί τάξις καί τύπος ·
930982	tlg0057.tlg049.1st1K-grc1	οἱ δὲ οὐ ταὐτόν.	ὁ δέ οὐ αὐτός .
930983	tlg0057.tlg049.1st1K-grc1	ὁρίσαι δὲ πάντα ταῦτα ἐπιχειροῦσιν ἄλλοι ἄλλως, οὐ μόνον κατασκευάζοντες τοὺς ἰδίους ὅρους, ἀλλὰ καὶ τοῖς τῶν ἄλλων ἀντιλέγοντες.	ὁρίζω δέ πᾶς οὗτος ἐπιχειρέω ἄλλος ἄλλος , οὐ μόνος κατασκευάζω ὁ ἴδιος ὅρος , ἀλλά καί ὁ ὁ ἄλλος ἀντιλέγω .
930984	tlg0057.tlg049.1st1K-grc1	ὅσοι μὲν οὖν ἄχρι τῆς περὶ τοὺς ὅρους φιλοτιμίας προεληλύθασι συγχωροῦντες ἐκ τῶν τριῶν ὀνομάτων ἕν τι σημαίνεσθαι, τύπου καὶ περιόδου καὶ τάξεως, ἐλάττονα φλυαροῦσιν·	ὅσος μέν οὖν ἄχρι ὁ περί ὁ ὅρος φιλοτιμία  συγχωρέω ἐκ ὁ  ὄνομα   σημαίνω , τύπης καί  καί τάξις , ἐλάσσων φλυαρέω ·
930985	tlg0057.tlg049.1st1K-grc1	ὅσοι δὲ περίοδον μὲν ὀνομάζουσι τὸν χρόνον, δι’ ὅν τι ταὐτὸν γίγνεται, τύπον δὲ οὐχ ἁπλῶς ἅπαντα τὸν τοιοῦτον χρόνον, ἀλλ’ ὅταν ὁλοκλήροις ἡμέραις τε καὶ νυξὶ περιγράφηται, μακρὰς οὗτοι καὶ ἀχρήστους φλυαρίας καταβάλλονται, καὶ διὰ τοῦθ’ αὑτῶν τε καὶ τῶν μαθητῶν κατατρίψαντες τὸν χρόνον, ὅταν ἐπὶ τοὺς κάμνοντας ἀφίκωνται, χείρους εἰσὶν ἰδιώτου παντός.	ὅσος δέ περίοδος2 μέν ὀνομάζω ὁ χρόνος , διά ὅς τι αὐτός γίγνομαι , τύπος δέ οὐ ἁπλόος ἅπας ὁ τοιοῦτος χρόνος , ἀλλά ὅταν ὁλόκληρος ἡμέρα τε καί   , μακρός οὗτος καί ἄχρηστος φλυαρία  , καί διά  ἑαυτοῦ τε καί ὁ  κατατρίβω ὁ χρόνος , ὅταν ἐπί ὁ κάμνω ἀφικνέομαι , χείρων εἰμί ἰδιώτης πᾶς .
930986	tlg0057.tlg049.1st1K-grc1	ἰδιώτης μὲν γὰρ νοῦν ἔχων, ἐπειδὰν θεάσηταί τινα καθ’ ἑκάστην ἡμέραν παροξυνόμενον, ἐάνθ’ ὑστερῇ σμικρὸν ὁ παροξυσμὸς ἐάν τε προλαμβάνῃ, φαντασίαν τινὰ ἔχει περιόδου τῆς καλουμένης ἀμφημερινῆς·	ἰδιώτης μέν γάρ νόος ἔχω , ἐπεί  τις κατά ἕκαστος ἡμέρα παροξύνω , ἐάν θ’ ὕστερος μικρός ὁ παροξυσμός ἐάν τε  , φαντασία  ἔχω περίοδος2 ὁ καλέω  ·
