id	filename	tokens	lemmas
83617	tlg0086.tlg031.1st1K-grc1	ΦΥΣΙΚΗΣ ΑΚΡΟΑΣΕΩΣΑ Ἐπειθὴ τὸ εἰδέναι καὶ τὸ ἐπίστασθαι συμβαίνει περὶ πάσας τὰς μεθόδους, ὧν εἰσὶν ἀρχαὶ ἢ αἴτια ἢ στοιχεῖα, ἐκ τοῦ ταῦτα γνωρίζειν( τότε γὰρ οἰόμεθα γιγνώσκειν ἕκαστον, ὅταν τὰ αἴτια γνωρίσωμεν τὰ πρῶτα καὶ τὰς ἀρχὰς τὰς πρώτας καὶ μέχρι τῶν στοιχείων), δῆλον ὅτι καὶ τῆς περὶ φύσεως ἐπιστήμης πειρατέον διορίσασθαι πρῶτον τὰ περὶ τὰς ἀρχάς.	Α  ὁ οἶδα καί ὁ ἐφίστημι συμβαίνω περί πᾶς ὁ  , ὅς εἰμί ἀρχή τίη  ἤ στοιχεῖον , ἐκ ὁ οὗτος γνωρίζω ( τότε γάρ  γιγνώσκω ἕκαστος , ὅταν ὁ  γνωρίζω ὁ πρῶτος καί ὁ ἀρχή ὁ πρῶτος καί μέχρι ὁ  ) , δῆλος ὅτι2 καί ὁ περί φύσις ἐπιστήμη πειράω διορίζω  ὁ περί ὁ ἀρχή .
83618	tlg0086.tlg031.1st1K-grc1	πέφυκε δὲ ἐκ τῶν γνωριμωτέρων ἡμῖν ἡ ὁδὸς καὶ σαφεστέρων ἐπὶ τὰ σαφέστερα τῇ φύσει καὶ γνωριμώτερα·	φύω δέ ἐκ ὁ   ὁ ὁδός καί σαφής ἐπί ὁ σαφής ὁ φύσις καί γνώριμος ·
83619	tlg0086.tlg031.1st1K-grc1	οὐ γὰρ ταὐτὰ ἡμῖν τε γνώριμα καὶ ἀπλῶς.	οὐ γάρ αὐτός ἐγώ τε γνώριμος καί  .
83620	tlg0086.tlg031.1st1K-grc1	διόπερ ἀνάγκη τὸν τρόπον τοῦτον προάγειν ἐκ τῶν ἀσαφεστέρων μὲν τῇ φύσει ἡμῖν δὲ σαφεστέρων ἐπὶ τὰ σαφέστερα τῇ φύσει καὶ γνωριμώτερα.	ἀνάγκη ὁ τρόπος οὗτος προάγω ἐκ ὁ  μέν ὁ φύσις ἐγώ δέ  ἐπί ὁ σαφής ὁ φύσις καί γνώριμος .
83621	tlg0086.tlg031.1st1K-grc1	ἔστι δʼ ἡμῖν τὸ πρῶτον δῆλα καὶ σαφῆ τὰ συγκεχυμένα μᾶλλον·	εἰμί δέ ἐγώ ὁ πρῶτος  καί σαφής ὁ συγχέω μᾶλλον ·
83622	tlg0086.tlg031.1st1K-grc1	ὕστερον δʼ ἐκ τούτων γίγνεται γνώριμα τὰ στοιχεῖα καὶ αἱ ἀρχαὶ διαιροῦσι ταῦτα, διὸ ἐκ τῶν καθόλου ἐπὶ τὰ καθʼ ἕκαστα δεῖ προϊέναι·	ὕστερον δέ ἐκ οὗτος γίγνομαι γνώριμος ὁ στοιχεῖον καί ὁ ἀρχή διαιρέω οὗτος , διό ἐκ ὁ καθόλου ἐπί ὁ  ἕκαστος δέω πρόειμι ·
83623	tlg0086.tlg031.1st1K-grc1	τὸ γὰρ ὅλον κατὰ τὴν αἴσθησιν γνωριμώτερον, τὸ δὲ καθόλου ὅλον τί ἐστι·	ὁ γάρ ὅλος κατά ὁ αἴσθησις γνώριμος , ὁ δέ καθόλου ὅλος τίς εἰμί ·
83624	tlg0086.tlg031.1st1K-grc1	πολλὰ γὰρ περιλαμβάνει ὡς μέρη τὸ καθόλου.	πολύς γάρ περιλαμβάνω ὡς μέρος ὁ καθόλου .
83625	tlg0086.tlg031.1st1K-grc1	πέπονθε δὲ ταὐτὸ τοῦτο τρόπον τινὰ καὶ τὰ ὀνόματα πρὸς τὸν λόγον·	πάσχω δέ αὐτός οὗτος   καί ὁ ὄνομα πρός ὁ λόγος ·
83626	tlg0086.tlg031.1st1K-grc1	ὅλον γάρ τι καὶ ἀδιορίστως σημαίνει, οἷον ὁ κύκλος, ὁ δὲ ὁρισμὸς αὐτοῦ διαιρεῖ εἰς τὰ καθʼ ἕκαστα.	ὅλος γάρ τις καί ἀδιόριστος σημαίνω , οἷος ὁ κύκλος , ὁ δέ ὁρισμός αὐτός διαιρέω εἰς ὁ  ἕκαστος .
